timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1606142142.739,-125.000,-36.621,-31.250,-237.305,0.000,0
1606142142.743,-391.602,-75.195,-59.570,-1000.000,0.000,0
1606142142.747,-185.547,-52.246,-38.574,-548.828,0.000,0
1606142142.751,223.633,-5.859,-0.977,711.426,0.000,0
1606142142.755,326.660,3.906,2.930,-994.141,0.000,0
1606142142.759,-65.430,-25.391,-34.180,-99.121,0.000,0
1606142142.763,-395.996,-50.781,-47.852,-1000.000,0.000,0
1606142142.767,-251.953,-46.387,-33.691,-685.059,0.000,0
1606142142.771,183.594,-25.879,-17.090,524.414,0.000,0
1606142142.775,343.262,-14.160,-4.395,-922.363,0.000,0
1606142142.778,-13.184,-40.039,-20.508,64.941,0.000,0
1606142142.782,-387.695,-61.035,-46.875,-1000.000,0.000,0
1606142142.786,-297.363,-41.016,-46.387,-791.992,0.000,0
1606142142.790,147.949,-9.766,-27.344,369.141,0.000,0
1606142142.794,357.910,-4.883,-10.254,-887.207,0.000,0
1606142142.798,62.988,-26.367,-27.832,247.559,0.000,0
1606142142.802,-339.355,-48.340,-42.480,-976.074,0.000,0
1606142142.806,-340.332,-50.781,-37.598,-904.297,0.000,0
1606142142.810,85.938,-16.113,-16.113,227.051,0.000,0
1606142142.814,355.957,7.324,1.465,-886.719,0.000,0
1606142142.817,118.652,-20.508,-18.555,449.707,0.000,0
1606142142.821,-321.289,-53.223,-56.641,-853.027,0.000,0
1606142142.825,-352.539,-50.293,-53.223,-919.434,0.000,0
1606142142.829,73.242,-26.855,-17.578,256.836,0.000,0
1606142142.833,344.238,-16.602,-7.324,-917.969,0.000,0
1606142142.837,186.035,-29.785,-18.066,588.867,0.000,0
1606142142.841,-252.441,-59.570,-34.668,-631.836,0.000,0
1606142142.845,-400.391,-58.594,-35.645,-1000.000,0.000,0
1606142142.849,-34.180,-33.691,-23.926,-71.289,0.000,0
1606142142.853,328.613,-6.348,-4.883,-945.312,0.000,0
1606142142.857,244.629,-10.742,-8.789,715.332,0.000,0
1606142142.860,-198.242,-48.340,-32.227,-459.473,0.000,0
1606142142.864,-415.039,-60.547,-47.852,-1000.000,0.000,0
1606142142.868,-94.727,-43.945,-29.297,-260.742,0.000,0
1606142142.872,307.129,-13.672,-2.441,971.191,0.000,0
1606142142.876,270.508,-4.395,-6.836,825.684,0.000,0
1606142142.880,-171.387,-37.109,-38.574,-323.242,0.000,0
1606142142.884,-421.875,-56.641,-57.617,-1000.000,0.000,0
1606142142.888,-161.133,-39.551,-33.691,-440.918,0.000,0
1606142142.892,258.789,-30.273,-6.836,832.520,0.000,0
1606142142.896,305.176,-34.668,-11.230,932.129,0.000,0
1606142142.900,-109.375,-53.711,-38.574,-205.078,0.000,0
1606142142.903,-415.527,-62.500,-50.293,-1000.000,0.000,0
1606142142.907,-214.844,-44.922,-28.809,-591.309,0.000,0
1606142142.911,232.910,-16.113,-1.953,653.809,0.000,0
1606142142.915,349.609,-1.953,2.930,-963.379,0.000,0
1606142142.919,-33.203,-18.066,-20.508,-42.480,0.000,0
1606142142.923,-379.395,-41.504,-49.316,-1000.000,0.000,0
1606142142.927,-256.348,-43.945,-43.457,-730.957,0.000,0
1606142142.931,179.199,-18.555,-18.066,456.543,0.000,0
1606142142.935,354.492,-5.859,-1.465,-898.926,0.000,0
1606142142.939,15.137,-25.391,-17.090,129.395,0.000,0
1606142142.942,-376.953,-62.500,-49.316,-1000.000,0.000,0
1606142142.946,-324.707,-63.477,-39.062,-809.570,0.000,0
1606142142.950,111.328,-23.438,-11.230,306.641,0.000,0
1606142142.954,351.074,-11.230,1.465,-881.836,0.000,0
1606142142.958,75.195,-33.203,-20.508,312.500,0.000,0
1606142142.962,-341.309,-56.152,-55.176,-933.594,0.000,0
1606142142.966,-361.328,-58.105,-53.711,-939.453,0.000,0
1606142142.970,66.406,-34.180,-28.809,187.988,0.000,0
1606142142.974,347.656,-16.113,1.465,-885.742,0.000,0
1606142142.978,130.371,-23.438,-8.301,489.746,0.000,0
1606142142.982,-298.340,-56.641,-48.340,-766.113,0.000,0
1606142142.985,-386.719,-52.246,-50.781,-1000.000,0.000,0
1606142142.989,20.020,-29.297,-20.996,32.227,0.000,0
1606142142.993,349.609,-18.555,-7.324,-916.504,0.000,0
1606142142.997,183.594,-22.461,-13.672,637.695,0.000,0
1606142143.001,-241.699,-38.086,-41.504,-575.684,0.000,0
1606142143.005,-400.879,-43.457,-57.129,-1000.000,0.000,0
1606142143.009,-54.688,-21.484,-31.250,-123.047,0.000,0
1606142143.013,329.590,-5.859,-5.859,-962.402,0.000,0
1606142143.017,253.418,-26.855,-15.137,745.117,0.000,0
1606142143.021,-202.148,-37.109,-41.992,-417.969,0.000,0
1606142143.025,-428.223,-34.180,-59.082,-1000.000,0.000,0
1606142143.028,-126.465,-28.809,-38.086,-334.961,0.000,0
1606142143.032,284.668,-11.230,-14.648,927.734,0.000,0
1606142143.036,280.273,-12.207,-21.484,854.980,0.000,0
1606142143.040,-156.738,-38.574,-43.945,-296.875,0.000,0
1606142143.044,-433.105,-50.293,-50.781,-1000.000,0.000,0
1606142143.048,-193.359,-40.039,-31.250,-500.000,0.000,0
1606142143.052,246.582,-14.160,-1.953,766.602,0.000,0
1606142143.056,317.871,-11.230,-0.977,980.957,0.000,0
1606142143.060,-87.891,-35.156,-33.203,-137.207,0.000,0
1606142143.064,-407.227,-52.246,-63.965,-1000.000,0.000,0
1606142143.067,-236.816,-44.922,-43.945,-638.184,0.000,0
1606142143.071,215.820,-24.414,-5.859,594.727,0.000,0
1606142143.075,368.652,-18.555,-20.020,-935.547,0.000,0
1606142143.079,-18.066,-41.504,-36.133,15.137,0.000,0
1606142143.083,-403.809,-55.176,-32.227,-1000.000,0.000,0
1606142143.087,-294.922,-38.086,-21.973,-761.230,0.000,0
1606142143.091,156.738,-16.113,-2.441,410.156,0.000,0
1606142143.095,360.352,-6.836,4.883,-889.160,0.000,0
1606142143.099,44.434,-25.391,-23.438,208.984,0.000,0
1606142143.103,-345.215,-47.852,-50.293,-1000.000,0.000,0
1606142143.107,-315.430,-53.711,-23.926,-867.676,0.000,0
1606142143.110,119.629,-28.809,10.254,275.391,0.000,0
1606142143.114,377.930,-3.418,10.742,-880.371,0.000,0
1606142143.118,117.188,-29.785,-18.066,380.859,0.000,0
1606142143.122,-318.848,-57.129,-42.480,-875.000,0.000,0
1606142143.126,-371.094,-54.199,-46.875,-985.840,0.000,0
1606142143.130,53.711,-26.367,-35.156,132.324,0.000,0
1606142143.134,367.188,-3.906,-10.254,-895.508,0.000,0
1606142143.138,185.547,-14.160,-4.395,552.734,0.000,0
1606142143.142,-246.094,-42.480,-11.719,-687.500,0.000,0
1606142143.146,-381.348,-57.129,-45.898,-1000.000,0.000,0
1606142143.150,-3.418,-27.344,-55.664,-20.996,0.000,0
1606142143.153,356.934,6.348,2.930,-927.734,0.000,0
1606142143.157,241.699,0.000,11.230,677.734,0.000,0
1606142143.161,-222.656,-34.668,-38.574,-517.090,0.000,0
1606142143.165,-420.898,-50.781,-62.012,-1000.000,0.000,0
1606142143.169,-67.871,-30.273,-32.227,-202.637,0.000,0
1606142143.173,324.707,-12.207,2.930,-995.605,0.000,0
1606142143.177,267.578,-18.555,-18.555,792.480,0.000,0
1606142143.181,-176.270,-35.645,-49.805,-361.816,0.000,0
1606142143.185,-429.199,-50.293,-53.711,-1000.000,0.000,0
1606142143.189,-153.809,-35.156,-46.387,-395.020,0.000,0
1606142143.192,270.020,-16.602,-17.578,875.000,0.000,0
1606142143.196,279.297,-22.461,3.418,902.832,0.000,0
1606142143.200,-148.438,-45.410,-15.137,-238.770,0.000,0
1606142143.204,-423.340,-57.617,-36.133,-1000.000,0.000,0
1606142143.208,-225.098,-42.480,-26.367,-563.965,0.000,0
1606142143.212,209.473,-19.043,-10.254,696.777,0.000,0
1606142143.216,322.754,-17.090,-3.906,-989.258,0.000,0
1606142143.220,-93.262,-41.992,-22.461,-98.633,0.000,0
1606142143.224,-431.641,-65.430,-45.410,-1000.000,0.000,0
1606142143.228,-268.066,-54.199,-34.668,-688.477,0.000,0
1606142143.232,173.340,-19.531,-15.137,515.137,0.000,0
1606142143.235,330.078,-8.301,-12.207,-916.016,0.000,0
1606142143.239,-15.625,-35.156,-28.809,78.125,0.000,0
1606142143.243,-399.902,-59.082,-63.477,-1000.000,0.000,0
1606142143.247,-315.918,-49.805,-57.129,-801.270,0.000,0
1606142143.251,126.465,-28.809,-9.766,354.492,0.000,0
1606142143.255,329.102,-20.508,13.184,-883.789,0.000,0
1606142143.259,32.715,-33.203,1.953,255.371,0.000,0
1606142143.263,-382.812,-53.223,-20.996,-975.098,0.000,0
1606142143.267,-373.047,-47.852,-17.578,-913.574,0.000,0
1606142143.271,75.684,-17.090,-24.414,216.309,0.000,0
1606142143.275,349.121,-15.625,-12.695,-883.301,0.000,0
1606142143.278,106.934,-39.062,2.930,442.871,0.000,0
1606142143.282,-317.383,-58.594,-28.809,-815.918,0.000,0
1606142143.286,-374.023,-62.012,-56.152,-1000.000,0.000,0
1606142143.290,39.551,-19.043,-39.551,90.820,0.000,0
1606142143.294,352.539,14.648,2.441,-901.367,0.000,0
1606142143.298,165.039,5.371,-8.789,587.891,0.000,0
1606142143.302,-285.645,-22.461,-61.523,-637.695,0.000,0
1606142143.306,-428.711,-37.598,-62.988,-1000.000,0.000,0
1606142143.310,-68.359,-25.391,-32.715,-116.211,0.000,0
1606142143.314,291.992,8.789,-14.648,-944.336,0.000,0
1606142143.317,189.941,10.742,-18.066,681.641,0.000,0
1606142143.321,-260.254,-20.020,-62.500,-505.371,0.000,0
1606142143.325,-493.164,-33.203,-103.516,-1000.000,0.000,0
1606142143.329,-177.734,-26.367,-69.336,-339.844,0.000,0
1606142143.333,232.910,2.930,-20.020,943.359,0.000,0
1606142143.337,193.848,14.648,-33.203,787.598,0.000,0
1606142143.341,-243.652,-2.441,-66.895,-396.484,0.000,0
1606142143.345,-483.398,-23.438,-73.242,-1000.000,0.000,0
1606142143.349,-225.586,-9.766,-62.500,-518.555,0.000,0
1606142143.353,206.055,22.949,-51.270,770.996,0.000,0
1606142143.357,270.020,18.066,-54.199,931.152,0.000,0
1606142143.360,-145.996,6.836,-78.613,-231.934,0.000,0
1606142143.364,-456.543,-21.484,-90.332,-1000.000,0.000,0
1606142143.368,-253.906,-15.625,-76.660,-635.742,0.000,0
1606142143.372,195.801,0.977,-56.641,606.445,0.000,0
1606142143.376,327.637,-12.207,-86.426,-958.008,0.000,0
1606142143.380,-41.016,-17.090,-84.473,-43.457,0.000,0
1606142143.384,-386.719,-36.133,-33.691,-1000.000,0.000,0
1606142143.388,-269.043,-30.762,-29.297,-726.562,0.000,0
1606142143.392,178.711,-0.488,-20.508,460.449,0.000,0
1606142143.396,367.676,-0.488,-22.461,-900.879,0.000,0
1606142143.400,46.387,-7.324,-41.504,149.414,0.000,0
1606142143.403,-330.078,-24.902,-59.570,-1000.000,0.000,0
1606142143.407,-291.992,-41.992,-62.500,-835.449,0.000,0
1606142143.411,145.020,-22.949,-40.527,310.547,0.000,0
1606142143.415,390.137,-14.160,-13.672,-883.301,0.000,0
1606142143.419,121.582,-32.227,-31.738,366.699,0.000,0
1606142143.423,-294.922,-52.734,-59.570,-897.461,0.000,0
1606142143.427,-322.266,-51.758,-62.500,-941.895,0.000,0
1606142143.431,102.051,-24.902,-47.363,199.707,0.000,0
1606142143.435,396.484,-14.160,-21.484,-891.113,0.000,0
1606142143.439,190.918,-3.418,-25.391,527.832,0.000,0
1606142143.442,-252.930,-11.719,-52.246,-726.562,0.000,0
1606142143.446,-365.723,-59.570,-60.547,-1000.000,0.000,0
1606142143.450,31.738,-46.875,-21.973,35.156,0.000,0
1606142143.454,386.719,-9.766,-4.883,-919.922,0.000,0
1606142143.458,241.699,-13.184,-21.973,661.621,0.000,0
1606142143.462,-209.473,-48.828,-38.086,-544.922,0.000,0
1606142143.466,-376.465,-62.988,-45.410,-1000.000,0.000,0
1606142143.470,-25.391,-32.227,-20.020,-120.605,0.000,0
1606142143.474,344.727,0.000,-18.066,-970.215,0.000,0
1606142143.478,266.113,-5.859,-41.016,767.090,0.000,0
1606142143.482,-170.898,-28.320,-33.203,-384.766,0.000,0
1606142143.485,-392.090,-43.945,-40.039,-1000.000,0.000,0
1606142143.489,-105.469,-35.645,-33.691,-328.613,0.000,0
1606142143.493,302.734,-19.043,-6.836,921.387,0.000,0
1606142143.497,305.176,-21.973,-11.719,873.535,0.000,0
1606142143.501,-119.141,-20.020,-36.621,-266.113,0.000,0
1606142143.505,-390.625,-36.621,-52.734,-1000.000,0.000,0
1606142143.509,-161.133,-47.363,-37.109,-499.512,0.000,0
1606142143.513,271.973,-14.648,-5.859,762.207,0.000,0
1606142143.517,342.285,-7.324,-3.418,988.281,0.000,0
1606142143.521,-65.430,-31.738,-28.320,-119.629,0.000,0
1606142143.525,-405.273,-55.664,-41.504,-1000.000,0.000,0
1606142143.528,-243.652,-41.504,-30.273,-634.766,0.000,0
1606142143.532,205.566,-13.184,-8.301,593.750,0.000,0
1606142143.536,343.750,-6.348,-4.395,-932.617,0.000,0
1606142143.540,-24.902,-17.578,-28.320,35.156,0.000,0
1606142143.544,-393.066,-41.016,-49.805,-1000.000,0.000,0
1606142143.548,-292.480,-48.340,-34.668,-768.066,0.000,0
1606142143.552,155.273,-25.391,-20.508,401.367,0.000,0
1606142143.556,359.375,-15.137,-21.484,-893.066,0.000,0
1606142143.560,64.453,-39.062,-34.668,212.402,0.000,0
1606142143.564,-319.336,-57.129,-49.316,-994.141,0.000,0
1606142143.567,-317.871,-48.340,-38.574,-890.625,0.000,0
1606142143.571,104.980,-20.508,-19.531,241.211,0.000,0
1606142143.575,367.676,-2.930,-13.672,-880.371,0.000,0
1606142143.579,116.699,-11.230,-20.020,413.086,0.000,0
1606142143.583,-306.152,-43.457,-49.805,-848.145,0.000,0
1606142143.587,-373.535,-51.758,-53.223,-1000.000,0.000,0
1606142143.591,52.734,-27.832,-25.391,110.840,0.000,0
1606142143.595,369.141,-12.207,-13.672,-897.949,0.000,0
1606142143.599,151.855,-28.320,-26.367,561.523,0.000,0
1606142143.603,-278.320,-47.852,-53.223,-679.688,0.000,0
1606142143.607,-391.602,-44.922,-62.012,-1000.000,0.000,0
1606142143.610,-14.160,-30.762,-32.227,-25.391,0.000,0
1606142143.614,339.844,-11.230,-2.441,-933.594,0.000,0
1606142143.618,227.539,-10.254,-16.602,689.453,0.000,0
1606142143.622,-204.590,-37.598,-48.828,-496.094,0.000,0
1606142143.626,-382.324,-46.875,-39.551,-1000.000,0.000,0
1606142143.630,-66.895,-37.598,-14.160,-213.867,0.000,0
1606142143.634,305.176,-23.926,-12.207,992.188,0.000,0
1606142143.638,254.395,-13.184,-7.812,798.828,0.000,0
1606142143.642,-171.875,-20.020,-21.484,-353.516,0.000,0
1606142143.646,-412.109,-37.109,-49.805,-1000.000,0.000,0
1606142143.650,-149.414,-39.551,-32.227,-406.250,0.000,0
1606142143.653,278.809,-13.184,11.719,862.793,0.000,0
1606142143.657,306.152,0.000,9.766,907.715,0.000,0
1606142143.661,-130.371,-28.320,-31.738,-234.863,0.000,0
1606142143.665,-429.688,-51.758,-60.059,-1000.000,0.000,0
1606142143.669,-211.914,-35.156,-37.109,-560.547,0.000,0
1606142143.673,229.492,-11.719,-17.578,698.730,0.000,0
1606142143.677,320.801,-8.301,-8.301,-989.746,0.000,0
1606142143.681,-68.848,-18.066,-9.277,-88.867,0.000,0
1606142143.685,-409.668,-31.250,-41.504,-1000.000,0.000,0
1606142143.689,-258.789,-39.062,-41.504,-697.754,0.000,0
1606142143.692,178.711,-19.531,-4.883,505.371,0.000,0
1606142143.696,329.102,-3.418,8.301,-919.434,0.000,0
1606142143.700,-16.602,-22.461,-22.461,79.102,0.000,0
1606142143.704,-390.137,-41.016,-47.363,-1000.000,0.000,0
1606142143.708,-323.730,-35.645,-38.574,-811.035,0.000,0
1606142143.712,109.375,-21.973,-16.113,335.938,0.000,0
1606142143.716,339.355,-11.230,-2.930,-880.371,0.000,0
1606142143.720,59.082,-17.578,-11.230,285.645,0.000,0
1606142143.724,-349.121,-37.109,-47.363,-955.566,0.000,0
1606142143.728,-358.887,-43.945,-55.176,-930.664,0.000,0
1606142143.732,53.711,-30.762,-20.020,193.848,0.000,0
1606142143.735,340.332,-20.020,-2.441,-882.812,0.000,0
1606142143.739,122.070,-31.250,-14.160,459.961,0.000,0
1606142143.743,-310.059,-52.734,-44.434,-798.340,0.000,0
1606142143.747,-386.230,-53.223,-51.758,-1000.000,0.000,0
1606142143.751,17.090,-24.902,-25.879,60.059,0.000,0
1606142143.755,345.215,-5.859,0.977,-905.762,0.000,0
1606142143.759,199.707,-12.695,-10.742,597.656,0.000,0
1606142143.763,-247.559,-38.086,-48.340,-631.836,0.000,0
1606142143.767,-400.391,-53.711,-48.828,-1000.000,0.000,0
1606142143.771,-33.691,-32.715,-17.090,-82.031,0.000,0
1606142143.775,308.594,-19.531,-3.418,-951.172,0.000,0
1606142143.778,201.172,-13.672,-14.648,721.680,0.000,0
1606142143.782,-219.727,0.977,-37.598,-449.219,0.000,0
1606142143.786,-420.898,-37.109,-60.059,-1000.000,0.000,0
1606142143.790,-113.770,-49.316,-37.109,-287.109,0.000,0
1606142143.794,285.156,-22.461,3.418,951.660,0.000,0
1606142143.798,262.695,-23.926,-1.465,846.680,0.000,0
1606142143.802,-157.227,-45.410,-30.273,-297.363,0.000,0
1606142143.806,-397.461,-58.594,-41.016,-1000.000,0.000,0
1606142143.810,-155.762,-45.898,-34.668,-469.238,0.000,0
1606142143.814,244.141,-22.949,-29.297,803.223,0.000,0
1606142143.817,301.758,-11.719,-18.555,949.219,0.000,0
1606142143.821,-99.121,-27.344,-39.551,-182.617,0.000,0
1606142143.825,-402.832,-53.711,-57.617,-1000.000,0.000,0
1606142143.829,-221.680,-44.434,-35.156,-619.629,0.000,0
1606142143.833,211.426,-17.090,-4.395,622.559,0.000,0
1606142143.837,327.637,-11.230,0.977,-958.496,0.000,0
1606142143.841,-53.223,-35.156,-28.320,-35.156,0.000,0
1606142143.845,-401.367,-59.082,-47.363,-1000.000,0.000,0
1606142143.849,-271.973,-43.457,-34.668,-735.352,0.000,0
1606142143.853,180.664,-11.230,-12.695,448.730,0.000,0
1606142143.857,360.840,-1.465,-11.719,-899.902,0.000,0
1606142143.860,36.621,-14.160,-38.086,166.992,0.000,0
1606142143.864,-348.145,-42.969,-63.477,-1000.000,0.000,0
1606142143.868,-315.918,-56.152,-54.688,-857.422,0.000,0
1606142143.872,123.535,-27.344,-16.113,287.109,0.000,0
1606142143.876,342.285,-10.742,-3.418,-883.301,0.000,0
1606142143.880,66.895,-29.785,-34.668,334.473,0.000,0
1606142143.884,-329.590,-64.941,-67.383,-907.715,0.000,0
1606142143.888,-363.770,-68.848,-45.410,-961.914,0.000,0
1606142143.892,59.082,-20.020,-5.371,159.180,0.000,0
1606142143.896,355.957,-1.465,-6.836,-890.137,0.000,0
1606142143.900,138.672,-28.320,-21.484,512.695,0.000,0
1606142143.903,-263.672,-48.828,-29.785,-731.445,0.000,0
1606142143.907,-349.121,-51.758,-37.109,-1000.000,0.000,0
1606142143.911,-11.719,-43.945,-28.809,1.953,0.000,0
1606142143.915,315.918,-21.484,-10.742,-920.898,0.000,0
1606142143.919,196.289,-20.996,-16.602,643.555,0.000,0
1606142143.923,-250.488,-45.410,-49.805,-563.965,0.000,0
1606142143.927,-392.578,-51.270,-67.383,-1000.000,0.000,0
1606142143.931,-53.223,-33.691,-39.551,-162.109,0.000,0
1606142143.935,297.363,-22.461,-6.348,-979.004,0.000,0
1606142143.939,231.445,-27.832,-14.648,766.113,0.000,0
1606142143.942,-198.730,-43.945,-40.527,-393.066,0.000,0
1606142143.946,-404.785,-50.293,-31.250,-1000.000,0.000,0
1606142143.950,-122.559,-40.527,-12.695,-337.891,0.000,0
1606142143.954,267.578,-16.602,-18.555,911.133,0.000,0
1606142143.958,276.855,-10.742,-23.438,880.859,0.000,0
1606142143.962,-140.137,-35.645,-24.902,-259.277,0.000,0
1606142143.966,-406.738,-60.059,-45.410,-1000.000,0.000,0
1606142143.970,-176.758,-46.875,-50.781,-520.508,0.000,0
1606142143.974,249.512,-10.742,-16.113,748.047,0.000,0
1606142143.978,312.988,-10.254,-3.906,979.492,0.000,0
1606142143.982,-81.055,-32.227,-39.551,-140.625,0.000,0
1606142143.985,-378.906,-51.270,-61.523,-1000.000,0.000,0
1606142143.989,-228.516,-48.340,-45.410,-666.504,0.000,0
1606142143.993,187.012,-24.902,-17.578,543.457,0.000,0
1606142143.997,339.844,-13.184,0.000,-928.223,0.000,0
1606142144.001,-6.348,-35.156,-15.137,42.969,0.000,0
1606142144.005,-373.535,-51.270,-43.945,-1000.000,0.000,0
1606142144.009,-282.227,-47.852,-35.645,-779.297,0.000,0
1606142144.013,146.973,-37.109,-19.043,383.301,0.000,0
1606142144.017,352.051,-4.395,-17.090,-891.602,0.000,0
1606142144.021,53.223,-12.695,-21.484,228.027,0.000,0
1606142144.025,-331.543,-46.387,-42.480,-988.281,0.000,0
1606142144.028,-305.664,-40.527,-53.223,-887.695,0.000,0
1606142144.032,93.750,-19.043,-22.949,246.582,0.000,0
1606142144.036,335.449,-17.090,-1.465,-882.812,0.000,0
1606142144.040,104.492,-38.086,-26.367,413.086,0.000,0
1606142144.044,-311.523,-55.664,-44.434,-846.680,0.000,0
1606142144.048,-360.840,-45.410,-35.156,-993.652,0.000,0
1606142144.052,60.547,-21.973,-8.789,125.000,0.000,0
1606142144.056,362.305,-10.742,7.812,-895.996,0.000,0
1606142144.060,155.762,-37.109,-14.648,552.246,0.000,0
1606142144.064,-279.785,-65.430,-52.734,-683.594,0.000,0
1606142144.067,-372.070,-45.898,-53.223,-1000.000,0.000,0
1606142144.071,13.184,-16.602,-15.625,-42.969,0.000,0
1606142144.075,343.750,0.977,0.488,-938.965,0.000,0
1606142144.079,212.891,-8.789,-16.602,702.148,0.000,0
1606142144.083,-235.352,-49.316,-51.270,-480.957,0.000,0
1606142144.087,-431.641,-67.871,-49.316,-1000.000,0.000,0
1606142144.091,-88.379,-38.086,-11.230,-217.773,0.000,0
1606142144.095,307.617,-11.230,4.883,998.535,0.000,0
1606142144.099,249.023,-22.461,-7.324,786.621,0.000,0
1606142144.103,-183.594,-49.316,-38.086,-368.652,0.000,0
1606142144.107,-394.043,-53.223,-47.363,-1000.000,0.000,0
1606142144.110,-139.648,-37.598,-20.508,-419.434,0.000,0
1606142144.114,238.281,-20.996,-5.371,843.750,0.000,0
1606142144.118,278.320,-18.555,-16.113,917.969,0.000,0
1606142144.122,-124.023,-47.852,-41.504,-222.168,0.000,0
1606142144.126,-414.551,-66.895,-42.480,-1000.000,0.000,0
1606142144.130,-217.285,-45.898,-33.691,-583.984,0.000,0
1606142144.134,220.215,-12.695,-5.859,669.922,0.000,0
1606142144.138,359.375,-5.371,1.953,-980.469,0.000,0
1606142144.142,-40.527,-34.180,-38.086,-71.777,0.000,0
1606142144.146,-404.297,-53.711,-53.711,-1000.000,0.000,0
1606142144.150,-264.648,-41.016,-48.828,-709.961,0.000,0
1606142144.153,181.641,-12.695,-11.719,485.352,0.000,0
1606142144.157,358.398,-2.930,4.395,-914.551,0.000,0
1606142144.161,2.441,-40.527,-28.809,103.027,0.000,0
1606142144.165,-369.141,-65.918,-56.152,-1000.000,0.000,0
1606142144.169,-285.645,-61.035,-37.109,-819.336,0.000,0
1606142144.173,141.602,-29.785,10.254,373.535,0.000,0
1606142144.177,325.684,-9.766,9.766,-966.309,0.000,0
1606142144.181,51.270,-24.414,-23.438,130.371,0.000,0
1606142144.185,-313.965,-42.969,-48.340,-945.801,0.000,0
1606142144.189,-312.012,-44.922,-54.199,-930.176,0.000,0
1606142144.192,113.770,-17.090,-32.715,187.500,0.000,0
1606142144.196,371.094,-5.371,-9.766,-881.348,0.000,0
1606142144.200,94.727,-25.391,-22.461,453.125,0.000,0
1606142144.204,-333.496,-47.852,-39.062,-800.781,0.000,0
1606142144.208,-397.461,-55.664,-52.246,-1000.000,0.000,0
