timestamps,TP9,AF7,AF8,TP10,Right AUX
1606127795.299,0.000,0.000,0.000,0.000,0.000
1606127795.303,0.000,0.000,-0.488,0.000,0.000
1606127795.307,-2.930,-1.465,-0.977,-4.883,0.000
1606127795.311,5.859,2.930,1.465,12.207,0.000
1606127795.314,-31.250,-15.625,-9.277,-53.223,0.000
1606127795.318,-76.172,-36.621,-20.020,-113.770,0.000
1606127795.322,-39.062,-24.414,-15.625,-4.395,0.000
1606127795.326,0.000,-23.926,-14.160,91.309,0.000
1606127795.330,-2.930,-34.180,-22.461,58.594,0.000
1606127795.334,-52.734,-36.133,-20.996,-84.961,0.000
1606127795.338,-85.449,-30.762,-14.648,-143.555,0.000
1606127795.342,-55.664,-29.785,-20.508,-46.875,0.000
1606127795.346,-30.762,-21.484,-15.625,35.645,0.000
1606127795.350,-46.875,-20.508,-9.277,-5.859,0.000
1606127795.354,-83.008,-34.668,-19.531,-119.629,0.000
1606127795.357,-96.680,-42.480,-27.344,-160.645,0.000
1606127795.361,-67.871,-23.438,-13.184,-70.801,0.000
1606127795.365,-19.043,-6.348,-7.812,42.480,0.000
1606127795.369,-13.184,-10.742,-19.531,31.738,0.000
1606127795.373,-51.270,-25.879,-23.926,-90.332,0.000
1606127795.377,-74.219,-35.156,-25.879,-155.762,0.000
1606127795.381,-44.922,-21.973,-25.879,-75.684,0.000
1606127795.385,0.488,-6.836,-18.066,50.781,0.000
1606127795.389,-0.488,-7.324,-15.137,54.199,0.000
1606127795.393,-44.434,-25.879,-20.020,-62.988,0.000
1606127795.396,-75.684,-38.574,-26.367,-134.766,0.000
1606127795.400,-58.594,-40.527,-22.949,-81.055,0.000
1606127795.404,-12.207,-31.250,-11.230,40.527,0.000
1606127795.408,0.488,-24.414,-6.348,66.895,0.000
1606127795.412,-41.016,-35.156,-16.113,-40.527,0.000
1606127795.416,-71.289,-39.551,-22.461,-124.512,0.000
1606127795.420,-51.270,-44.922,-24.902,-81.543,0.000
1606127795.424,-4.883,-36.621,-22.949,42.480,0.000
1606127795.428,2.930,-23.926,-20.020,79.590,0.000
1606127795.432,-35.645,-31.250,-28.320,-14.160,0.000
1606127795.436,-68.359,-37.598,-33.203,-121.094,0.000
1606127795.439,-60.547,-41.016,-27.832,-104.980,0.000
1606127795.443,-17.578,-33.203,-21.484,15.137,0.000
1606127795.447,9.277,-23.926,-20.508,68.359,0.000
1606127795.451,-13.672,-36.621,-21.973,-11.230,0.000
1606127795.455,-54.199,-39.551,-24.414,-124.023,0.000
1606127795.459,-48.828,-25.879,-26.367,-111.816,0.000
1606127795.463,-4.395,-20.020,-22.949,10.742,0.000
1606127795.467,23.438,-19.531,-17.090,80.078,0.000
1606127795.471,7.324,-20.508,-19.531,14.160,0.000
1606127795.475,-34.180,-32.227,-36.133,-105.469,0.000
1606127795.479,-36.621,-34.180,-32.715,-113.281,0.000
1606127795.482,2.441,-24.902,-20.020,0.488,0.000
1606127795.486,20.996,-19.043,-24.902,74.219,0.000
1606127795.490,6.836,-16.602,-25.391,21.484,0.000
1606127795.494,-34.668,-21.973,-22.949,-98.633,0.000
1606127795.498,-52.734,-21.973,-24.902,-125.977,0.000
1606127795.502,-14.160,-17.578,-22.949,-25.879,0.000
1606127795.506,22.461,-10.254,-8.301,71.777,0.000
1606127795.510,8.301,-7.812,-7.324,40.527,0.000
1606127795.514,-41.504,-13.672,-20.996,-88.379,0.000
1606127795.518,-69.824,-21.973,-30.273,-137.695,0.000
1606127795.521,-49.805,-27.344,-23.438,-44.922,0.000
1606127795.525,-13.672,-20.508,-14.648,71.777,0.000
1606127795.529,-14.648,-21.484,-15.137,54.688,0.000
1606127795.533,-60.059,-28.809,-19.531,-66.406,0.000
1606127795.537,-83.496,-31.738,-23.926,-122.070,0.000
1606127795.541,-55.664,-25.879,-17.578,-46.875,0.000
1606127795.545,-15.137,-19.531,-8.789,64.941,0.000
1606127795.549,-19.043,-16.113,-8.301,62.012,0.000
1606127795.553,-66.406,-20.020,-24.414,-63.477,0.000
1606127795.557,-92.285,-29.297,-31.738,-136.230,0.000
1606127795.561,-69.336,-32.715,-21.484,-66.406,0.000
1606127795.564,-24.414,-10.254,-18.555,55.176,0.000
1606127795.568,-20.996,-9.277,-21.484,68.359,0.000
1606127795.572,-62.988,-37.598,-26.855,-43.945,0.000
1606127795.576,-85.449,-43.457,-28.320,-125.000,0.000
1606127795.580,-63.965,-36.133,-28.809,-74.707,0.000
1606127795.584,-19.531,-22.461,-22.949,44.922,0.000
1606127795.588,-1.953,-18.066,-21.484,73.730,0.000
1606127795.592,-32.715,-20.996,-30.273,-27.832,0.000
1606127795.596,-67.383,-31.250,-38.086,-125.000,0.000
1606127795.600,-55.664,-30.762,-33.691,-89.355,0.000
1606127795.604,-8.301,-20.020,-18.555,41.992,0.000
1606127795.607,4.883,-17.578,-11.719,86.914,0.000
1606127795.611,-26.367,-31.250,-21.973,-11.230,0.000
1606127795.615,-59.570,-54.688,-35.645,-124.023,0.000
1606127795.619,-53.711,-46.875,-39.062,-117.676,0.000
1606127795.623,-13.672,-33.691,-37.598,-5.371,0.000
1606127795.627,7.812,-35.645,-29.297,60.547,0.000
1606127795.631,-22.461,-37.109,-33.691,-12.695,0.000
1606127795.635,-69.336,-40.039,-44.922,-134.277,0.000
1606127795.639,-66.406,-42.969,-46.875,-138.672,0.000
1606127795.643,-23.926,-43.457,-42.480,-18.555,0.000
1606127795.646,8.301,-26.855,-33.691,67.383,0.000
1606127795.650,-2.441,-16.113,-25.391,16.113,0.000
1606127795.654,-48.828,-33.203,-26.367,-109.863,0.000
1606127795.658,-59.082,-40.527,-31.738,-140.625,0.000
1606127795.662,-25.879,-32.715,-29.297,-34.668,0.000
1606127795.666,9.766,-21.484,-23.438,65.430,0.000
1606127795.670,0.000,-31.250,-32.715,20.996,0.000
1606127795.674,-45.898,-46.875,-43.945,-108.887,0.000
1606127795.678,-63.965,-48.340,-39.062,-144.531,0.000
1606127795.682,-36.133,-41.016,-35.156,-50.781,0.000
1606127795.686,4.883,-36.133,-33.203,50.293,0.000
1606127795.689,5.371,-29.297,-31.250,35.156,0.000
1606127795.693,-35.156,-23.926,-34.180,-83.008,0.000
1606127795.697,-60.059,-24.414,-31.250,-137.207,0.000
1606127795.701,-29.297,-28.320,-24.414,-51.270,0.000
1606127795.705,14.648,-26.367,-21.484,60.059,0.000
1606127795.709,12.695,-23.438,-21.973,51.270,0.000
1606127795.713,-22.461,-25.879,-29.297,-65.918,0.000
1606127795.717,-46.387,-32.715,-29.785,-133.789,0.000
1606127795.721,-33.691,-29.785,-26.367,-67.383,0.000
1606127795.725,6.348,-19.531,-19.043,55.664,0.000
1606127795.729,18.066,-18.066,-8.789,75.684,0.000
1606127795.732,-17.578,-20.020,-15.625,-32.715,0.000
1606127795.736,-49.316,-25.391,-27.832,-117.676,0.000
1606127795.740,-30.273,-24.414,-30.273,-68.359,0.000
1606127795.744,14.160,-2.930,-20.996,57.129,0.000
1606127795.748,26.367,0.488,-16.602,87.402,0.000
1606127795.752,-11.230,-22.461,-20.996,-18.555,0.000
1606127795.756,-62.012,-41.016,-35.156,-125.977,0.000
1606127795.760,-55.176,-41.992,-36.621,-98.145,0.000
1606127795.764,-8.301,-18.066,-19.531,33.691,0.000
1606127795.768,6.348,-10.742,-22.949,74.219,0.000
1606127795.771,-27.832,-25.879,-37.598,-27.344,0.000
1606127795.775,-63.477,-29.297,-38.574,-137.207,0.000
1606127795.779,-50.293,-21.973,-28.320,-112.793,0.000
1606127795.783,-1.953,-11.230,-19.531,15.625,0.000
1606127795.787,18.555,-1.465,-21.484,72.266,0.000
1606127795.791,-11.230,-7.812,-30.273,-7.324,0.000
1606127795.795,-52.246,-26.855,-37.598,-126.465,0.000
1606127795.799,-57.129,-40.527,-37.109,-133.301,0.000
1606127795.803,-23.438,-25.391,-25.879,-11.230,0.000
1606127795.807,1.953,-0.977,-13.184,70.312,0.000
1606127795.811,-23.438,-13.672,-21.973,-1.465,0.000
1606127795.814,-72.754,-40.039,-35.156,-130.859,0.000
1606127795.818,-76.172,-47.852,-33.691,-146.484,0.000
1606127795.822,-33.203,-35.645,-23.926,-28.320,0.000
1606127795.826,4.883,-22.949,-11.719,70.801,0.000
1606127795.830,-6.836,-29.297,-16.113,28.809,0.000
