timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1606140772.459,8.301,-32.227,-22.949,121.582,0.000,0
1606140772.463,56.152,-34.180,-28.320,347.168,0.000,0
1606140772.467,-12.207,-37.598,-30.762,98.145,0.000,0
1606140772.471,-107.422,-25.879,-32.715,-288.086,0.000,0
1606140772.475,-113.281,-19.531,-39.062,-334.961,0.000,0
1606140772.479,-7.812,-34.180,-32.227,53.711,0.000,0
1606140772.483,63.965,-31.738,-20.020,337.891,0.000,0
1606140772.487,3.906,-32.715,-23.438,137.695,0.000,0
1606140772.490,-101.074,-38.574,-27.832,-282.715,0.000,0
1606140772.494,-115.234,-37.109,-35.645,-380.859,0.000,0
1606140772.498,-18.066,-32.227,-34.180,-12.695,0.000,0
1606140772.502,63.477,-27.832,-23.926,320.312,0.000,0
1606140772.506,19.531,-29.297,-27.832,184.570,0.000,0
1606140772.510,-90.820,-30.273,-27.832,-244.141,0.000,0
1606140772.514,-113.281,-25.391,-26.367,-384.766,0.000,0
1606140772.518,-19.531,-23.438,-27.344,-46.387,0.000,0
1606140772.522,65.430,-9.277,-22.949,313.965,0.000,0
1606140772.526,30.273,-0.488,-34.180,224.609,0.000,0
1606140772.529,-81.055,-23.438,-40.527,-206.543,0.000,0
1606140772.533,-122.559,-34.668,-40.527,-396.484,0.000,0
1606140772.537,-41.016,-35.645,-33.691,-113.770,0.000,0
1606140772.541,51.758,-32.715,-23.438,275.391,0.000,0
1606140772.545,35.156,-33.203,-19.531,270.996,0.000,0
1606140772.549,-71.777,-42.480,-21.973,-141.602,0.000,0
1606140772.553,-131.348,-46.387,-26.855,-395.020,0.000,0
1606140772.557,-62.988,-36.133,-22.949,-165.527,0.000,0
1606140772.561,46.875,-20.996,-18.555,246.582,0.000,0
1606140772.565,51.758,-22.461,-18.066,303.711,0.000,0
1606140772.569,-54.688,-36.133,-15.625,-83.496,0.000,0
1606140772.572,-129.883,-28.809,-23.926,-389.160,0.000,0
1606140772.576,-80.566,-21.484,-30.273,-229.492,0.000,0
1606140772.580,32.227,-20.020,-20.996,200.195,0.000,0
1606140772.584,50.293,-23.438,-22.949,310.547,0.000,0
1606140772.588,-46.875,-35.156,-32.715,-50.293,0.000,0
1606140772.592,-125.488,-38.574,-37.598,-389.648,0.000,0
1606140772.596,-84.961,-34.180,-34.668,-275.391,0.000,0
1606140772.600,24.902,-25.391,-31.250,155.273,0.000,0
1606140772.604,56.641,-24.414,-30.762,329.102,0.000,0
1606140772.608,-22.461,-28.809,-26.855,21.484,0.000,0
1606140772.612,-107.422,-35.156,-32.227,-351.562,0.000,0
1606140772.615,-86.426,-31.250,-32.715,-303.711,0.000,0
1606140772.619,25.391,-30.273,-29.785,110.352,0.000,0
1606140772.623,68.848,-10.254,-32.227,326.172,0.000,0
1606140772.627,-5.371,3.906,-32.227,76.172,0.000,0
1606140772.631,-98.145,-22.461,-26.855,-311.035,0.000,0
1606140772.635,-100.586,-36.621,-23.926,-342.773,0.000,0
1606140772.639,-1.953,-32.227,-28.809,50.781,0.000,0
1606140772.643,57.617,-23.438,-26.855,332.520,0.000,0
1606140772.647,-4.883,-23.926,-22.461,130.859,0.000,0
1606140772.651,-112.305,-39.551,-28.320,-294.434,0.000,0
1606140772.654,-121.094,-41.992,-31.738,-373.047,0.000,0
1606140772.658,-14.648,-36.621,-20.020,10.254,0.000,0
1606140772.662,57.617,-32.227,-6.348,322.754,0.000,0
1606140772.666,7.812,-34.180,-20.996,174.316,0.000,0
1606140772.670,-102.051,-37.598,-37.109,-253.906,0.000,0
1606140772.674,-126.465,-33.203,-36.133,-396.484,0.000,0
1606140772.678,-37.109,-35.645,-31.250,-61.523,0.000,0
1606140772.682,49.316,-30.273,-24.414,302.734,0.000,0
1606140772.686,23.438,-28.320,-24.414,230.469,0.000,0
1606140772.690,-84.473,-35.156,-31.738,-200.195,0.000,0
1606140772.694,-127.930,-42.969,-30.762,-399.902,0.000,0
1606140772.697,-51.758,-39.062,-26.367,-122.070,0.000,0
1606140772.701,48.828,-27.832,-27.344,264.160,0.000,0
1606140772.705,47.363,-21.973,-26.367,268.066,0.000,0
1606140772.709,-56.641,-22.461,-36.621,-148.438,0.000,0
1606140772.713,-98.633,-24.414,-39.551,-385.254,0.000,0
1606140772.717,-21.484,-35.156,-22.949,-131.836,0.000,0
1606140772.721,50.781,-26.855,-7.812,262.207,0.000,0
1606140772.725,25.879,-1.465,-0.488,298.828,0.000,0
1606140772.729,-86.426,-23.438,0.000,-95.703,0.000,0
1606140772.733,-176.270,-50.781,-5.859,-410.645,0.000,0
1606140772.737,-144.531,-53.223,-4.883,-262.695,0.000,0
1606140772.740,-36.133,-53.711,5.371,155.273,0.000,0
1606140772.744,-30.273,-54.199,10.254,232.910,0.000,0
1606140772.748,-143.066,-57.617,8.301,-141.602,0.000,0
1606140772.752,-216.797,-62.988,11.719,-442.871,0.000,0
1606140772.756,-184.570,-68.359,18.066,-337.402,0.000,0
1606140772.760,-77.148,-68.848,27.832,83.984,0.000,0
1606140772.764,-44.434,-66.895,37.109,257.324,0.000,0
1606140772.768,-128.906,-72.266,37.598,-45.898,0.000,0
1606140772.772,-211.426,-76.660,28.320,-400.391,0.000,0
1606140772.776,-188.477,-76.172,22.461,-353.516,0.000,0
1606140772.779,-79.590,-71.777,26.855,66.406,0.000,0
1606140772.783,-24.902,-59.082,28.320,281.738,0.000,0
1606140772.787,-84.961,-62.988,22.949,26.367,0.000,0
1606140772.791,-169.922,-71.289,14.648,-346.680,0.000,0
1606140772.795,-160.645,-68.848,5.859,-363.770,0.000,0
1606140772.799,-44.922,-70.801,6.836,57.617,0.000,0
1606140772.803,25.879,-29.785,7.812,341.309,0.000,0
1606140772.807,-31.738,-15.625,3.906,127.930,0.000,0
1606140772.811,-126.465,-59.570,0.488,-286.621,0.000,0
1606140772.815,-130.371,-68.359,-6.348,-361.328,0.000,0
1606140772.819,-28.809,-61.523,-1.953,14.160,0.000,0
1606140772.822,52.246,-56.152,3.418,325.195,0.000,0
1606140772.826,11.230,-58.105,-0.488,178.223,0.000,0
1606140772.830,-97.656,-59.082,-5.371,-238.770,0.000,0
1606140772.834,-117.676,-61.035,-0.488,-375.488,0.000,0
1606140772.838,-22.949,-54.688,5.371,-40.039,0.000,0
1606140772.842,56.641,-37.109,-4.395,316.406,0.000,0
1606140772.846,21.484,-38.574,-15.137,229.004,0.000,0
1606140772.850,-93.262,-57.129,-19.531,-201.172,0.000,0
1606140772.854,-140.137,-61.523,-21.484,-396.484,0.000,0
1606140772.858,-59.570,-54.688,-16.602,-111.328,0.000,0
1606140772.862,36.133,-27.832,-6.836,281.250,0.000,0
1606140772.865,20.508,-24.902,-5.371,272.949,0.000,0
1606140772.869,-88.379,-45.410,-12.695,-146.973,0.000,0
1606140772.873,-145.508,-54.688,-22.949,-398.926,0.000,0
1606140772.877,-75.195,-50.293,-18.555,-155.273,0.000,0
1606140772.881,31.738,-41.016,-5.371,258.789,0.000,0
1606140772.885,25.879,-44.434,-13.184,299.316,0.000,0
1606140772.889,-86.914,-46.875,-28.320,-100.586,0.000,0
1606140772.893,-148.926,-44.434,-27.832,-380.859,0.000,0
1606140772.897,-93.750,-45.898,-28.320,-201.660,0.000,0
1606140772.901,11.719,-28.320,-24.414,206.543,0.000,0
1606140772.904,32.715,12.207,-21.484,309.570,0.000,0
1606140772.908,-62.500,-14.160,-24.902,-44.922,0.000,0
1606140772.912,-139.160,-53.711,-26.367,-381.836,0.000,0
1606140772.916,-95.703,-49.316,-21.484,-266.602,0.000,0
1606140772.920,15.625,-46.875,-17.090,169.922,0.000,0
1606140772.924,47.852,-39.551,-14.160,341.797,0.000,0
1606140772.928,-35.645,-39.551,-16.113,22.949,0.000,0
1606140772.932,-124.023,-41.992,-28.809,-350.586,0.000,0
1606140772.936,-95.215,-38.086,-26.855,-296.875,0.000,0
1606140772.940,23.926,-25.879,-12.695,129.883,0.000,0
1606140772.944,64.453,-2.441,-10.254,344.238,0.000,0
1606140772.947,-22.461,-20.508,-22.461,71.289,0.000,0
1606140772.951,-115.723,-42.480,-33.691,-314.453,0.000,0
1606140772.955,-109.863,-44.922,-34.180,-323.730,0.000,0
1606140772.959,-12.207,-42.969,-27.832,75.195,0.000,0
1606140772.963,51.758,-37.109,-23.926,344.727,0.000,0
1606140772.967,-4.395,-40.527,-22.949,135.742,0.000,0
1606140772.971,-108.887,-40.527,-21.973,-276.855,0.000,0
1606140772.975,-116.699,-49.805,-22.949,-344.727,0.000,0
1606140772.979,-1.953,-44.434,-24.902,44.922,0.000,0
1606140772.983,73.730,-18.066,-26.367,350.098,0.000,0
1606140772.987,16.602,-11.719,-34.180,173.340,0.000,0
1606140772.990,-83.008,-19.531,-38.574,-257.324,0.000,0
1606140772.994,-98.145,-31.250,-35.645,-379.883,0.000,0
1606140772.998,-9.766,-41.504,-36.133,-43.457,0.000,0
1606140773.002,67.871,-6.836,-37.598,301.758,0.000,0
1606140773.006,35.156,9.766,-38.574,213.379,0.000,0
1606140773.010,-67.383,-33.691,-39.062,-202.148,0.000,0
1606140773.014,-103.516,-40.039,-34.668,-383.301,0.000,0
1606140773.018,-25.879,-34.180,-33.691,-88.867,0.000,0
1606140773.022,64.453,-26.367,-28.320,291.992,0.000,0
1606140773.026,47.852,-27.344,-28.320,264.648,0.000,0
1606140773.029,-54.199,-36.133,-38.086,-145.996,0.000,0
1606140773.033,-100.586,-30.273,-40.527,-383.301,0.000,0
1606140773.037,-27.832,-28.320,-35.156,-138.672,0.000,0
1606140773.041,76.172,-0.488,-30.762,267.578,0.000,0
1606140773.045,73.730,13.184,-28.809,296.875,0.000,0
1606140773.049,-34.180,-26.855,-33.691,-102.539,0.000,0
1606140773.053,-99.121,-38.086,-36.621,-390.137,0.000,0
1606140773.057,-43.457,-29.785,-24.414,-200.195,0.000,0
1606140773.061,56.641,-23.438,-23.926,215.332,0.000,0
1606140773.065,63.965,-25.391,-34.668,309.570,0.000,0
1606140773.069,-36.133,-40.527,-36.133,-50.293,0.000,0
1606140773.072,-110.352,-44.922,-33.691,-377.930,0.000,0
1606140773.076,-68.359,-40.527,-35.645,-246.094,0.000,0
1606140773.080,43.457,-17.578,-29.785,194.336,0.000,0
1606140773.084,77.637,29.297,-28.320,342.773,0.000,0
1606140773.088,-11.719,6.348,-33.691,3.418,0.000,0
1606140773.092,-102.539,-40.039,-38.086,-365.723,0.000,0
1606140773.096,-77.148,-35.156,-31.250,-293.457,0.000,0
1606140773.100,32.715,-24.902,-24.902,139.648,0.000,0
1606140773.104,81.055,-20.020,-27.832,346.680,0.000,0
1606140773.108,4.883,-29.297,-30.762,68.848,0.000,0
1606140773.112,-95.215,-37.109,-32.227,-323.730,0.000,0
1606140773.115,-86.914,-31.250,-31.250,-325.684,0.000,0
1606140773.119,20.996,-22.461,-31.738,83.008,0.000,0
1606140773.123,85.938,-18.066,-29.297,349.121,0.000,0
1606140773.127,25.879,-18.555,-29.297,136.230,0.000,0
1606140773.131,-84.473,-29.785,-36.621,-281.250,0.000,0
1606140773.135,-104.004,-40.039,-38.086,-353.516,0.000,0
1606140773.139,-4.883,-37.598,-29.297,22.949,0.000,0
1606140773.143,74.219,-2.441,-24.414,336.914,0.000,0
1606140773.147,29.297,1.465,-24.414,180.176,0.000,0
1606140773.151,-78.613,-32.227,-22.949,-254.395,0.000,0
1606140773.154,-101.562,-34.180,-32.715,-374.512,0.000,0
1606140773.158,-11.230,-26.855,-39.062,-23.438,0.000,0
1606140773.162,71.289,-27.832,-29.785,312.988,0.000,0
1606140773.166,40.527,-27.344,-27.344,209.961,0.000,0
1606140773.170,-62.500,-29.297,-30.762,-208.008,0.000,0
1606140773.174,-104.004,-30.273,-32.227,-378.418,0.000,0
1606140773.178,-29.297,-31.250,-23.926,-85.449,0.000,0
1606140773.182,54.688,-13.672,-20.996,273.438,0.000,0
1606140773.186,26.855,1.953,-25.879,230.469,0.000,0
1606140773.190,-75.684,-20.020,-21.973,-181.152,0.000,0
1606140773.194,-125.000,-33.203,-27.832,-409.180,0.000,0
1606140773.197,-58.594,-33.203,-33.203,-158.691,0.000,0
1606140773.201,41.992,-29.785,-23.438,248.535,0.000,0
1606140773.205,42.969,-28.809,-20.020,283.203,0.000,0
1606140773.209,-66.406,-37.598,-27.344,-116.211,0.000,0
1606140773.213,-130.859,-43.457,-34.180,-403.320,0.000,0
1606140773.217,-67.871,-40.039,-29.297,-202.148,0.000,0
1606140773.221,34.668,-20.996,-25.879,219.727,0.000,0
1606140773.225,45.410,-10.254,-19.531,310.547,0.000,0
1606140773.229,-54.199,-29.297,-19.043,-54.199,0.000,0
1606140773.233,-134.766,-38.086,-29.297,-383.301,0.000,0
1606140773.237,-95.703,-32.227,-29.297,-253.906,0.000,0
1606140773.240,18.555,-25.391,-22.461,174.316,0.000,0
1606140773.244,50.781,-28.809,-14.648,327.148,0.000,0
1606140773.248,-39.062,-40.527,-25.391,3.906,0.000,0
1606140773.252,-119.141,-40.039,-40.039,-351.074,0.000,0
1606140773.256,-87.891,-34.180,-40.039,-283.691,0.000,0
1606140773.260,22.949,-30.273,-29.297,147.461,0.000,0
1606140773.264,67.383,-28.320,-18.066,350.098,0.000,0
1606140773.268,-9.766,-29.297,-30.273,56.152,0.000,0
1606140773.272,-106.934,-34.180,-44.922,-332.031,0.000,0
1606140773.276,-98.145,-42.969,-44.922,-339.844,0.000,0
1606140773.279,10.254,-32.715,-35.645,62.500,0.000,0
1606140773.283,59.570,-5.371,-36.133,316.895,0.000,0
1606140773.287,-7.812,-6.836,-31.250,93.262,0.000,0
1606140773.291,-104.492,-31.738,-22.461,-306.641,0.000,0
1606140773.295,-114.258,-38.086,-27.344,-361.328,0.000,0
1606140773.299,-11.719,-31.738,-22.949,32.715,0.000,0
1606140773.303,55.664,-30.273,-17.578,333.496,0.000,0
1606140773.307,-1.465,-35.156,-23.438,153.809,0.000,0
1606140773.311,-103.027,-37.598,-29.297,-263.672,0.000,0
1606140773.315,-124.023,-37.598,-28.809,-372.559,0.000,0
1606140773.319,-35.645,-33.691,-24.414,-22.461,0.000,0
1606140773.322,50.781,-8.789,-23.438,318.848,0.000,0
1606140773.326,14.160,-15.137,-29.785,206.055,0.000,0
1606140773.330,-104.004,-44.922,-28.809,-221.680,0.000,0
1606140773.334,-140.625,-44.434,-18.066,-393.555,0.000,0
1606140773.338,-47.363,-33.691,-11.719,-84.473,0.000,0
1606140773.342,41.992,-28.320,-20.996,273.926,0.000,0
1606140773.346,19.043,-29.785,-21.973,233.398,0.000,0
1606140773.350,-83.008,-30.273,-24.902,-177.734,0.000,0
1606140773.354,-130.371,-33.691,-32.715,-407.715,0.000,0
1606140773.358,-53.711,-32.715,-26.367,-148.926,0.000,0
1606140773.362,49.805,-19.043,-21.973,266.602,0.000,0
1606140773.365,40.527,-12.207,-26.855,287.598,0.000,0
1606140773.369,-67.383,-30.273,-34.668,-127.441,0.000,0
1606140773.373,-123.535,-35.156,-31.250,-398.438,0.000,0
1606140773.377,-61.523,-28.320,-30.273,-190.918,0.000,0
1606140773.381,42.480,-26.367,-26.855,226.074,0.000,0
1606140773.385,56.641,-24.902,-20.996,304.688,0.000,0
1606140773.389,-46.387,-28.320,-30.273,-66.895,0.000,0
1606140773.393,-122.559,-30.273,-28.809,-379.395,0.000,0
1606140773.397,-78.125,-30.273,-27.832,-234.863,0.000,0
1606140773.401,23.926,-27.832,-24.414,189.941,0.000,0
1606140773.404,54.199,-23.438,-11.719,339.355,0.000,0
1606140773.408,-31.738,-24.414,-13.184,9.277,0.000,0
1606140773.412,-122.070,-30.762,-23.438,-361.816,0.000,0
1606140773.416,-102.051,-39.062,-27.344,-300.293,0.000,0
1606140773.420,-2.930,-27.344,-23.926,119.629,0.000,0
1606140773.424,41.504,-5.371,-15.137,323.730,0.000,0
1606140773.428,-28.320,-21.973,-22.461,49.316,0.000,0
1606140773.432,-125.488,-43.457,-31.250,-331.543,0.000,0
1606140773.436,-113.770,-42.969,-27.344,-326.172,0.000,0
1606140773.440,-2.930,-33.691,-20.020,89.844,0.000,0
1606140773.444,50.293,-27.344,-11.230,338.867,0.000,0
1606140773.447,-14.160,-26.855,-11.719,103.516,0.000,0
1606140773.451,-107.910,-30.762,-22.461,-295.410,0.000,0
1606140773.455,-101.562,-28.809,-30.273,-341.797,0.000,0
1606140773.459,4.883,-26.367,-30.273,39.062,0.000,0
1606140773.463,66.406,-6.836,-31.250,324.219,0.000,0
1606140773.467,9.766,-1.953,-31.250,145.508,0.000,0
1606140773.471,-93.262,-27.344,-31.250,-277.832,0.000,0
1606140773.475,-108.398,-30.762,-28.809,-389.160,0.000,0
1606140773.479,-14.160,-30.762,-28.320,-39.062,0.000,0
1606140773.483,59.082,-23.926,-25.879,295.410,0.000,0
1606140773.487,27.344,-12.207,-12.695,200.684,0.000,0
1606140773.490,-79.102,-21.484,-21.973,-220.703,0.000,0
1606140773.494,-118.652,-31.250,-36.621,-395.020,0.000,0
1606140773.498,-25.879,-26.855,-25.879,-66.406,0.000,0
1606140773.502,60.059,-7.812,-18.555,303.223,0.000,0
1606140773.506,31.250,-4.395,-21.973,240.234,0.000,0
1606140773.510,-77.148,-31.250,-26.367,-176.758,0.000,0
1606140773.514,-127.930,-38.086,-30.273,-392.090,0.000,0
1606140773.518,-56.641,-29.785,-25.879,-125.488,0.000,0
1606140773.522,45.410,-20.996,-19.043,272.461,0.000,0
1606140773.526,41.016,-28.809,-20.020,275.879,0.000,0
1606140773.529,-69.824,-37.109,-32.715,-137.695,0.000,0
1606140773.533,-137.207,-37.109,-41.992,-405.762,0.000,0
1606140773.537,-71.777,-32.715,-34.180,-195.312,0.000,0
1606140773.541,34.668,-26.367,-22.949,220.703,0.000,0
1606140773.545,44.434,-24.414,-21.973,304.199,0.000,0
1606140773.549,-51.758,-32.715,-25.391,-60.059,0.000,0
1606140773.553,-122.559,-30.762,-27.832,-369.629,0.000,0
1606140773.557,-75.195,-26.367,-21.484,-230.957,0.000,0
1606140773.561,23.926,-16.602,-10.742,182.617,0.000,0
1606140773.565,43.457,2.441,-14.160,319.336,0.000,0
1606140773.569,-45.410,-12.207,-25.879,-20.996,0.000,0
1606140773.572,-133.301,-37.598,-32.715,-381.836,0.000,0
1606140773.576,-99.609,-41.504,-31.250,-305.664,0.000,0
1606140773.580,15.625,-26.855,-24.414,124.512,0.000,0
1606140773.584,54.199,-16.602,-23.438,312.012,0.000,0
1606140773.588,-21.973,-22.461,-29.297,8.301,0.000,0
1606140773.592,-113.281,-24.902,-33.691,-362.793,0.000,0
1606140773.596,-97.168,-23.926,-33.203,-329.590,0.000,0
1606140773.600,6.836,-25.879,-25.879,83.008,0.000,0
1606140773.604,58.105,-19.531,-18.066,338.867,0.000,0
1606140773.608,0.488,-21.973,-26.367,122.070,0.000,0
1606140773.612,-91.309,-30.273,-38.574,-288.574,0.000,0
1606140773.615,-93.262,-30.273,-40.527,-350.098,0.000,0
1606140773.619,-8.301,-22.461,-45.410,16.602,0.000,0
1606140773.623,52.246,-14.160,-44.434,299.316,0.000,0
1606140773.627,3.906,-12.207,-43.457,126.953,0.000,0
1606140773.631,-97.656,-19.531,-48.828,-286.621,0.000,0
1606140773.635,-110.840,-24.902,-52.246,-385.742,0.000,0
1606140773.639,-16.602,-21.973,-44.922,-20.996,0.000,0
1606140773.643,63.477,-7.812,-42.480,326.172,0.000,0
1606140773.647,19.043,-10.742,-44.434,193.848,0.000,0
1606140773.651,-87.402,-20.996,-42.969,-247.070,0.000,0
1606140773.654,-116.211,-19.531,-48.828,-400.879,0.000,0
1606140773.658,-34.668,-22.461,-46.875,-80.078,0.000,0
1606140773.662,54.199,-18.066,-35.645,291.504,0.000,0
1606140773.666,42.969,-19.043,-34.668,237.793,0.000,0
1606140773.670,-62.988,-30.762,-44.434,-186.523,0.000,0
1606140773.674,-119.629,-31.738,-51.270,-390.625,0.000,0
1606140773.678,-40.527,-25.879,-49.805,-119.629,0.000,0
1606140773.682,60.547,-20.020,-42.480,267.578,0.000,0
1606140773.686,56.641,-10.254,-39.551,278.809,0.000,0
1606140773.690,-44.922,-15.137,-44.922,-127.441,0.000,0
1606140773.694,-103.516,-23.438,-46.875,-399.414,0.000,0
1606140773.697,-42.480,-21.484,-46.387,-189.453,0.000,0
1606140773.701,59.570,-3.418,-41.504,221.680,0.000,0
1606140773.705,67.871,2.930,-39.551,293.945,0.000,0
1606140773.709,-36.133,-13.184,-43.457,-81.055,0.000,0
1606140773.713,-108.887,-22.949,-43.945,-395.020,0.000,0
1606140773.717,-62.500,-22.461,-37.598,-243.652,0.000,0
1606140773.721,43.945,-11.719,-30.273,201.660,0.000,0
1606140773.725,59.082,-13.184,-29.785,300.293,0.000,0
1606140773.729,-40.039,-24.902,-33.691,-54.688,0.000,0
1606140773.733,-110.352,-27.344,-36.133,-351.562,0.000,0
1606140773.737,-75.195,-29.785,-28.809,-266.602,0.000,0
1606140773.740,32.715,-22.949,-27.344,151.367,0.000,0
1606140773.744,64.941,-0.488,-35.645,334.961,0.000,0
1606140773.748,-19.043,-10.742,-37.598,28.320,0.000,0
1606140773.752,-111.328,-33.691,-35.645,-353.516,0.000,0
1606140773.756,-96.191,-36.621,-33.691,-319.336,0.000,0
1606140773.760,12.695,-34.180,-25.391,99.609,0.000,0
1606140773.764,64.453,-30.762,-19.531,338.379,0.000,0
1606140773.768,-6.348,-31.738,-22.949,100.586,0.000,0
1606140773.772,-108.887,-31.738,-26.855,-304.199,0.000,0
1606140773.776,-115.234,-37.109,-25.879,-342.773,0.000,0
1606140773.779,-22.949,-33.203,-28.320,51.270,0.000,0
1606140773.783,42.969,-29.785,-34.668,332.031,0.000,0
1606140773.787,-7.812,-40.527,-30.273,144.043,0.000,0
1606140773.791,-116.211,-39.062,-33.691,-272.461,0.000,0
1606140773.795,-126.465,-37.598,-41.016,-375.000,0.000,0
1606140773.799,-26.367,-34.180,-34.180,-17.090,0.000,0
1606140773.803,53.223,-10.254,-27.832,310.059,0.000,0
1606140773.807,13.672,-14.160,-26.367,178.223,0.000,0
1606140773.811,-92.773,-33.203,-35.156,-252.441,0.000,0
1606140773.815,-121.094,-26.367,-36.133,-407.715,0.000,0
1606140773.819,-34.180,-28.809,-31.250,-80.566,0.000,0
1606140773.822,60.547,-28.809,-31.250,290.527,0.000,0
1606140773.826,53.711,-29.297,-26.855,243.652,0.000,0
1606140773.830,-36.133,-28.320,-30.762,-155.273,0.000,0
1606140773.834,-82.520,-18.555,-39.551,-367.676,0.000,0
1606140773.838,-21.484,-25.391,-41.016,-119.141,0.000,0
1606140773.842,69.336,-4.883,-43.457,279.297,0.000,0
1606140773.846,76.660,22.461,-49.805,298.828,0.000,0
1606140773.850,-26.367,-3.906,-60.059,-120.605,0.000,0
1606140773.854,-93.750,-10.742,-68.848,-381.348,0.000,0
1606140773.858,-20.996,-0.977,-62.500,-147.461,0.000,0
1606140773.862,91.309,5.859,-62.500,268.066,0.000,0
1606140773.865,112.305,9.766,-66.406,341.309,0.000,0
1606140773.869,19.043,-4.883,-67.871,-38.086,0.000,0
1606140773.873,-49.805,-15.625,-69.336,-348.633,0.000,0
1606140773.877,0.000,-15.625,-54.688,-185.547,0.000,0
1606140773.881,96.680,5.859,-46.387,222.656,0.000,0
1606140773.885,114.746,18.555,-49.316,338.379,0.000,0
1606140773.889,24.414,-10.742,-56.641,-3.906,0.000,0
1606140773.893,-59.570,-22.461,-62.500,-351.074,0.000,0
1606140773.897,-27.832,-18.066,-62.500,-254.395,0.000,0
1606140773.901,77.637,-16.113,-60.059,175.781,0.000,0
1606140773.904,111.816,-13.184,-52.734,362.793,0.000,0
1606140773.908,27.832,-12.207,-51.270,71.777,0.000,0
1606140773.912,-70.312,-17.578,-53.711,-309.570,0.000,0
1606140773.916,-62.012,-24.902,-50.781,-288.086,0.000,0
1606140773.920,39.062,-19.043,-43.457,131.836,0.000,0
1606140773.924,92.285,6.348,-27.832,373.535,0.000,0
1606140773.928,19.043,-10.254,-29.785,113.770,0.000,0
1606140773.932,-87.891,-44.922,-47.852,-304.688,0.000,0
1606140773.936,-81.543,-43.457,-45.898,-340.332,0.000,0
1606140773.940,29.785,-27.832,-31.738,71.289,0.000,0
1606140773.944,100.098,-16.602,-22.461,373.047,0.000,0
1606140773.947,47.363,-25.879,-16.602,187.500,0.000,0
1606140773.951,-58.105,-34.180,-20.020,-238.770,0.000,0
1606140773.955,-80.566,-35.645,-29.785,-343.750,0.000,0
1606140773.959,13.672,-30.762,-29.297,21.484,0.000,0
1606140773.963,91.309,-23.438,-20.508,347.656,0.000,0
1606140773.967,48.340,-21.973,-23.438,219.238,0.000,0
1606140773.971,-54.199,-24.902,-29.785,-197.266,0.000,0
1606140773.975,-82.520,-30.762,-29.297,-354.004,0.000,0
1606140773.979,-3.418,-28.809,-31.738,-34.668,0.000,0
1606140773.983,81.543,-0.977,-26.855,331.543,0.000,0
1606140773.987,60.547,1.465,-21.484,266.113,0.000,0
1606140773.990,-47.852,-24.414,-35.156,-158.203,0.000,0
1606140773.994,-94.238,-28.320,-42.969,-365.234,0.000,0
1606140773.998,-17.578,-20.020,-33.203,-84.473,0.000,0
1606140774.002,78.125,-13.672,-25.391,313.965,0.000,0
