timestamps,TP9,AF7,AF8,TP10,Right AUX
1606141826.044,0.000,-0.488,-0.488,0.000,0.000
1606141826.048,-0.977,-0.488,-0.488,-2.441,0.000
1606141826.052,-1.465,1.465,0.977,-7.324,0.000
1606141826.056,11.230,-3.418,-2.441,47.363,0.000
1606141826.060,-44.922,18.066,13.672,-188.477,0.000
1606141826.063,23.926,56.152,46.875,34.180,0.000
1606141826.067,217.773,67.383,48.340,750.977,0.000
1606141826.071,131.348,59.570,35.645,485.840,0.000
1606141826.075,-112.305,42.480,32.715,-388.672,0.000
1606141826.079,-172.363,34.180,36.621,-685.547,0.000
1606141826.083,22.949,41.016,39.062,-10.254,0.000
1606141826.087,231.934,68.359,39.062,737.305,0.000
