timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1606130960.060,-1.953,-30.273,-18.066,87.402,0.000,0
1606130960.064,-71.289,-35.645,-26.367,-103.516,0.000,0
1606130960.068,-87.891,-24.902,-28.809,-181.152,0.000,0
1606130960.072,-34.668,-23.926,-28.809,-48.828,0.000,0
1606130960.076,20.996,-28.320,-27.344,114.746,0.000,0
1606130960.079,10.254,-18.555,-32.715,91.797,0.000,0
1606130960.083,-62.500,-20.020,-43.457,-112.793,0.000,0
1606130960.087,-93.262,-19.531,-50.293,-215.820,0.000,0
1606130960.091,-34.668,-15.625,-51.758,-84.961,0.000,0
1606130960.095,38.086,-11.230,-43.457,106.445,0.000,0
1606130960.099,40.527,-7.324,-36.621,114.746,0.000,0
1606130960.103,-30.273,-13.672,-41.504,-82.520,0.000,0
1606130960.107,-78.613,-18.066,-56.152,-201.660,0.000,0
1606130960.111,-36.133,-18.555,-51.758,-97.168,0.000,0
1606130960.115,37.598,-14.648,-40.039,98.145,0.000,0
1606130960.119,40.039,-19.043,-33.691,136.719,0.000,0
1606130960.122,-35.156,-25.391,-31.738,-46.875,0.000,0
1606130960.126,-91.309,-30.762,-39.551,-202.637,0.000,0
1606130960.130,-57.129,-33.203,-40.039,-125.977,0.000,0
1606130960.134,21.973,-22.949,-30.273,83.984,0.000,0
1606130960.138,39.551,-20.508,-29.297,142.578,0.000,0
1606130960.142,-24.902,-30.273,-37.109,-28.320,0.000,0
1606130960.146,-83.984,-31.250,-34.180,-187.988,0.000,0
1606130960.150,-56.152,-21.484,-32.715,-136.719,0.000,0
1606130960.154,20.508,-17.090,-35.645,68.848,0.000,0
1606130960.158,47.852,-16.602,-31.250,162.109,0.000,0
1606130960.162,-2.441,-17.090,-27.832,25.879,0.000,0
1606130960.165,-71.777,-26.855,-22.949,-153.809,0.000,0
1606130960.169,-65.430,-35.156,-21.973,-139.648,0.000,0
1606130960.173,8.789,-11.230,-19.043,60.547,0.000,0
1606130960.177,49.316,4.883,-16.113,172.852,0.000,0
1606130960.181,0.488,-16.602,-22.949,49.316,0.000,0
1606130960.185,-67.383,-22.461,-25.879,-141.602,0.000,0
1606130960.189,-55.176,-16.113,-20.020,-151.855,0.000,0
1606130960.193,17.578,-15.625,-18.066,38.574,0.000,0
1606130960.197,59.082,-17.090,-21.973,166.016,0.000,0
1606130960.201,18.066,-25.391,-30.273,64.941,0.000,0
1606130960.204,-59.570,-32.715,-35.156,-143.555,0.000,0
1606130960.208,-69.824,-32.227,-28.320,-181.641,0.000,0
1606130960.212,7.812,-25.391,-17.090,7.324,0.000,0
1606130960.216,62.012,-15.625,-19.531,158.203,0.000,0
1606130960.220,28.809,-13.184,-27.344,83.496,0.000,0
1606130960.224,-49.805,-16.602,-35.156,-117.188,0.000,0
1606130960.228,-72.754,-25.391,-33.203,-178.223,0.000,0
1606130960.232,-15.137,-27.344,-22.461,-16.602,0.000,0
1606130960.236,31.738,-30.273,-25.879,146.484,0.000,0
1606130960.240,7.812,-27.832,-31.738,102.539,0.000,0
1606130960.244,-65.918,-30.273,-35.645,-106.934,0.000,0
1606130960.247,-96.191,-34.668,-39.551,-200.195,0.000,0
1606130960.251,-37.598,-31.250,-28.809,-47.363,0.000,0
1606130960.255,32.715,-29.297,-25.391,138.184,0.000,0
1606130960.259,17.090,-30.762,-30.762,122.559,0.000,0
1606130960.263,-63.477,-34.668,-33.203,-83.008,0.000,0
1606130960.267,-101.562,-34.180,-29.785,-205.078,0.000,0
1606130960.271,-46.875,-21.973,-20.508,-88.867,0.000,0
1606130960.275,31.738,-8.301,-20.996,102.539,0.000,0
1606130960.279,26.367,-9.277,-24.902,123.047,0.000,0
1606130960.283,-51.758,-24.414,-28.809,-65.918,0.000,0
1606130960.287,-90.332,-35.645,-26.855,-212.402,0.000,0
1606130960.290,-48.828,-32.715,-25.879,-123.047,0.000,0
1606130960.294,25.391,-23.926,-30.762,92.285,0.000,0
1606130960.298,38.086,-19.043,-27.344,145.996,0.000,0
1606130960.302,-30.762,-31.250,-30.273,-36.133,0.000,0
1606130960.306,-83.984,-32.715,-28.320,-191.895,0.000,0
1606130960.310,-51.758,-18.066,-22.461,-123.535,0.000,0
1606130960.314,24.414,-12.207,-15.137,90.332,0.000,0
1606130960.318,41.992,-15.625,-18.555,174.316,0.000,0
1606130960.322,-25.391,-26.855,-29.297,1.953,0.000,0
1606130960.326,-87.402,-32.227,-32.715,-181.152,0.000,0
1606130960.329,-66.406,-26.367,-31.250,-138.184,0.000,0
1606130960.333,7.324,-18.066,-29.297,65.430,0.000,0
1606130960.337,51.270,-14.648,-25.391,171.387,0.000,0
1606130960.341,-2.930,-26.367,-23.926,35.156,0.000,0
1606130960.345,-85.938,-40.527,-28.320,-155.273,0.000,0
1606130960.349,-74.707,-39.062,-26.855,-147.461,0.000,0
1606130960.353,11.230,-9.277,-19.531,55.664,0.000,0
1606130960.357,53.223,2.441,-16.113,170.410,0.000,0
1606130960.361,2.441,-23.926,-25.391,41.992,0.000,0
1606130960.365,-75.195,-37.109,-29.297,-154.297,0.000,0
1606130960.369,-75.195,-40.527,-20.020,-163.086,0.000,0
1606130960.372,3.906,-36.621,-16.602,32.715,0.000,0
1606130960.376,49.316,-26.855,-17.090,167.969,0.000,0
1606130960.380,3.418,-29.785,-20.996,74.219,0.000,0
1606130960.384,-67.871,-39.551,-33.203,-130.371,0.000,0
1606130960.388,-79.590,-35.645,-31.738,-182.617,0.000,0
1606130960.392,-11.230,-23.438,-28.320,-3.906,0.000,0
1606130960.396,47.852,-20.508,-32.715,156.250,0.000,0
1606130960.400,20.020,-29.297,-25.879,91.797,0.000,0
1606130960.404,-53.223,-33.203,-20.996,-112.793,0.000,0
1606130960.408,-78.125,-36.621,-29.297,-191.895,0.000,0
1606130960.412,-13.672,-21.484,-33.203,-35.156,0.000,0
1606130960.415,53.711,-14.160,-24.414,139.160,0.000,0
1606130960.419,30.762,-25.391,-25.391,100.586,0.000,0
1606130960.423,-50.293,-34.668,-32.227,-110.352,0.000,0
1606130960.427,-81.055,-35.645,-28.809,-203.125,0.000,0
1606130960.431,-27.344,-25.879,-28.320,-61.035,0.000,0
1606130960.435,34.180,-24.902,-21.484,122.070,0.000,0
1606130960.439,19.531,-28.809,-13.184,119.629,0.000,0
1606130960.443,-56.152,-24.414,-26.855,-82.520,0.000,0
1606130960.447,-97.656,-31.738,-31.250,-210.449,0.000,0
1606130960.451,-63.965,-36.621,-30.273,-111.816,0.000,0
1606130960.454,0.000,-21.484,-32.227,66.895,0.000,0
1606130960.458,4.395,-22.461,-31.250,93.262,0.000,0
1606130960.462,-70.801,-34.180,-28.320,-93.750,0.000,0
1606130960.466,-117.676,-38.574,-21.973,-228.516,0.000,0
1606130960.470,-81.543,-33.203,-23.438,-152.344,0.000,0
1606130960.474,-27.344,-19.043,-21.484,23.438,0.000,0
1606130960.478,-36.621,-24.902,-17.090,64.941,0.000,0
1606130960.482,-106.445,-26.855,-15.137,-106.445,0.000,0
1606130960.486,-167.480,-28.809,-11.719,-260.742,0.000,0
1606130960.490,-148.926,-34.180,-11.719,-209.473,0.000,0
1606130960.494,-64.453,-8.301,-8.301,-1.953,0.000,0
1606130960.497,-30.273,-13.672,-2.441,93.750,0.000,0
1606130960.501,-95.703,-35.156,-3.418,-64.453,0.000,0
1606130960.505,-153.320,-36.621,-7.324,-237.305,0.000,0
1606130960.509,-120.117,-35.156,-9.766,-188.477,0.000,0
1606130960.513,-33.203,-25.391,-7.324,13.672,0.000,0
1606130960.517,10.742,-24.414,-12.207,118.652,0.000,0
1606130960.521,-26.855,-27.344,-16.113,3.906,0.000,0
1606130960.525,-95.215,-29.297,-15.625,-178.223,0.000,0
1606130960.529,-87.402,-31.250,-20.020,-174.805,0.000,0
1606130960.533,1.465,-24.902,-15.137,31.250,0.000,0
1606130960.537,46.387,-18.066,-7.324,157.227,0.000,0
1606130960.540,2.441,-18.555,-12.207,54.688,0.000,0
1606130960.544,-72.266,-25.879,-26.855,-143.555,0.000,0
1606130960.548,-83.496,-42.969,-30.762,-188.965,0.000,0
1606130960.552,-3.906,-13.184,-24.414,7.324,0.000,0
1606130960.556,54.688,16.113,-14.648,167.969,0.000,0
1606130960.560,22.461,-19.531,-11.719,89.355,0.000,0
1606130960.564,-51.270,-32.715,-25.879,-111.328,0.000,0
1606130960.568,-67.383,-28.320,-31.738,-170.898,0.000,0
1606130960.572,-5.859,-28.320,-29.297,-4.883,0.000,0
1606130960.576,48.828,-31.250,-25.391,155.273,0.000,0
1606130960.579,22.461,-33.691,-17.090,102.539,0.000,0
1606130960.583,-62.988,-34.668,-20.508,-104.492,0.000,0
1606130960.587,-88.379,-35.645,-29.297,-191.406,0.000,0
1606130960.591,-25.879,-10.254,-31.250,-42.969,0.000,0
1606130960.595,42.480,10.254,-30.762,143.555,0.000,0
1606130960.599,34.668,-12.207,-25.391,129.883,0.000,0
1606130960.603,-46.875,-24.414,-25.391,-76.172,0.000,0
1606130960.607,-84.961,-26.367,-29.785,-186.523,0.000,0
1606130960.611,-33.691,-19.531,-27.344,-61.035,0.000,0
1606130960.615,39.551,-19.531,-23.926,128.418,0.000,0
1606130960.619,36.621,-29.297,-18.066,155.273,0.000,0
1606130960.622,-39.062,-35.156,-26.367,-55.176,0.000,0
1606130960.626,-78.125,-31.250,-32.715,-210.938,0.000,0
1606130960.630,-34.180,-20.020,-22.461,-98.145,0.000,0
1606130960.634,30.273,-8.301,-24.414,110.352,0.000,0
1606130960.638,32.227,-12.695,-32.227,149.902,0.000,0
1606130960.642,-38.086,-26.367,-36.621,-46.387,0.000,0
1606130960.646,-83.496,-28.320,-33.691,-187.988,0.000,0
1606130960.650,-44.434,-30.762,-25.879,-98.633,0.000,0
1606130960.654,32.227,-33.691,-19.531,101.074,0.000,0
1606130960.658,50.781,-29.785,-18.066,158.691,0.000,0
1606130960.662,-15.625,-26.367,-20.996,-2.441,0.000,0
1606130960.665,-82.520,-33.203,-23.926,-171.387,0.000,0
1606130960.669,-67.871,-32.715,-22.949,-133.301,0.000,0
1606130960.673,11.230,-20.996,-22.461,79.590,0.000,0
1606130960.677,40.039,-21.484,-23.926,166.504,0.000,0
1606130960.681,-16.113,-30.762,-27.344,9.766,0.000,0
1606130960.685,-76.172,-30.273,-30.273,-169.922,0.000,0
1606130960.689,-61.035,-36.133,-28.320,-159.180,0.000,0
1606130960.693,11.719,-22.949,-25.879,42.969,0.000,0
1606130960.697,44.434,-18.066,-23.926,155.762,0.000,0
1606130960.701,-8.789,-35.156,-20.508,19.531,0.000,0
1606130960.704,-89.355,-35.156,-23.438,-171.875,0.000,0
1606130960.708,-83.496,-33.691,-29.785,-185.059,0.000,0
1606130960.712,0.488,-26.855,-25.879,12.695,0.000,0
1606130960.716,43.945,-23.438,-18.066,154.297,0.000,0
1606130960.720,2.930,-34.180,-22.461,52.734,0.000,0
1606130960.724,-69.824,-37.109,-30.273,-142.578,0.000,0
1606130960.728,-82.520,-45.898,-30.273,-177.246,0.000,0
1606130960.732,-14.160,-24.414,-26.367,1.953,0.000,0
1606130960.736,43.945,4.883,-26.367,149.414,0.000,0
1606130960.740,15.625,-26.855,-24.902,88.379,0.000,0
1606130960.744,-64.941,-54.199,-24.902,-113.770,0.000,0
1606130960.747,-81.543,-54.688,-22.461,-189.941,0.000,0
1606130960.751,-8.301,-35.645,-14.648,-22.949,0.000,0
1606130960.755,48.828,-21.973,-13.184,154.297,0.000,0
1606130960.759,25.391,-28.320,-18.066,111.816,0.000,0
1606130960.763,-55.664,-34.180,-19.531,-94.238,0.000,0
1606130960.767,-90.820,-44.922,-27.344,-185.059,0.000,0
1606130960.771,-31.738,-28.809,-30.762,-52.734,0.000,0
1606130960.775,35.156,-4.395,-21.973,118.652,0.000,0
1606130960.779,24.902,-27.832,-23.926,96.680,0.000,0
1606130960.783,-52.246,-41.504,-24.414,-102.539,0.000,0
1606130960.787,-87.402,-39.062,-25.391,-208.496,0.000,0
1606130960.790,-44.434,-36.133,-26.367,-84.961,0.000,0
1606130960.794,16.602,-31.738,-21.484,108.398,0.000,0
1606130960.798,17.090,-32.715,-25.391,120.117,0.000,0
1606130960.802,-51.758,-28.320,-29.785,-76.660,0.000,0
1606130960.806,-91.797,-23.926,-34.180,-210.449,0.000,0
1606130960.810,-34.668,-17.090,-34.668,-104.492,0.000,0
1606130960.814,40.527,-15.625,-23.438,104.492,0.000,0
1606130960.818,34.668,-25.391,-12.207,143.555,0.000,0
1606130960.822,-41.992,-29.785,-12.207,-41.992,0.000,0
1606130960.826,-97.168,-35.156,-18.555,-196.289,0.000,0
1606130960.829,-61.523,-38.086,-15.137,-121.582,0.000,0
1606130960.833,18.555,-2.930,-9.277,93.262,0.000,0
1606130960.837,39.551,1.465,-9.766,173.828,0.000,0
1606130960.841,-22.461,-36.133,-12.207,20.020,0.000,0
1606130960.845,-87.402,-44.922,-16.602,-158.691,0.000,0
1606130960.849,-71.289,-40.039,-8.789,-120.605,0.000,0
1606130960.853,8.301,-30.762,-0.977,82.031,0.000,0
1606130960.857,39.551,-33.203,-1.465,168.945,0.000,0
1606130960.861,-14.648,-41.992,-9.766,41.504,0.000,0
1606130960.865,-76.660,-49.316,-18.066,-128.906,0.000,0
1606130960.869,-72.266,-53.711,-16.602,-128.906,0.000,0
1606130960.872,-1.953,-28.320,-15.137,57.617,0.000,0
1606130960.876,39.062,-18.066,-9.766,172.363,0.000,0
1606130960.880,-12.695,-39.551,-15.137,52.734,0.000,0
1606130960.884,-83.496,-40.039,-23.438,-137.207,0.000,0
1606130960.888,-76.660,-31.738,-23.438,-147.949,0.000,0
1606130960.892,-1.465,-28.320,-23.926,36.133,0.000,0
1606130960.896,47.363,-32.715,-17.090,169.434,0.000,0
1606130960.900,2.441,-37.598,-19.043,80.566,0.000,0
1606130960.904,-80.078,-37.598,-23.438,-126.953,0.000,0
1606130960.908,-91.797,-41.016,-17.090,-173.828,0.000,0
1606130960.912,-22.461,-24.414,-17.090,8.301,0.000,0
1606130960.915,28.809,-1.953,-21.484,160.156,0.000,0
1606130960.919,0.977,-24.414,-28.320,91.309,0.000,0
1606130960.923,-75.684,-48.828,-32.715,-120.117,0.000,0
1606130960.927,-99.121,-46.387,-28.320,-200.684,0.000,0
1606130960.931,-29.785,-31.738,-21.484,-39.062,0.000,0
1606130960.935,31.250,-33.203,-22.949,132.324,0.000,0
1606130960.939,13.672,-48.828,-27.832,92.285,0.000,0
1606130960.943,-63.477,-47.852,-31.738,-115.234,0.000,0
1606130960.947,-98.633,-47.363,-37.598,-215.820,0.000,0
1606130960.951,-40.527,-42.480,-37.109,-76.172,0.000,0
1606130960.954,39.551,-35.645,-23.926,123.047,0.000,0
1606130960.958,34.668,-43.945,-21.484,128.906,0.000,0
1606130960.962,-46.387,-43.945,-34.668,-75.195,0.000,0
1606130960.966,-86.426,-41.992,-29.297,-196.777,0.000,0
1606130960.970,-37.109,-30.762,-20.508,-84.961,0.000,0
1606130960.974,36.621,-9.766,-22.949,113.770,0.000,0
1606130960.978,34.180,-24.414,-25.391,137.207,0.000,0
1606130960.982,-50.293,-44.922,-25.391,-58.105,0.000,0
1606130960.986,-94.727,-44.434,-26.367,-187.012,0.000,0
1606130960.990,-53.711,-37.109,-24.414,-98.145,0.000,0
1606130960.994,18.066,-32.715,-23.926,101.074,0.000,0
1606130960.997,30.273,-36.133,-23.438,158.691,0.000,0
1606130961.001,-42.969,-42.480,-21.484,-15.625,0.000,0
1606130961.005,-97.656,-42.969,-32.715,-180.664,0.000,0
1606130961.009,-68.848,-49.805,-33.203,-139.160,0.000,0
1606130961.013,2.930,-16.113,-23.926,58.594,0.000,0
1606130961.017,30.762,2.441,-20.996,145.508,0.000,0
1606130961.021,-25.391,-36.133,-23.926,-9.766,0.000,0
1606130961.025,-89.844,-49.805,-30.273,-186.523,0.000,0
1606130961.029,-78.613,-48.828,-27.832,-151.367,0.000,0
1606130961.033,0.977,-44.922,-24.902,45.410,0.000,0
1606130961.037,45.410,-37.598,-24.902,146.973,0.000,0
1606130961.040,-7.812,-40.527,-30.762,19.531,0.000,0
1606130961.044,-80.566,-48.828,-31.738,-170.898,0.000,0
1606130961.048,-74.219,-42.969,-27.832,-171.387,0.000,0
1606130961.052,5.859,-30.273,-27.832,29.785,0.000,0
1606130961.056,46.387,-33.203,-27.832,148.438,0.000,0
1606130961.060,-3.906,-39.062,-25.391,38.574,0.000,0
1606130961.064,-73.242,-38.574,-26.855,-152.344,0.000,0
1606130961.068,-79.102,-38.574,-34.180,-187.012,0.000,0
1606130961.072,-6.836,-23.926,-28.809,4.883,0.000,0
1606130961.076,44.922,-19.043,-21.973,156.738,0.000,0
1606130961.079,7.324,-28.809,-18.555,73.730,0.000,0
1606130961.083,-70.801,-36.133,-20.020,-126.465,0.000,0
1606130961.087,-88.379,-43.457,-28.320,-191.895,0.000,0
1606130961.091,-23.926,-37.109,-24.902,-28.809,0.000,0
1606130961.095,33.203,-25.879,-14.648,140.137,0.000,0
1606130961.099,15.625,-25.879,-16.602,96.191,0.000,0
1606130961.103,-68.359,-34.668,-26.855,-111.328,0.000,0
1606130961.107,-102.539,-39.551,-27.832,-192.871,0.000,0
1606130961.111,-40.527,-35.645,-24.902,-46.387,0.000,0
1606130961.115,24.902,-29.785,-24.902,122.559,0.000,0
1606130961.119,12.207,-28.809,-20.996,102.539,0.000,0
1606130961.122,-67.383,-34.180,-28.320,-100.586,0.000,0
1606130961.126,-108.398,-40.527,-39.062,-210.449,0.000,0
1606130961.130,-58.594,-33.691,-31.738,-85.449,0.000,0
1606130961.134,17.090,-25.391,-22.461,106.934,0.000,0
1606130961.138,16.602,-28.320,-26.367,115.723,0.000,0
1606130961.142,-60.059,-34.180,-34.180,-79.590,0.000,0
1606130961.146,-99.121,-38.574,-33.203,-197.266,0.000,0
1606130961.150,-61.523,-33.691,-34.668,-96.191,0.000,0
1606130961.154,11.230,-8.301,-26.855,94.727,0.000,0
1606130961.158,23.438,-13.184,-23.438,115.723,0.000,0
1606130961.162,-50.293,-32.227,-32.715,-73.242,0.000,0
1606130961.165,-102.051,-33.691,-41.016,-208.008,0.000,0
1606130961.169,-67.383,-34.668,-40.527,-137.695,0.000,0
1606130961.173,8.789,-29.297,-31.250,58.105,0.000,0
1606130961.177,24.414,-25.879,-31.250,125.488,0.000,0
1606130961.181,-34.668,-29.297,-28.809,-28.809,0.000,0
1606130961.185,-91.309,-32.227,-30.762,-189.941,0.000,0
1606130961.189,-72.754,-36.133,-32.715,-145.996,0.000,0
1606130961.193,7.324,-4.395,-23.926,65.430,0.000,0
1606130961.197,43.945,16.602,-31.250,155.273,0.000,0
1606130961.201,-15.625,-20.508,-39.062,10.254,0.000,0
1606130961.204,-85.449,-39.062,-26.367,-166.016,0.000,0
1606130961.208,-86.914,-41.504,-15.137,-152.832,0.000,0
1606130961.212,-25.391,-42.480,-12.207,39.062,0.000,0
1606130961.216,8.301,-37.598,-11.230,145.996,0.000,0
1606130961.220,-42.969,-40.527,-11.230,28.320,0.000,0
1606130961.224,-117.188,-42.969,-14.648,-159.668,0.000,0
1606130961.228,-114.746,-41.992,-12.207,-172.363,0.000,0
1606130961.232,-30.273,-37.109,0.977,27.832,0.000,0
1606130961.236,14.648,-34.668,2.930,159.668,0.000,0
1606130961.240,-22.949,-41.992,-9.766,60.059,0.000,0
1606130961.244,-90.820,-48.828,-12.695,-141.113,0.000,0
1606130961.247,-98.633,-54.688,-4.883,-182.129,0.000,0
1606130961.251,-29.297,-30.762,-1.953,-2.930,0.000,0
1606130961.255,22.461,-12.695,-3.418,148.438,0.000,0
1606130961.259,-9.277,-34.668,-7.324,79.102,0.000,0
1606130961.263,-87.402,-42.480,-12.695,-127.930,0.000,0
1606130961.267,-104.004,-38.086,-17.090,-196.289,0.000,0
1606130961.271,-33.203,-29.785,-13.184,-35.156,0.000,0
1606130961.275,38.086,-20.996,-1.953,132.324,0.000,0
1606130961.279,17.090,-23.438,-12.207,87.402,0.000,0
1606130961.283,-62.988,-32.715,-23.438,-110.840,0.000,0
1606130961.287,-84.961,-35.156,-20.508,-198.242,0.000,0
1606130961.290,-29.297,-24.414,-16.113,-59.082,0.000,0
1606130961.294,31.250,10.742,-15.625,127.930,0.000,0
1606130961.298,18.555,-1.953,-19.043,118.652,0.000,0
1606130961.302,-57.129,-36.133,-25.391,-90.820,0.000,0
1606130961.306,-92.773,-38.574,-26.367,-204.590,0.000,0
1606130961.310,-47.852,-41.016,-20.996,-89.844,0.000,0
1606130961.314,21.973,-35.156,-10.742,101.074,0.000,0
1606130961.318,24.414,-34.668,-11.230,127.441,0.000,0
1606130961.322,-60.059,-36.621,-20.508,-63.477,0.000,0
1606130961.326,-106.934,-42.480,-19.531,-199.219,0.000,0
1606130961.329,-56.152,-46.875,-14.160,-111.328,0.000,0
1606130961.333,21.484,-20.020,-7.812,91.309,0.000,0
1606130961.337,27.832,-23.438,-14.648,141.602,0.000,0
1606130961.341,-43.945,-51.270,-22.949,-35.645,0.000,0
1606130961.345,-94.238,-53.711,-21.484,-195.312,0.000,0
1606130961.349,-65.430,-41.504,-12.695,-122.559,0.000,0
1606130961.353,6.836,-28.809,-7.812,88.867,0.000,0
1606130961.357,30.273,-29.297,-17.090,145.996,0.000,0
1606130961.361,-36.621,-30.273,-23.926,-21.973,0.000,0
1606130961.365,-107.422,-39.062,-24.414,-187.012,0.000,0
1606130961.369,-85.449,-49.316,-24.902,-150.879,0.000,0
1606130961.372,-1.465,-31.738,-18.555,56.152,0.000,0
1606130961.376,29.785,-20.508,-18.555,159.180,0.000,0
1606130961.380,-28.320,-25.391,-23.438,20.996,0.000,0
1606130961.384,-99.609,-31.250,-29.297,-176.758,0.000,0
1606130961.388,-94.238,-37.598,-27.832,-176.270,0.000,0
1606130961.392,-14.160,-26.855,-18.555,31.738,0.000,0
1606130961.396,24.902,-17.090,-20.996,148.438,0.000,0
1606130961.400,-26.855,-31.250,-25.879,28.809,0.000,0
1606130961.404,-96.680,-45.410,-25.391,-170.898,0.000,0
1606130961.408,-98.145,-39.551,-22.949,-192.383,0.000,0
1606130961.412,-20.020,-26.855,-26.855,0.000,0.000,0
1606130961.415,30.273,-20.996,-22.461,135.254,0.000,0
1606130961.419,-12.695,-25.879,-24.902,41.504,0.000,0
1606130961.423,-91.309,-32.715,-30.273,-155.273,0.000,0
1606130961.427,-103.516,-35.645,-26.367,-198.242,0.000,0
1606130961.431,-33.691,-24.414,-29.785,-28.809,0.000,0
1606130961.435,23.926,-14.160,-25.391,123.535,0.000,0
1606130961.439,-11.719,-33.203,-23.438,61.035,0.000,0
1606130961.443,-91.797,-42.969,-26.855,-132.812,0.000,0
1606130961.447,-110.840,-46.875,-25.391,-201.172,0.000,0
1606130961.451,-49.805,-45.898,-20.508,-47.852,0.000,0
1606130961.454,12.695,-36.621,-14.648,122.559,0.000,0
1606130961.458,-0.488,-32.227,-16.113,89.844,0.000,0
1606130961.462,-72.754,-34.668,-17.090,-105.469,0.000,0
1606130961.466,-101.562,-41.504,-19.043,-202.637,0.000,0
1606130961.470,-46.387,-33.691,-20.508,-52.734,0.000,0
1606130961.474,23.438,-20.020,-14.160,145.508,0.000,0
1606130961.478,19.043,-29.785,-11.719,128.906,0.000,0
1606130961.482,-61.035,-32.715,-21.973,-78.125,0.000,0
1606130961.486,-102.051,-32.227,-30.273,-205.566,0.000,0
1606130961.490,-50.781,-29.785,-23.438,-88.379,0.000,0
1606130961.494,21.484,-12.207,-14.648,113.281,0.000,0
1606130961.497,24.902,-13.672,-13.184,137.695,0.000,0
1606130961.501,-49.805,-27.832,-20.508,-46.387,0.000,0
1606130961.505,-96.680,-24.902,-29.785,-187.988,0.000,0
1606130961.509,-58.105,-21.973,-22.461,-106.445,0.000,0
1606130961.513,12.695,-20.996,-8.301,98.145,0.000,0
1606130961.517,24.414,-22.461,-14.648,145.020,0.000,0
1606130961.521,-42.480,-27.832,-17.578,-27.832,0.000,0
1606130961.525,-97.656,-31.250,-21.484,-191.895,0.000,0
1606130961.529,-73.730,-32.715,-28.320,-149.902,0.000,0
1606130961.533,4.883,-10.742,-24.902,51.270,0.000,0
1606130961.537,32.715,-3.906,-23.926,132.324,0.000,0
1606130961.540,-28.320,-26.855,-26.367,-16.113,0.000,0
1606130961.544,-86.914,-36.621,-30.273,-190.430,0.000,0
