timestamps,TP9,AF7,AF8,TP10,Right AUX
1604236581.138,-0.488,0.000,-0.488,-0.488,0.000
1604236581.142,-0.488,0.000,0.000,-0.488,0.000
1604236581.146,30.762,-0.977,0.000,30.762,0.000
1604236581.150,-59.082,0.977,-0.977,-59.570,0.000
1604236581.154,311.523,-7.324,1.953,312.012,0.000
1604236581.158,-859.863,-22.461,-3.418,-859.375,0.000
1604236581.162,360.352,-36.621,-25.391,358.887,0.000
1604236581.165,-967.773,-53.223,-44.922,-969.238,0.000
1604236581.169,-1000.000,-52.734,-33.203,-1000.000,0.000
1604236581.173,-125.977,-31.738,-5.859,-120.117,0.000
1604236581.177,-817.871,-10.742,-2.930,-815.430,0.000
1604236581.181,500.977,-28.809,-16.113,498.535,0.000
1604236581.185,-864.746,-60.547,-37.598,-866.211,0.000
1604236581.189,-1000.000,-58.105,-36.133,-1000.000,0.000
1604236581.193,-224.121,-30.273,-12.695,-220.703,0.000
1604236581.197,-909.668,-15.625,-6.836,-906.250,0.000
1604236581.201,760.254,-28.320,-27.344,754.395,0.000
1604236581.205,-609.375,-53.711,-47.852,-615.234,0.000
1604236581.208,-1000.000,-61.523,-28.809,-1000.000,0.000
1604236581.212,-188.965,-38.086,6.836,-189.453,0.000
1604236581.216,-972.168,-11.719,17.090,-970.215,0.000
1604236581.220,968.750,-15.625,4.395,964.844,0.000
1604236581.224,-278.809,-50.781,-15.625,-283.203,0.000
1604236581.228,-1000.000,-65.430,-10.742,-1000.000,0.000
1604236581.232,-214.355,-35.156,7.324,-220.215,0.000
1604236581.236,984.863,-19.043,11.230,984.375,0.000
1604236581.240,-946.289,-25.391,3.418,-946.289,0.000
1604236581.244,-37.109,-50.781,-19.531,-40.039,0.000
1604236581.248,-1000.000,-70.801,-27.832,-1000.000,0.000
1604236581.251,-386.230,-43.457,-6.836,-390.625,0.000
1604236581.255,909.180,-20.020,16.113,905.762,0.000
1604236581.259,-897.461,-22.461,3.418,-894.531,0.000
1604236581.263,118.164,-48.828,-37.109,128.906,0.000
1604236581.267,-1000.000,-66.406,-37.598,-1000.000,0.000
1604236581.271,-581.055,-53.711,-11.230,-599.609,0.000
1604236581.275,797.852,-25.391,-6.836,777.832,0.000
1604236581.279,-854.492,-13.672,-10.254,-849.609,0.000
1604236581.283,184.570,-56.152,-18.555,182.617,0.000
1604236581.287,-1000.000,-71.777,-25.391,-1000.000,0.000
1604236581.290,-838.379,-43.457,-14.648,-852.539,0.000
1604236581.294,515.625,-11.719,3.906,492.188,0.000
1604236581.298,-800.781,-7.812,5.371,-797.363,0.000
1604236581.302,149.414,-43.945,-32.227,149.902,0.000
1604236581.306,-1000.000,-68.848,-54.688,-1000.000,0.000
1604236581.310,-1000.000,-50.293,-27.832,-1000.000,0.000
1604236581.314,166.016,-27.832,-2.930,157.715,0.000
1604236581.318,-763.672,-21.484,0.488,-766.113,0.000
1604236581.322,222.656,-43.457,-15.625,231.934,0.000
1604236581.326,-1000.000,-63.477,-34.180,-998.535,0.000
1604236581.330,-1000.000,-43.457,-26.855,-1000.000,0.000
1604236581.333,-32.227,-16.113,-1.953,-29.785,0.000
1604236581.337,-788.086,-8.301,-2.441,-787.598,0.000
1604236581.341,404.785,-35.156,-32.715,402.344,0.000
1604236581.345,-912.598,-60.059,-51.758,-914.551,0.000
1604236581.349,-1000.000,-53.711,-49.805,-1000.000,0.000
1604236581.353,-205.078,-27.344,-13.184,-200.195,0.000
1604236581.357,-867.188,-18.066,7.812,-863.770,0.000
1604236581.361,633.789,-33.691,-16.602,626.953,0.000
1604236581.365,-753.906,-56.152,-35.645,-759.766,0.000
1604236581.369,-1000.000,-54.199,-24.414,-1000.000,0.000
1604236581.373,-205.078,-27.344,-6.348,-205.566,0.000
1604236581.376,-943.848,-9.766,-2.441,-941.406,0.000
1604236581.380,878.418,-20.508,-12.695,873.535,0.000
1604236581.384,-439.453,-49.316,-36.621,-446.777,0.000
1604236581.388,-1000.000,-53.711,-41.504,-1000.000,0.000
1604236581.392,-176.758,-16.602,-6.836,-177.246,0.000
1604236581.396,-992.188,3.418,7.812,-989.746,0.000
1604236581.400,-972.656,-26.367,-10.742,-979.004,0.000
1604236581.404,-131.836,-63.477,-37.109,-142.090,0.000
1604236581.408,-1000.000,-66.406,-33.203,-1000.000,0.000
1604236581.412,-313.477,-26.855,-13.184,-312.500,0.000
1604236581.415,942.383,-1.465,-3.418,942.871,0.000
1604236581.419,-917.480,-11.230,0.000,-917.480,0.000
1604236581.423,50.781,-47.363,-34.180,49.805,0.000
1604236581.427,-1000.000,-61.523,-44.922,-1000.000,0.000
1604236581.431,-504.395,-31.738,-15.625,-504.883,0.000
1604236581.435,867.188,-6.348,7.812,867.676,0.000
1604236581.439,-925.781,-15.625,-8.789,-925.781,0.000
1604236581.443,108.887,-47.363,-37.598,97.168,0.000
1604236581.447,-1000.000,-68.359,-39.062,-1000.000,0.000
1604236581.451,-755.371,-48.340,-24.902,-750.977,0.000
1604236581.455,623.047,-35.645,-17.090,623.047,0.000
1604236581.458,-820.801,-37.598,-23.438,-819.336,0.000
1604236581.462,165.039,-43.457,-29.297,163.574,0.000
1604236581.466,-1000.000,-59.082,-34.668,-1000.000,0.000
1604236581.470,-949.219,-39.062,-21.484,-961.914,0.000
1604236581.474,346.680,-5.859,-0.488,317.383,0.000
1604236581.478,-779.297,-8.789,0.488,-776.367,0.000
1604236581.482,141.602,-47.363,-28.809,160.156,0.000
1604236581.486,-1000.000,-66.895,-41.992,-1000.000,0.000
1604236581.490,-1000.000,-55.664,-19.531,-1000.000,0.000
1604236581.494,56.152,-31.738,3.418,48.340,0.000
1604236581.498,-769.043,-12.207,4.395,-771.484,0.000
1604236581.501,317.871,-33.203,-16.113,322.754,0.000
1604236581.505,-955.566,-61.035,-31.738,-954.102,0.000
1604236581.509,-1000.000,-48.828,-21.973,-1000.000,0.000
1604236581.513,-131.836,-21.484,-9.277,-132.324,0.000
1604236581.517,-820.312,-7.324,-4.395,-820.312,0.000
1604236581.521,509.766,-22.461,-15.625,508.301,0.000
1604236581.525,-860.352,-45.898,-28.809,-860.352,0.000
1604236581.529,-1000.000,-48.828,-27.344,-1000.000,0.000
1604236581.533,-222.656,-23.438,-10.254,-223.145,0.000
1604236581.537,-911.621,-1.465,0.977,-908.203,0.000
1604236581.540,769.043,-17.090,-25.391,760.254,0.000
1604236581.544,-598.145,-52.246,-50.293,-608.887,0.000
1604236581.548,-1000.000,-61.035,-45.410,-1000.000,0.000
1604236581.552,-187.988,-30.273,-12.695,-188.477,0.000
1604236581.556,-974.121,-11.230,0.000,-971.191,0.000
1604236581.560,974.121,-18.555,-17.090,968.262,0.000
1604236581.564,-268.066,-63.477,-36.133,-276.367,0.000
1604236581.568,-1000.000,-83.008,-37.109,-1000.000,0.000
1604236581.572,-216.797,-37.109,-14.160,-222.656,0.000
1604236581.576,981.934,-19.043,-2.930,981.445,0.000
1604236581.580,-943.359,-19.043,-8.301,-942.871,0.000
1604236581.583,-18.555,-48.828,-39.551,-24.414,0.000
1604236581.587,-1000.000,-71.777,-50.293,-1000.000,0.000
1604236581.591,-410.156,-35.645,-24.902,-407.227,0.000
1604236581.595,896.484,-8.789,-11.719,897.461,0.000
1604236581.599,-891.113,-22.949,-22.949,-891.113,0.000
1604236581.603,139.648,-53.223,-46.387,138.672,0.000
1604236581.607,-1000.000,-68.359,-50.293,-1000.000,0.000
1604236581.611,-613.281,-48.828,-28.320,-619.629,0.000
1604236581.615,770.508,-21.973,-5.859,759.766,0.000
1604236581.619,-849.121,-20.508,-7.812,-846.191,0.000
1604236581.623,184.082,-49.316,-35.645,182.617,0.000
1604236581.626,-1000.000,-66.406,-44.434,-1000.000,0.000
1604236581.630,-830.566,-37.598,-26.367,-843.262,0.000
1604236581.634,527.344,-12.695,-5.371,504.883,0.000
1604236581.638,-802.246,-16.602,-4.395,-798.828,0.000
1604236581.642,147.949,-54.688,-34.668,148.926,0.000
1604236581.646,-1000.000,-85.449,-43.945,-1000.000,0.000
1604236581.650,-1000.000,-57.617,-29.297,-1000.000,0.000
1604236581.654,145.020,-22.461,-9.766,143.066,0.000
1604236581.658,-764.160,-12.207,-0.488,-766.113,0.000
1604236581.662,223.145,-33.691,-18.066,229.980,0.000
1604236581.665,-1000.000,-58.594,-37.598,-1000.000,0.000
1604236581.669,-1000.000,-48.828,-24.414,-1000.000,0.000
1604236581.673,-33.203,-17.090,5.371,-32.715,0.000
1604236581.677,-789.062,-9.277,0.488,-790.039,0.000
1604236581.681,416.016,-39.551,-23.926,422.852,0.000
1604236581.685,-905.762,-67.871,-43.945,-901.367,0.000
1604236581.689,-1000.000,-57.617,-35.156,-1000.000,0.000
1604236581.693,-213.867,-26.367,-2.930,-208.008,0.000
1604236581.697,-870.605,-6.836,6.348,-867.676,0.000
1604236581.701,637.695,-30.762,-8.301,633.789,0.000
1604236581.705,-751.953,-63.477,-31.250,-755.859,0.000
1604236581.708,-1000.000,-55.176,-31.738,-1000.000,0.000
1604236581.712,-203.125,-23.926,-10.742,-203.613,0.000
1604236581.716,-948.730,-12.207,3.906,-946.289,0.000
1604236581.720,894.043,-18.555,-17.578,889.648,0.000
1604236581.724,-415.039,-53.223,-50.293,-422.852,0.000
1604236581.728,-1000.000,-72.754,-31.250,-1000.000,0.000
1604236581.732,-175.781,-27.344,-11.230,-176.270,0.000
1604236581.736,-994.141,-2.441,-12.207,-991.699,0.000
1604236581.740,-969.238,-19.043,-16.602,-973.633,0.000
1604236581.744,-116.211,-47.363,-39.551,-126.465,0.000
1604236581.748,-1000.000,-62.012,-43.945,-1000.000,0.000
1604236581.751,-324.707,-43.457,-26.367,-321.289,0.000
1604236581.755,937.012,-18.066,-7.324,938.965,0.000
1604236581.759,-913.574,-18.066,-11.719,-914.062,0.000
1604236581.763,64.941,-53.223,-50.293,62.012,0.000
1604236581.767,-1000.000,-77.148,-62.012,-1000.000,0.000
1604236581.771,-506.348,-39.551,-17.090,-505.859,0.000
1604236581.775,845.215,-5.371,1.465,846.191,0.000
1604236581.779,-868.652,-14.160,-18.066,-868.164,0.000
1604236581.783,196.777,-43.945,-30.762,185.547,0.000
1604236581.787,-1000.000,-66.895,-40.039,-1000.000,0.000
1604236581.790,-752.930,-36.133,-23.438,-751.953,0.000
1604236581.794,628.418,0.000,5.371,624.023,0.000
1604236581.798,-819.824,-2.441,-7.324,-818.848,0.000
1604236581.802,160.156,-36.133,-39.062,160.645,0.000
1604236581.806,-1000.000,-54.688,-45.898,-1000.000,0.000
1604236581.810,-985.840,-42.969,-31.250,-983.398,0.000
1604236581.814,279.297,-22.461,-13.672,276.855,0.000
1604236581.818,-773.926,-9.277,-10.742,-772.949,0.000
1604236581.822,158.203,-39.551,-32.715,176.270,0.000
1604236581.826,-1000.000,-83.008,-42.969,-1000.000,0.000
1604236581.830,-1000.000,-73.242,-24.902,-1000.000,0.000
1604236581.833,51.758,-21.484,-1.953,38.086,0.000
1604236581.837,-770.020,1.465,4.395,-773.438,0.000
1604236581.841,320.801,-29.297,-20.996,329.102,0.000
1604236581.845,-954.590,-58.594,-37.109,-951.172,0.000
1604236581.849,-1000.000,-48.828,-23.926,-1000.000,0.000
1604236581.853,-134.766,-20.508,-3.418,-140.137,0.000
1604236581.857,-821.289,-16.113,-8.789,-825.684,0.000
1604236581.861,515.625,-31.738,-37.598,525.391,0.000
1604236581.865,-856.934,-60.059,-50.293,-845.703,0.000
1604236581.869,-1000.000,-65.918,-39.551,-1000.000,0.000
1604236581.873,-220.703,-41.016,-11.719,-220.703,0.000
1604236581.876,-916.016,-17.090,5.859,-913.574,0.000
1604236581.880,784.180,-12.695,-19.531,779.297,0.000
1604236581.884,-577.637,-41.992,-51.758,-583.984,0.000
1604236581.888,-1000.000,-51.270,-39.551,-1000.000,0.000
1604236581.892,-185.547,-22.461,-8.301,-187.012,0.000
1604236581.896,-978.027,-5.859,-0.488,-974.609,0.000
1604236581.900,986.328,-21.973,-12.207,978.516,0.000
1604236581.904,-244.629,-50.293,-33.691,-258.301,0.000
1604236581.908,-1000.000,-54.199,-36.133,-1000.000,0.000
1604236581.912,-215.820,-31.738,-17.578,-223.145,0.000
1604236581.915,984.375,-20.996,-6.348,982.910,0.000
1604236581.919,-945.312,-24.414,-15.137,-944.336,0.000
1604236581.923,-23.926,-71.289,-47.363,-28.809,0.000
1604236581.927,-1000.000,-97.168,-57.617,-1000.000,0.000
1604236581.931,-417.969,-47.852,-30.762,-414.551,0.000
1604236581.935,890.625,-16.602,-8.301,892.578,0.000
1604236581.939,-888.672,-23.926,-19.531,-889.160,0.000
1604236581.943,146.973,-48.340,-51.758,144.531,0.000
1604236581.947,-1000.000,-59.570,-59.082,-1000.000,0.000
1604236581.951,-631.836,-36.621,-38.574,-634.766,0.000
1604236581.955,752.441,-4.395,-12.207,746.582,0.000
1604236581.958,-844.238,4.883,-20.996,-842.773,0.000
1604236581.962,178.223,-31.250,-41.504,178.223,0.000
1604236581.966,-1000.000,-60.547,-39.551,-1000.000,0.000
1604236581.970,-876.953,-41.504,-28.320,-876.953,0.000
1604236581.974,458.984,-8.301,-8.789,456.055,0.000
1604236581.978,-793.945,-10.742,-12.207,-792.969,0.000
1604236581.982,148.926,-51.758,-29.297,149.414,0.000
1604236581.986,-1000.000,-72.266,-42.480,-1000.000,0.000
1604236581.990,-1000.000,-53.223,-31.738,-1000.000,0.000
1604236581.994,157.715,-17.578,-6.836,150.391,0.000
1604236581.998,-763.672,-2.930,-4.883,-766.113,0.000
1604236582.001,261.230,-35.645,-14.648,262.207,0.000
1604236582.005,-983.887,-72.754,-33.691,-981.934,0.000
1604236582.009,-1000.000,-58.594,-22.461,-1000.000,0.000
1604236582.013,-44.434,-33.203,19.531,-60.059,0.000
1604236582.017,-791.992,-26.367,18.066,-796.387,0.000
1604236582.021,417.969,-44.922,-10.254,428.223,0.000
1604236582.025,-904.785,-77.637,-21.973,-901.855,0.000
1604236582.029,-1000.000,-76.172,-21.484,-1000.000,0.000
1604236582.033,-225.098,-35.645,-2.930,-215.332,0.000
1604236582.037,-877.930,-17.090,11.719,-875.000,0.000
1604236582.040,656.738,-31.250,-0.977,655.273,0.000
1604236582.044,-734.863,-64.453,-20.020,-732.910,0.000
1604236582.048,-1000.000,-71.777,-28.320,-1000.000,0.000
1604236582.052,-203.125,-30.762,-8.301,-204.102,0.000
1604236582.056,-945.801,-13.184,4.395,-942.871,0.000
1604236582.060,884.766,-32.227,-7.324,878.906,0.000
1604236582.064,-429.199,-68.848,-24.414,-438.477,0.000
1604236582.068,-1000.000,-69.824,-32.227,-1000.000,0.000
1604236582.072,-175.293,-26.855,-11.230,-175.781,0.000
1604236582.076,-995.605,-6.348,4.395,-992.188,0.000
1604236582.080,-967.773,-19.043,-1.953,-972.656,0.000
1604236582.083,-110.352,-52.246,-20.508,-123.047,0.000
1604236582.087,-1000.000,-62.012,-30.762,-1000.000,0.000
1604236582.091,-321.289,-39.551,-11.719,-318.359,0.000
1604236582.095,936.035,-20.020,4.395,937.988,0.000
1604236582.099,-911.621,-16.113,1.953,-912.109,0.000
1604236582.103,85.449,-41.992,-22.949,78.125,0.000
