timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1606127478.585,-20.996,-73.730,-48.828,28.320,0.000,0
1606127478.589,-0.977,-66.406,-39.551,117.676,0.000,0
1606127478.592,-34.180,-74.707,-46.875,39.062,0.000,0
1606127478.596,-80.566,-84.473,-64.453,-110.352,0.000,0
1606127478.600,-75.684,-85.449,-64.453,-130.859,0.000,0
1606127478.604,-37.598,-64.453,-47.363,2.930,0.000,0
1606127478.608,-12.695,-55.176,-42.480,112.793,0.000,0
1606127478.612,-28.809,-64.941,-56.152,58.594,0.000,0
1606127478.616,-71.777,-69.336,-69.824,-104.004,0.000,0
1606127478.620,-80.566,-64.453,-71.289,-143.555,0.000,0
1606127478.624,-45.410,-53.223,-60.059,-22.461,0.000,0
1606127478.628,-9.766,-43.457,-52.734,96.191,0.000,0
1606127478.632,-27.344,-53.223,-59.082,54.199,0.000,0
1606127478.635,-61.523,-65.918,-75.684,-94.727,0.000,0
1606127478.639,-72.266,-65.918,-83.008,-148.926,0.000,0
1606127478.643,-46.387,-62.500,-70.801,-41.992,0.000,0
1606127478.647,-11.719,-56.641,-59.082,84.473,0.000,0
1606127478.651,-32.227,-52.246,-64.941,61.035,0.000,0
1606127478.655,-85.938,-51.758,-73.730,-88.379,0.000,0
1606127478.659,-102.539,-55.664,-70.801,-160.645,0.000,0
1606127478.663,-63.477,-51.758,-60.059,-62.012,0.000,0
1606127478.667,-36.621,-45.410,-47.852,68.359,0.000,0
1606127478.671,-47.852,-44.922,-45.898,66.406,0.000,0
1606127478.675,-79.590,-56.152,-65.918,-73.242,0.000,0
1606127478.678,-94.238,-67.871,-80.566,-180.176,0.000,0
1606127478.682,-72.754,-54.688,-71.289,-113.281,0.000,0
1606127478.686,-34.180,-23.438,-51.758,48.340,0.000,0
1606127478.690,-28.320,-29.785,-52.246,74.707,0.000,0
1606127478.694,-73.242,-57.129,-70.312,-64.941,0.000,0
1606127478.698,-97.168,-62.500,-73.730,-180.176,0.000,0
1606127478.702,-83.008,-50.781,-60.547,-129.883,0.000,0
1606127478.706,-37.109,-41.016,-52.734,29.785,0.000,0
1606127478.710,-28.320,-40.039,-59.082,76.172,0.000,0
1606127478.714,-69.824,-48.340,-78.613,-60.059,0.000,0
1606127478.717,-84.961,-44.922,-84.961,-178.223,0.000,0
1606127478.721,-58.594,-36.133,-63.965,-125.000,0.000,0
1606127478.725,-20.996,-38.574,-46.387,29.785,0.000,0
1606127478.729,-21.484,-38.574,-41.016,84.961,0.000,0
1606127478.733,-38.086,-36.133,-49.805,-20.508,0.000,0
1606127478.737,-73.242,-43.945,-61.523,-153.809,0.000,0
1606127478.741,-79.590,-49.316,-60.059,-137.207,0.000,0
1606127478.745,-22.461,-39.062,-38.574,25.391,0.000,0
1606127478.749,-9.277,-34.180,-27.832,108.887,0.000,0
1606127478.753,-37.109,-44.922,-35.156,12.207,0.000,0
1606127478.757,-79.102,-50.293,-54.688,-142.090,0.000,0
1606127478.760,-88.379,-39.551,-65.918,-150.879,0.000,0
1606127478.764,-51.270,-24.414,-42.480,-10.254,0.000,0
1606127478.768,-28.809,-28.809,-29.785,83.984,0.000,0
1606127478.772,-39.062,-42.480,-42.969,27.832,0.000,0
1606127478.776,-73.730,-46.387,-49.805,-123.047,0.000,0
1606127478.780,-72.754,-38.574,-45.898,-157.715,0.000,0
1606127478.784,-37.109,-38.574,-37.598,-8.789,0.000,0
1606127478.788,-8.789,-36.133,-34.668,116.211,0.000,0
1606127478.792,-18.066,-28.809,-43.457,48.828,0.000,0
1606127478.796,-69.824,-37.109,-57.617,-125.488,0.000,0
1606127478.800,-75.195,-42.969,-55.664,-162.598,0.000,0
1606127478.803,-22.949,-27.832,-47.363,-45.410,0.000,0
1606127478.807,18.555,-19.531,-41.016,83.984,0.000,0
1606127478.811,0.488,-21.484,-37.109,62.988,0.000,0
1606127478.815,-52.246,-38.574,-51.758,-97.168,0.000,0
1606127478.819,-69.824,-57.129,-68.359,-164.551,0.000,0
1606127478.823,-22.461,-32.715,-58.594,-56.152,0.000,0
1606127478.827,0.977,-10.742,-38.574,89.355,0.000,0
1606127478.831,-11.230,-29.785,-40.527,79.590,0.000,0
1606127478.835,-39.551,-49.805,-54.688,-64.941,0.000,0
1606127478.839,-61.035,-51.270,-62.988,-143.555,0.000,0
1606127478.842,-29.297,-32.227,-53.711,-50.293,0.000,0
1606127478.846,15.625,-20.996,-38.574,101.074,0.000,0
1606127478.850,13.672,-30.762,-36.621,114.746,0.000,0
1606127478.854,-30.273,-37.109,-47.852,-31.250,0.000,0
1606127478.858,-55.176,-39.551,-55.176,-143.066,0.000,0
1606127478.862,-34.180,-34.180,-53.223,-79.590,0.000,0
1606127478.866,2.441,-6.348,-41.016,71.777,0.000,0
1606127478.870,7.324,-13.184,-34.668,105.957,0.000,0
1606127478.874,-29.297,-31.738,-42.969,-29.785,0.000,0
1606127478.878,-58.105,-35.156,-55.176,-147.949,0.000,0
1606127478.882,-46.387,-30.273,-52.734,-95.703,0.000,0
1606127478.885,-10.742,-18.066,-38.086,61.035,0.000,0
1606127478.889,-2.930,-19.531,-28.809,112.305,0.000,0
1606127478.893,-31.250,-30.762,-39.062,-4.395,0.000,0
1606127478.897,-57.617,-38.086,-58.594,-144.043,0.000,0
1606127478.901,-55.176,-33.691,-62.500,-124.512,0.000,0
1606127478.905,-9.277,-7.324,-41.016,41.992,0.000,0
1606127478.909,-2.930,-5.371,-31.738,104.980,0.000,0
1606127478.913,-37.109,-29.297,-44.434,-0.977,0.000,0
1606127478.917,-49.316,-37.598,-56.152,-139.160,0.000,0
1606127478.921,-36.621,-27.832,-45.898,-132.324,0.000,0
1606127478.925,-7.324,-18.066,-31.738,11.719,0.000,0
1606127478.928,-15.137,-21.484,-36.133,78.613,0.000,0
1606127478.932,-35.645,-27.344,-40.527,0.977,0.000,0
1606127478.936,-59.570,-32.227,-50.293,-140.137,0.000,0
1606127478.940,-62.988,-35.645,-52.246,-169.922,0.000,0
1606127478.944,-22.461,-15.625,-38.086,-30.762,0.000,0
1606127478.948,9.766,-2.441,-27.832,96.191,0.000,0
1606127478.952,-11.719,-20.508,-32.227,43.945,0.000,0
1606127478.956,-55.176,-41.992,-49.805,-123.047,0.000,0
1606127478.960,-64.941,-36.133,-53.711,-166.504,0.000,0
1606127478.964,-33.203,-12.695,-35.156,-40.039,0.000,0
1606127478.967,-6.348,-4.395,-17.578,82.520,0.000,0
1606127478.971,-20.996,-23.438,-29.785,45.898,0.000,0
1606127478.975,-61.035,-37.109,-50.781,-118.652,0.000,0
1606127478.979,-77.637,-23.438,-51.270,-177.246,0.000,0
1606127478.983,-47.852,-7.812,-37.109,-60.059,0.000,0
1606127478.987,-13.184,-8.301,-31.250,73.730,0.000,0
1606127478.991,-19.043,-19.043,-38.574,62.012,0.000,0
1606127478.995,-59.082,-21.973,-54.199,-88.867,0.000,0
1606127478.999,-70.801,-22.461,-56.641,-163.086,0.000,0
1606127479.003,-44.434,-20.508,-39.551,-71.289,0.000,0
1606127479.007,-13.672,-6.348,-32.715,59.082,0.000,0
1606127479.010,-23.926,-9.766,-34.180,62.500,0.000,0
1606127479.014,-54.199,-21.484,-41.504,-70.801,0.000,0
1606127479.018,-66.895,-20.996,-44.434,-159.668,0.000,0
1606127479.022,-54.199,-19.043,-34.180,-89.355,0.000,0
1606127479.026,-19.531,-9.766,-23.438,52.734,0.000,0
1606127479.030,-33.203,-5.859,-24.902,57.617,0.000,0
1606127479.034,-85.938,-17.578,-36.621,-94.727,0.000,0
1606127479.038,-112.793,-27.344,-40.527,-206.543,0.000,0
1606127479.042,-110.352,-12.695,-31.738,-170.898,0.000,0
1606127479.046,-81.543,13.672,-12.695,-32.227,0.000,0
1606127479.050,-98.145,10.742,-12.207,-9.277,0.000,0
1606127479.053,-153.809,-0.977,-22.949,-147.949,0.000,0
1606127479.057,-191.895,2.930,-21.484,-277.832,0.000,0
1606127479.061,-201.172,17.578,-17.578,-272.461,0.000,0
1606127479.065,-194.336,35.156,-9.766,-150.391,0.000,0
1606127479.069,-201.660,44.434,-4.883,-104.492,0.000,0
1606127479.073,-230.957,41.016,-15.137,-215.332,0.000,0
1606127479.077,-262.207,41.504,-21.973,-339.355,0.000,0
1606127479.081,-263.184,45.898,-20.020,-329.102,0.000,0
1606127479.085,-227.051,49.805,-10.254,-181.641,0.000,0
1606127479.089,-187.012,48.828,-4.883,-97.168,0.000,0
1606127479.092,-200.684,33.203,-16.113,-177.246,0.000,0
1606127479.096,-222.656,15.625,-33.691,-298.828,0.000,0
1606127479.100,-189.453,8.301,-39.551,-285.156,0.000,0
1606127479.104,-142.578,16.602,-26.855,-120.605,0.000,0
1606127479.108,-106.445,21.484,-18.066,-7.812,0.000,0
1606127479.112,-109.863,0.488,-36.621,-68.848,0.000,0
1606127479.116,-127.930,-22.461,-58.105,-186.523,0.000,0
1606127479.120,-109.375,-27.344,-55.176,-187.500,0.000,0
1606127479.124,-44.434,-19.043,-41.992,-41.992,0.000,0
1606127479.128,-1.465,-17.090,-39.062,83.496,0.000,0
1606127479.132,-5.371,-27.832,-49.316,48.340,0.000,0
1606127479.135,-22.949,-37.598,-62.012,-80.566,0.000,0
1606127479.139,-20.996,-43.945,-66.895,-113.281,0.000,0
1606127479.143,20.020,-42.969,-54.688,11.719,0.000,0
1606127479.147,63.965,-33.203,-37.109,150.879,0.000,0
1606127479.151,60.059,-39.062,-45.410,134.277,0.000,0
1606127479.155,30.762,-49.805,-62.500,-6.348,0.000,0
1606127479.159,32.227,-50.781,-62.988,-63.965,0.000,0
1606127479.163,61.035,-40.039,-50.781,30.762,0.000,0
1606127479.167,89.355,-32.227,-35.156,167.969,0.000,0
1606127479.171,93.262,-38.086,-35.156,175.781,0.000,0
1606127479.175,67.871,-41.016,-56.152,34.180,0.000,0
1606127479.178,50.293,-45.898,-64.941,-56.641,0.000,0
1606127479.182,73.242,-43.945,-51.270,33.691,0.000,0
1606127479.186,111.328,-24.414,-39.062,179.199,0.000,0
1606127479.190,109.863,-23.926,-40.039,181.152,0.000,0
1606127479.194,72.266,-50.781,-51.270,50.293,0.000,0
1606127479.198,58.594,-61.035,-62.988,-50.781,0.000,0
1606127479.202,72.266,-43.945,-59.082,5.371,0.000,0
1606127479.206,98.633,-27.344,-43.945,157.227,0.000,0
1606127479.210,107.422,-30.762,-46.875,195.312,0.000,0
1606127479.214,66.895,-40.527,-61.035,65.430,0.000,0
1606127479.217,35.645,-45.410,-65.430,-52.734,0.000,0
1606127479.221,48.340,-41.992,-63.477,-12.207,0.000,0
1606127479.225,89.844,-27.344,-43.457,141.113,0.000,0
1606127479.229,98.145,-23.438,-33.203,191.406,0.000,0
1606127479.233,51.758,-34.668,-49.805,69.336,0.000,0
1606127479.237,41.016,-46.875,-54.199,-59.082,0.000,0
1606127479.241,47.363,-45.410,-55.176,-43.457,0.000,0
1606127479.245,61.523,-29.297,-49.316,101.562,0.000,0
1606127479.249,71.777,-17.578,-42.480,179.199,0.000,0
1606127479.253,39.062,-27.344,-50.293,84.473,0.000,0
1606127479.257,18.066,-43.457,-59.082,-54.199,0.000,0
1606127479.260,26.367,-41.504,-54.199,-49.805,0.000,0
1606127479.264,55.176,-21.484,-40.039,88.379,0.000,0
1606127479.268,70.801,-18.066,-33.691,165.527,0.000,0
1606127479.272,54.688,-24.414,-37.109,92.285,0.000,0
1606127479.276,17.578,-21.973,-49.805,-53.711,0.000,0
1606127479.280,13.672,-23.438,-52.246,-76.172,0.000,0
1606127479.284,45.898,-21.484,-42.480,56.152,0.000,0
1606127479.288,68.359,-20.508,-32.227,154.297,0.000,0
1606127479.292,50.781,-26.855,-37.109,93.262,0.000,0
1606127479.296,6.348,-30.762,-56.641,-60.547,0.000,0
1606127479.300,11.719,-32.227,-57.129,-89.844,0.000,0
1606127479.303,52.734,-21.973,-35.645,38.086,0.000,0
1606127479.307,70.312,-12.207,-25.391,150.879,0.000,0
1606127479.311,48.828,-18.555,-38.086,110.352,0.000,0
1606127479.315,8.301,-31.738,-53.223,-39.551,0.000,0
1606127479.319,-6.836,-33.691,-53.711,-100.586,0.000,0
1606127479.323,27.832,-17.090,-39.551,7.812,0.000,0
1606127479.327,61.035,-2.441,-28.809,139.160,0.000,0
1606127479.331,47.852,-8.789,-32.227,125.488,0.000,0
1606127479.335,0.977,-22.949,-46.875,-21.973,0.000,0
1606127479.339,-21.973,-28.320,-57.129,-109.375,0.000,0
1606127479.342,19.531,-17.090,-45.410,-16.113,0.000,0
1606127479.346,57.617,-10.254,-37.109,133.301,0.000,0
1606127479.350,48.340,-18.066,-39.551,133.789,0.000,0
1606127479.354,-3.906,-32.715,-50.293,-11.230,0.000,0
1606127479.358,-43.945,-39.062,-61.035,-112.793,0.000,0
1606127479.362,-18.555,-31.738,-55.176,-39.551,0.000,0
1606127479.366,22.461,-22.949,-40.039,111.328,0.000,0
1606127479.370,20.508,-19.531,-37.598,129.883,0.000,0
1606127479.374,-2.441,-25.391,-46.387,-0.488,0.000,0
1606127479.378,-17.090,-38.574,-57.617,-121.094,0.000,0
1606127479.382,-8.301,-30.273,-51.758,-74.707,0.000,0
1606127479.385,27.344,-14.160,-36.133,89.355,0.000,0
1606127479.389,27.344,-13.184,-37.109,131.836,0.000,0
1606127479.393,-2.930,-23.926,-46.875,6.836,0.000,0
1606127479.397,-33.691,-32.715,-58.594,-109.863,0.000,0
1606127479.401,-31.738,-24.902,-53.711,-81.543,0.000,0
1606127479.405,13.184,-6.836,-39.062,67.383,0.000,0
1606127479.409,34.668,0.977,-36.621,133.789,0.000,0
1606127479.413,7.324,-18.066,-46.387,28.320,0.000,0
1606127479.417,-30.273,-27.344,-58.105,-111.816,0.000,0
1606127479.421,-22.461,-22.949,-54.688,-101.074,0.000,0
1606127479.425,16.113,-20.508,-41.016,43.457,0.000,0
1606127479.428,46.875,-13.672,-32.715,123.535,0.000,0
1606127479.432,12.695,-20.508,-43.945,35.645,0.000,0
1606127479.436,-42.969,-27.344,-58.105,-109.863,0.000,0
1606127479.440,-24.414,-22.949,-52.734,-119.629,0.000,0
1606127479.444,4.395,-17.090,-48.340,8.789,0.000,0
1606127479.448,13.184,-11.719,-47.852,99.609,0.000,0
1606127479.452,0.977,-22.461,-49.316,35.645,0.000,0
1606127479.456,-27.344,-33.203,-54.199,-100.098,0.000,0
1606127479.460,-24.414,-31.250,-53.711,-122.559,0.000,0
1606127479.464,6.836,-10.742,-40.527,-1.953,0.000,0
1606127479.467,26.367,5.859,-29.785,103.516,0.000,0
1606127479.471,12.695,-19.531,-39.062,58.105,0.000,0
1606127479.475,-26.855,-43.945,-57.617,-91.797,0.000,0
1606127479.479,-32.227,-38.574,-62.012,-136.230,0.000,0
1606127479.483,8.301,-21.484,-41.504,-16.113,0.000,0
1606127479.487,32.715,-10.742,-28.320,96.191,0.000,0
1606127479.491,15.625,-8.789,-28.320,63.965,0.000,0
1606127479.495,-14.648,-17.090,-36.621,-69.824,0.000,0
1606127479.499,-20.996,-14.648,-44.922,-128.906,0.000,0
1606127479.503,9.766,-6.836,-41.016,-39.062,0.000,0
1606127479.507,25.879,-6.836,-31.738,85.449,0.000,0
1606127479.510,6.836,-12.207,-31.738,75.195,0.000,0
1606127479.514,-22.461,-20.508,-49.805,-69.336,0.000,0
1606127479.518,-44.434,-26.855,-59.570,-151.855,0.000,0
1606127479.522,-21.484,-26.367,-48.828,-66.895,0.000,0
1606127479.526,16.113,-20.020,-36.133,71.289,0.000,0
1606127479.530,12.207,-12.207,-38.086,83.008,0.000,0
1606127479.534,-20.508,-22.949,-55.176,-48.340,0.000,0
1606127479.538,-33.691,-30.762,-64.941,-143.066,0.000,0
1606127479.542,-10.742,-24.902,-53.223,-76.172,0.000,0
1606127479.546,23.926,-12.695,-46.875,70.801,0.000,0
1606127479.550,34.668,-6.836,-43.945,104.980,0.000,0
1606127479.553,-1.465,-23.438,-51.758,-21.484,0.000,0
1606127479.557,-33.691,-28.320,-65.918,-136.230,0.000,0
1606127479.561,-16.602,-17.578,-56.641,-96.191,0.000,0
1606127479.565,20.996,-6.348,-38.086,53.223,0.000,0
1606127479.569,40.039,-5.371,-32.715,103.027,0.000,0
1606127479.573,7.324,-20.020,-40.527,-7.324,0.000,0
1606127479.577,-32.715,-26.855,-46.387,-124.512,0.000,0
1606127479.581,-33.691,-27.344,-42.480,-104.980,0.000,0
1606127479.585,9.277,-24.414,-27.344,53.223,0.000,0
1606127479.589,52.734,-15.137,-24.414,131.836,0.000,0
1606127479.592,25.391,-9.277,-45.410,30.762,0.000,0
1606127479.596,-15.625,-13.184,-60.059,-114.746,0.000,0
1606127479.600,-14.160,-10.742,-58.105,-115.234,0.000,0
1606127479.604,27.344,0.977,-47.363,28.809,0.000,0
1606127479.608,38.574,3.418,-48.828,112.793,0.000,0
1606127479.612,8.789,-8.789,-62.500,35.645,0.000,0
1606127479.616,-20.508,-16.602,-75.684,-106.934,0.000,0
1606127479.620,-10.254,-13.672,-79.590,-124.512,0.000,0
1606127479.624,27.832,10.254,-69.824,13.184,0.000,0
1606127479.628,46.875,15.137,-63.477,117.188,0.000,0
1606127479.632,27.832,-6.348,-68.359,59.570,0.000,0
1606127479.635,-7.324,-14.648,-80.078,-80.078,0.000,0
1606127479.639,-6.348,-11.230,-79.590,-107.910,0.000,0
1606127479.643,27.344,-4.395,-67.383,8.789,0.000,0
1606127479.647,58.105,-5.371,-60.059,125.488,0.000,0
1606127479.651,51.270,-6.348,-60.059,88.379,0.000,0
1606127479.655,15.137,-4.395,-64.941,-62.500,0.000,0
1606127479.659,5.371,-11.230,-67.383,-117.676,0.000,0
1606127479.663,30.273,-12.695,-59.570,-16.113,0.000,0
1606127479.667,58.594,-8.301,-46.875,111.816,0.000,0
1606127479.671,53.711,-3.418,-44.922,93.750,0.000,0
1606127479.675,8.789,-11.230,-57.617,-49.805,0.000,0
1606127479.678,-6.836,-15.625,-65.430,-117.188,0.000,0
1606127479.682,23.926,-3.418,-54.199,-30.273,0.000,0
1606127479.686,49.805,6.836,-41.016,104.004,0.000,0
1606127479.690,45.898,4.395,-44.434,104.004,0.000,0
1606127479.694,5.371,-10.742,-54.199,-38.086,0.000,0
1606127479.698,-24.414,-17.090,-57.129,-126.465,0.000,0
1606127479.702,12.207,-5.859,-52.734,-47.852,0.000,0
1606127479.706,41.504,-0.977,-39.551,96.680,0.000,0
1606127479.710,36.621,-3.906,-34.180,115.723,0.000,0
1606127479.714,7.324,-11.719,-44.922,-11.230,0.000,0
1606127479.717,-9.766,-17.578,-59.082,-118.164,0.000,0
1606127479.721,11.230,-15.625,-56.152,-67.871,0.000,0
1606127479.725,32.227,-2.930,-34.668,78.613,0.000,0
1606127479.729,31.250,-6.348,-31.250,115.723,0.000,0
1606127479.733,-1.953,-15.137,-45.898,-4.883,0.000,0
1606127479.737,-25.879,-23.438,-57.617,-121.094,0.000,0
1606127479.741,-9.766,-23.926,-51.270,-84.961,0.000,0
1606127479.745,30.762,-12.207,-35.156,66.406,0.000,0
1606127479.749,46.875,-9.277,-37.109,122.559,0.000,0
1606127479.753,11.719,-15.137,-52.246,14.648,0.000,0
1606127479.757,-23.926,-29.297,-62.500,-118.652,0.000,0
1606127479.760,-15.137,-25.879,-55.664,-107.422,0.000,0
1606127479.764,17.578,-8.301,-41.016,42.969,0.000,0
1606127479.768,30.762,0.488,-33.691,117.188,0.000,0
1606127479.772,-2.441,-18.066,-41.016,26.367,0.000,0
1606127479.776,-36.133,-31.250,-49.316,-113.770,0.000,0
1606127479.780,-25.391,-18.066,-44.434,-110.352,0.000,0
1606127479.784,14.160,-11.230,-29.297,37.598,0.000,0
1606127479.788,34.668,-10.742,-21.973,131.348,0.000,0
1606127479.792,21.484,-14.648,-34.180,61.035,0.000,0
1606127479.796,-20.508,-29.297,-44.922,-89.355,0.000,0
1606127479.800,-36.133,-32.227,-46.875,-122.070,0.000,0
1606127479.803,0.977,-20.996,-31.738,13.184,0.000,0
1606127479.807,23.438,-20.996,-23.926,126.465,0.000,0
1606127479.811,-0.488,-23.926,-32.227,62.988,0.000,0
1606127479.815,-41.504,-27.832,-41.016,-90.820,0.000,0
1606127479.819,-41.992,-28.809,-50.293,-135.742,0.000,0
1606127479.823,-4.395,-17.578,-38.574,-24.902,0.000,0
1606127479.827,22.461,-1.953,-24.414,101.562,0.000,0
1606127479.831,14.648,-3.906,-33.203,74.219,0.000,0
1606127479.835,-18.555,-18.555,-47.852,-79.102,0.000,0
1606127479.839,-28.320,-17.578,-46.387,-143.555,0.000,0
1606127479.842,-4.883,-6.836,-32.715,-43.457,0.000,0
1606127479.846,18.555,-10.254,-23.438,91.309,0.000,0
1606127479.850,8.301,-14.160,-28.809,78.125,0.000,0
1606127479.854,-31.250,-20.996,-43.945,-75.195,0.000,0
1606127479.858,-32.715,-24.902,-51.270,-155.273,0.000,0
1606127479.862,3.418,-15.625,-41.992,-65.430,0.000,0
1606127479.866,24.902,-8.789,-26.367,80.566,0.000,0
1606127479.870,15.137,-9.766,-25.879,86.914,0.000,0
1606127479.874,-14.160,-14.648,-36.621,-46.387,0.000,0
1606127479.878,-36.621,-20.020,-48.340,-149.902,0.000,0
1606127479.882,-23.438,-20.996,-47.363,-95.215,0.000,0
1606127479.885,11.719,-14.160,-34.668,57.129,0.000,0
1606127479.889,13.672,-14.160,-31.738,90.820,0.000,0
1606127479.893,-25.391,-31.250,-38.574,-39.551,0.000,0
1606127479.897,-54.688,-34.668,-48.828,-154.297,0.000,0
1606127479.901,-45.898,-27.344,-49.805,-110.840,0.000,0
1606127479.905,-5.371,-16.602,-31.250,45.898,0.000,0
1606127479.909,13.672,-0.977,-23.438,96.191,0.000,0
1606127479.913,-23.438,-14.160,-27.344,-20.020,0.000,0
1606127479.917,-58.105,-26.367,-34.180,-149.414,0.000,0
1606127479.921,-37.598,-17.090,-39.551,-125.977,0.000,0
1606127479.925,5.859,-9.766,-30.273,33.691,0.000,0
1606127479.928,18.555,-14.648,-21.484,105.957,0.000,0
1606127479.932,-13.672,-20.508,-32.227,-3.418,0.000,0
1606127479.936,-36.621,-21.973,-46.387,-144.531,0.000,0
1606127479.940,-12.695,-20.020,-44.434,-130.859,0.000,0
1606127479.944,23.438,-13.672,-30.762,8.789,0.000,0
1606127479.948,36.133,-10.742,-23.438,99.609,0.000,0
1606127479.952,19.531,-14.648,-31.738,33.691,0.000,0
1606127479.956,-0.488,-17.090,-46.875,-105.469,0.000,0
1606127479.960,-8.301,-7.812,-53.711,-125.488,0.000,0
1606127479.964,11.719,14.160,-44.922,-4.883,0.000,0
1606127479.967,30.273,26.367,-34.668,98.145,0.000,0
1606127479.971,9.277,20.020,-43.945,41.016,0.000,0
1606127479.975,-46.875,6.348,-65.918,-129.883,0.000,0
1606127479.979,-67.383,-0.488,-78.125,-169.434,0.000,0
1606127479.983,-15.625,15.625,-69.336,-31.738,0.000,0
1606127479.987,26.367,24.902,-68.359,84.961,0.000,0
1606127479.991,28.809,4.883,-74.219,59.082,0.000,0
1606127479.995,-1.465,-15.625,-80.566,-77.637,0.000,0
1606127479.999,-15.625,-19.043,-82.031,-132.324,0.000,0
1606127480.003,11.230,-9.766,-65.430,-20.508,0.000,0
1606127480.007,43.945,-0.977,-53.223,111.816,0.000,0
1606127480.010,38.086,-2.930,-53.711,93.262,0.000,0
1606127480.014,-5.371,-18.555,-65.918,-56.152,0.000,0
