timestamps,TP9,AF7,AF8,TP10,Right AUX
1606143091.966,0.000,0.000,0.000,-0.488,0.000
1606143091.970,0.000,0.000,0.000,0.488,0.000
1606143091.974,-1.465,-0.977,-0.977,-3.418,0.000
1606143091.978,2.441,1.953,1.465,3.418,0.000
1606143091.982,-11.719,-10.742,-9.766,-6.348,0.000
1606143091.986,-36.133,-27.832,-24.902,-80.078,0.000
1606143091.990,-16.602,-21.973,-21.973,-50.293,0.000
1606143091.994,23.926,-20.996,-16.602,113.770,0.000
1606143091.998,36.621,-23.926,-17.578,177.246,0.000
1606143092.001,3.906,-19.531,-25.391,63.477,0.000
1606143092.005,-35.645,-23.926,-24.902,-53.223,0.000
1606143092.009,-21.973,-25.391,-20.020,-28.320,0.000
1606143092.013,22.949,-17.090,-20.508,108.887,0.000
1606143092.017,41.504,-18.066,-20.020,176.270,0.000
1606143092.021,29.297,-21.973,-17.578,91.797,0.000
1606143092.025,-3.418,-21.484,-16.113,-24.414,0.000
1606143092.029,-10.254,-21.973,-19.531,-32.715,0.000
1606143092.033,27.344,-19.531,-17.578,88.867,0.000
1606143092.037,47.852,-21.973,-14.648,174.805,0.000
1606143092.041,16.602,-30.273,-15.137,95.215,0.000
1606143092.044,-19.531,-37.109,-15.625,-47.852,0.000
1606143092.048,-25.391,-36.621,-18.066,-71.289,0.000
1606143092.052,-0.488,-36.133,-17.090,44.922,0.000
1606143092.056,19.043,-34.668,-17.090,129.883,0.000
1606143092.060,-1.465,-36.133,-23.926,81.055,0.000
1606143092.064,-33.691,-41.992,-26.367,-38.574,0.000
1606143092.068,-34.668,-37.109,-26.855,-65.918,0.000
1606143092.072,-12.695,-33.203,-29.785,15.625,0.000
1606143092.076,3.418,-38.574,-29.785,87.402,0.000
1606143092.080,-17.090,-33.691,-26.855,55.664,0.000
1606143092.083,-52.246,4.883,-29.785,-46.875,0.000
1606143092.087,-59.082,10.742,-32.227,-97.168,0.000
1606143092.091,-44.434,-35.645,-27.344,-42.969,0.000
1606143092.095,-18.555,-53.711,-26.855,61.035,0.000
1606143092.099,-19.043,-47.852,-28.809,51.758,0.000
1606143092.103,-50.293,-48.340,-26.367,-81.543,0.000
1606143092.107,-62.988,-50.293,-22.949,-145.996,0.000
1606143092.111,-51.758,-51.758,-22.949,-78.613,0.000
1606143092.115,-17.578,-43.457,-20.020,45.898,0.000
1606143092.119,-16.602,-41.992,-19.531,62.988,0.000
1606143092.123,-57.129,-40.039,-24.902,-59.570,0.000
1606143092.126,-72.754,-43.457,-23.438,-124.023,0.000
1606143092.130,-55.176,-9.766,-24.902,-60.059,0.000
1606143092.134,-25.391,6.836,-29.785,51.270,0.000
1606143092.138,-16.602,-32.227,-21.973,76.660,0.000
1606143092.142,-39.551,-37.109,-19.043,-26.367,0.000
1606143092.146,-62.988,-37.598,-25.391,-118.652,0.000
1606143092.150,-52.246,-38.574,-25.879,-80.078,0.000
1606143092.154,-9.277,-37.109,-24.902,60.547,0.000
1606143092.158,0.977,-35.156,-26.367,107.910,0.000
