timestamps,TP9,AF7,AF8,TP10,Right AUX
1606139821.758,-0.488,0.000,0.000,-0.488,0.000
1606139821.762,-0.488,0.000,0.000,-1.465,0.000
1606139821.766,1.953,-0.977,-0.977,11.230,0.000
1606139821.769,-4.395,0.977,0.977,-20.508,0.000
1606139821.773,11.230,-8.789,-7.324,78.125,0.000
1606139821.777,47.852,-25.391,-15.137,320.312,0.000
1606139821.781,-8.301,-32.715,-17.090,169.922,0.000
1606139821.785,-122.070,-41.016,-21.484,-269.531,0.000
1606139821.789,-139.160,-42.969,-25.879,-392.578,0.000
1606139821.793,-35.645,-34.180,-21.973,-37.109,0.000
1606139821.797,52.734,-24.902,-13.184,311.035,0.000
1606139821.801,12.207,-32.227,-23.438,193.359,0.000
1606139821.805,-102.051,-39.551,-28.809,-227.539,0.000
1606139821.808,-132.324,-42.480,-27.832,-384.277,0.000
1606139821.812,-38.086,-36.621,-22.461,-80.078,0.000
1606139821.816,48.828,-29.297,-21.484,275.879,0.000
1606139821.820,12.695,-34.668,-22.949,218.750,0.000
1606139821.824,-85.938,-28.320,-21.484,-179.688,0.000
1606139821.828,-137.207,-34.668,-28.809,-385.254,0.000
1606139821.832,-77.637,-42.969,-40.039,-142.578,0.000
1606139821.836,22.461,-39.062,-37.109,243.652,0.000
1606139821.840,15.137,-36.133,-28.809,248.535,0.000
1606139821.844,-88.379,-39.062,-30.762,-152.344,0.000
1606139821.848,-149.414,-41.504,-30.273,-407.715,0.000
1606139821.851,-79.590,-36.133,-26.367,-208.008,0.000
1606139821.855,29.297,-31.250,-9.277,212.891,0.000
1606139821.859,35.156,-34.668,-8.301,296.875,0.000
1606139821.863,-60.547,-38.574,-42.969,-73.730,0.000
1606139821.867,-130.371,-37.598,-45.898,-390.137,0.000
1606139821.871,-79.102,-23.926,-31.738,-243.164,0.000
1606139821.875,30.762,17.090,-30.273,190.430,0.000
1606139821.879,55.664,19.043,-31.250,307.129,0.000
1606139821.883,-28.809,-14.160,-30.273,-47.852,0.000
1606139821.887,-128.418,-19.531,-42.480,-402.344,0.000
1606139821.891,-109.375,-28.320,-43.457,-309.082,0.000
1606139821.894,4.395,-27.832,-33.691,120.117,0.000
1606139821.898,47.852,-20.508,-28.320,305.176,0.000
1606139821.902,-35.156,-33.203,-31.738,19.531,0.000
1606139821.906,-134.277,-36.621,-43.457,-353.027,0.000
1606139821.910,-116.699,-35.645,-45.410,-331.543,0.000
1606139821.914,-0.977,-31.250,-39.551,78.125,0.000
1606139821.918,57.129,-26.855,-34.180,319.824,0.000
1606139821.922,-3.418,-24.902,-35.156,88.379,0.000
1606139821.926,-103.516,-28.320,-40.527,-312.012,0.000
1606139821.930,-103.027,-27.832,-32.715,-337.402,0.000
1606139821.933,-0.488,-27.344,-29.785,45.410,0.000
1606139821.937,71.777,-31.738,-35.645,322.266,0.000
1606139821.941,12.695,-33.203,-38.086,143.066,0.000
1606139821.945,-99.609,-33.691,-37.109,-274.902,0.000
1606139821.949,-117.188,-34.180,-40.527,-369.629,0.000
1606139821.953,-20.508,-32.227,-38.086,-20.020,0.000
1606139821.957,66.406,-23.926,-24.902,309.082,0.000
1606139821.961,20.996,-28.809,-23.926,192.383,0.000
1606139821.965,-88.379,-34.668,-37.598,-235.352,0.000
1606139821.969,-109.863,-30.762,-47.363,-379.395,0.000
1606139821.973,-19.043,-13.672,-34.180,-58.594,0.000
1606139821.976,71.289,0.000,-18.555,287.598,0.000
1606139821.980,40.039,-22.461,-24.902,221.680,0.000
1606139821.984,-77.637,-40.527,-29.785,-195.312,0.000
1606139821.988,-126.953,-37.109,-29.297,-399.902,0.000
1606139821.992,-47.363,-28.809,-31.250,-129.395,0.000
1606139821.996,51.270,-21.973,-30.762,252.930,0.000
1606139822.000,40.527,-22.949,-35.645,250.000,0.000
1606139822.004,-70.801,-34.668,-44.922,-151.855,0.000
1606139822.008,-127.930,-39.062,-44.922,-403.809,0.000
1606139822.012,-56.152,-33.203,-37.598,-187.500,0.000
1606139822.016,53.711,-22.949,-30.273,230.957,0.000
1606139822.019,62.500,-26.367,-28.320,288.574,0.000
1606139822.023,-47.363,-30.273,-28.809,-95.215,0.000
1606139822.027,-128.418,-30.273,-36.621,-395.996,0.000
1606139822.031,-79.102,-30.762,-36.133,-240.234,0.000
1606139822.035,36.133,-23.926,-30.273,188.477,0.000
1606139822.039,65.430,-20.020,-34.180,316.406,0.000
1606139822.043,-42.969,-28.809,-31.738,-23.926,0.000
1606139822.047,-137.695,-42.480,-37.109,-367.676,0.000
1606139822.051,-97.168,-39.062,-38.086,-278.809,0.000
1606139822.055,21.973,-31.250,-30.273,152.344,0.000
1606139822.058,64.453,-26.367,-27.832,323.730,0.000
1606139822.062,-21.973,-24.902,-21.973,28.320,0.000
1606139822.066,-117.188,-36.621,-29.785,-333.008,0.000
1606139822.070,-103.027,-41.016,-32.227,-313.477,0.000
1606139822.074,-3.418,-21.484,-31.738,92.285,0.000
1606139822.078,43.945,-25.391,-33.203,336.914,0.000
1606139822.082,-18.555,-36.133,-35.156,98.633,0.000
1606139822.086,-122.070,-41.016,-39.551,-320.312,0.000
1606139822.090,-120.117,-46.875,-42.969,-358.887,0.000
1606139822.094,-8.301,-41.016,-45.898,37.109,0.000
1606139822.098,54.688,-34.668,-39.551,323.730,0.000
1606139822.101,-4.395,-27.832,-33.691,140.137,0.000
1606139822.105,-117.188,-29.297,-30.273,-279.297,0.000
1606139822.109,-129.395,-30.762,-31.250,-375.977,0.000
1606139822.113,-23.438,-24.414,-24.902,-12.695,0.000
1606139822.117,65.430,-21.973,-15.625,329.102,0.000
1606139822.121,28.809,-19.531,-16.602,200.684,0.000
1606139822.125,-91.797,3.906,-28.809,-239.258,0.000
1606139822.129,-123.535,2.930,-32.715,-394.043,0.000
1606139822.133,-25.879,-25.879,-18.555,-65.430,0.000
1606139822.137,58.105,-34.668,-19.531,302.246,0.000
1606139822.141,24.414,-34.668,-32.715,235.840,0.000
1606139822.144,-89.355,-37.598,-27.832,-197.754,0.000
1606139822.148,-136.719,-38.574,-20.508,-413.574,0.000
1606139822.152,-40.039,-24.902,-16.113,-126.465,0.000
1606139822.156,72.266,-13.184,-14.160,283.691,0.000
1606139822.160,47.363,-21.484,-29.297,280.762,0.000
1606139822.164,-77.148,-35.645,-41.992,-152.344,0.000
1606139822.168,-136.230,-43.457,-41.992,-425.293,0.000
1606139822.172,-60.059,-23.438,-36.621,-188.965,0.000
1606139822.176,60.059,8.789,-27.832,254.395,0.000
1606139822.180,62.012,-1.465,-26.367,320.801,0.000
1606139822.183,-53.711,-26.367,-35.645,-82.520,0.000
1606139822.187,-127.930,-32.715,-33.691,-400.879,0.000
1606139822.191,-82.031,-38.574,-18.066,-241.211,0.000
1606139822.195,27.344,-32.715,-9.766,199.707,0.000
1606139822.199,54.688,-26.367,-9.766,340.332,0.000
1606139822.203,-47.363,-38.086,-15.625,-2.930,0.000
1606139822.207,-140.625,-46.387,-29.297,-382.324,0.000
1606139822.211,-105.469,-38.086,-33.203,-295.410,0.000
1606139822.215,18.066,-23.438,-22.949,158.691,0.000
1606139822.219,68.359,-19.531,-8.301,354.492,0.000
1606139822.223,-19.531,-29.785,-16.113,49.316,0.000
1606139822.226,-112.793,-39.062,-22.461,-339.355,0.000
1606139822.230,-90.820,-37.598,-14.160,-312.988,0.000
1606139822.234,24.414,-30.273,-14.648,113.281,0.000
1606139822.238,77.148,-24.414,-18.066,354.492,0.000
1606139822.242,1.465,-26.367,-20.508,104.004,0.000
1606139822.246,-96.680,-30.762,-24.414,-290.039,0.000
1606139822.250,-84.961,-38.086,-30.273,-313.965,0.000
1606139822.254,27.832,3.906,-17.090,73.242,0.000
1606139822.258,83.984,20.996,-3.418,336.914,0.000
1606139822.262,12.207,-24.414,-14.160,135.742,0.000
1606139822.266,-96.191,-35.156,-37.109,-263.672,0.000
1606139822.269,-95.703,-37.109,-36.621,-337.891,0.000
1606139822.273,11.230,-38.574,-22.949,16.113,0.000
1606139822.277,81.543,-31.250,-22.461,322.266,0.000
1606139822.281,36.133,-28.320,-21.484,201.172,0.000
1606139822.285,-68.359,-31.738,-26.855,-207.520,0.000
1606139822.289,-101.562,-35.645,-28.320,-347.656,0.000
1606139822.293,-14.160,-17.578,-18.555,-23.438,0.000
1606139822.297,74.219,-10.742,-14.648,313.965,0.000
1606139822.301,44.434,-26.855,-19.531,231.934,0.000
1606139822.305,-57.617,-30.273,-35.156,-176.758,0.000
1606139822.308,-94.727,-31.738,-31.738,-362.793,0.000
1606139822.312,-18.555,-20.020,-19.531,-86.914,0.000
1606139822.316,74.707,-11.719,-24.414,291.992,0.000
1606139822.320,57.617,-27.832,-22.949,284.668,0.000
1606139822.324,-54.688,-33.691,-23.926,-119.629,0.000
1606139822.328,-113.281,-36.133,-30.273,-368.164,0.000
1606139822.332,-45.898,-37.598,-24.414,-143.066,0.000
1606139822.336,50.781,-35.645,-14.648,250.000,0.000
1606139822.340,49.805,-32.715,-23.438,295.898,0.000
1606139822.344,-49.805,-27.344,-23.926,-62.988,0.000
1606139822.348,-123.047,-38.574,-14.160,-360.840,0.000
1606139822.351,-75.195,-41.504,-26.855,-213.379,0.000
1606139822.355,36.621,-12.695,-31.738,211.426,0.000
1606139822.359,65.430,-8.301,-19.531,340.820,0.000
1606139822.363,-35.156,-33.203,-23.926,-8.789,0.000
1606139822.367,-129.395,-39.551,-36.621,-357.910,0.000
1606139822.371,-89.355,-32.715,-32.715,-257.812,0.000
1606139822.375,30.273,-32.227,-20.508,170.410,0.000
1606139822.379,65.430,-30.762,-24.902,335.938,0.000
1606139822.383,-24.902,-32.715,-31.738,27.832,0.000
1606139822.387,-112.793,-32.715,-28.320,-335.938,0.000
1606139822.391,-90.332,-32.715,-33.203,-294.434,0.000
1606139822.394,14.648,-28.809,-32.715,113.770,0.000
1606139822.398,66.895,-27.832,-25.879,334.473,0.000
1606139822.402,-1.465,-32.227,-19.043,86.914,0.000
1606139822.406,-101.562,-34.668,-16.113,-304.199,0.000
1606139822.410,-100.098,-38.574,-23.926,-329.102,0.000
1606139822.414,-0.488,-27.344,-25.391,57.129,0.000
1606139822.418,63.965,-16.113,-15.137,332.520,0.000
1606139822.422,5.371,-27.832,-22.461,141.602,0.000
1606139822.426,-102.051,-32.715,-30.273,-274.414,0.000
