timestamps,TP9,AF7,AF8,TP10,Right AUX
1606142775.536,0.000,0.000,0.000,0.000,0.000
1606142775.539,0.000,0.000,-0.488,0.977,0.000
1606142775.543,-4.883,-0.977,-0.977,-13.184,0.000
1606142775.547,9.277,1.953,1.465,25.391,0.000
1606142775.551,-40.527,-11.230,-11.230,-104.980,0.000
1606142775.555,-124.023,-25.879,-23.926,-342.773,0.000
1606142775.559,-66.895,-20.996,-24.902,-183.105,0.000
1606142775.563,52.246,-18.555,-20.508,202.637,0.000
1606142775.567,73.730,-22.461,-18.555,289.062,0.000
1606142775.571,-29.785,-29.297,-26.855,-48.828,0.000
1606142775.575,-117.676,-29.297,-28.809,-329.590,0.000
1606142775.579,-81.543,-23.926,-25.391,-219.238,0.000
1606142775.582,41.016,-18.066,-23.926,159.668,0.000
1606142775.586,83.984,-15.625,-9.277,312.012,0.000
1606142775.590,-19.531,-26.367,-11.230,14.648,0.000
1606142775.594,-126.953,-37.109,-33.691,-323.242,0.000
1606142775.598,-107.422,-38.574,-30.762,-273.926,0.000
1606142775.602,23.926,-39.551,-15.137,122.070,0.000
1606142775.606,87.402,-26.367,-13.184,328.125,0.000
1606142775.610,-2.930,-25.879,-31.738,63.965,0.000
1606142775.614,-117.676,-35.645,-42.480,-306.152,0.000
1606142775.618,-116.699,-36.621,-35.156,-316.895,0.000
1606142775.622,3.418,-31.738,-26.855,59.082,0.000
1606142775.625,73.730,-23.926,-20.996,299.316,0.000
1606142775.629,3.906,-28.320,-17.578,103.027,0.000
1606142775.633,-116.211,-38.574,-23.438,-270.508,0.000
1606142775.637,-142.090,-37.109,-33.203,-341.797,0.000
1606142775.641,-25.879,-34.668,-26.367,10.742,0.000
1606142775.645,68.359,-24.414,-11.719,303.711,0.000
1606142775.649,16.113,-26.367,-13.184,158.203,0.000
1606142775.653,-111.328,-96.191,-29.785,-229.004,0.000
1606142775.657,-141.602,-116.211,-32.227,-356.445,0.000
1606142775.661,-38.086,-47.852,-27.344,-42.969,0.000
1606142775.664,62.500,-20.996,-20.020,271.973,0.000
1606142775.668,39.551,-20.020,-18.066,186.523,0.000
1606142775.672,-85.938,-24.902,-26.367,-201.660,0.000
1606142775.676,-133.789,-24.902,-29.297,-371.582,0.000
1606142775.680,-47.852,-21.973,-28.809,-90.820,0.000
1606142775.684,63.477,-15.137,-19.043,259.766,0.000
1606142775.688,54.688,-10.254,-18.066,238.770,0.000
1606142775.692,-78.125,-27.344,-39.551,-154.297,0.000
1606142775.696,-141.602,-24.902,-39.062,-371.094,0.000
1606142775.700,-58.594,-41.504,-23.438,-125.000,0.000
1606142775.704,58.105,-63.965,-28.809,230.957,0.000
1606142775.707,65.918,-31.250,-31.738,250.000,0.000
1606142775.711,-55.176,-27.344,-32.227,-115.723,0.000
1606142775.715,-140.625,-30.762,-36.133,-371.582,0.000
1606142775.719,-79.590,-20.996,-34.668,-204.590,0.000
1606142775.723,39.062,-17.090,-30.273,177.246,0.000
1606142775.727,62.500,-18.066,-27.832,274.414,0.000
1606142775.731,-41.504,-21.973,-27.832,-74.707,0.000
1606142775.735,-134.277,-25.879,-35.156,-367.676,0.000
1606142775.739,-97.168,-23.926,-38.574,-241.211,0.000
1606142775.743,26.367,-17.090,-33.691,149.902,0.000
1606142775.747,73.730,1.465,-25.879,300.293,0.000
1606142775.750,-23.926,-36.621,-30.273,-8.301,0.000
1606142775.754,-128.906,-83.984,-43.457,-350.098,0.000
1606142775.758,-97.168,-40.039,-41.504,-281.250,0.000
1606142775.762,32.227,-9.766,-36.621,124.023,0.000
1606142775.766,90.332,-12.695,-24.414,318.359,0.000
1606142775.770,4.883,-20.996,-21.484,51.758,0.000
1606142775.774,-112.305,-31.250,-37.598,-309.570,0.000
1606142775.778,-105.957,-26.855,-39.551,-302.246,0.000
1606142775.782,19.531,-18.066,-23.926,85.449,0.000
1606142775.786,85.449,-19.531,-22.461,316.895,0.000
1606142775.789,11.230,-22.949,-31.250,96.680,0.000
1606142775.793,-105.469,-29.785,-30.273,-269.043,0.000
1606142775.797,-123.535,-26.367,-32.715,-333.008,0.000
1606142775.801,-7.812,-46.875,-26.855,16.113,0.000
1606142775.805,74.707,-48.340,-18.555,292.480,0.000
1606142775.809,23.438,-17.578,-27.344,139.160,0.000
1606142775.813,-96.680,-17.090,-30.762,-232.422,0.000
1606142775.817,-138.184,-24.902,-39.062,-345.703,0.000
1606142775.821,-30.762,-25.391,-34.668,-21.973,0.000
1606142775.825,69.336,-12.207,-22.949,291.504,0.000
