timestamps,TP9,AF7,AF8,TP10,Right AUX
1606130010.414,-0.488,0.000,0.000,-0.488,0.000
1606130010.418,0.488,0.000,0.000,0.977,0.000
1606130010.422,5.371,-0.977,-0.488,16.113,0.000
1606130010.426,-22.461,0.000,-0.488,-57.617,0.000
1606130010.430,92.773,-5.371,-3.418,246.582,0.000
1606130010.434,105.469,-24.414,-21.484,365.234,0.000
1606130010.438,-215.820,-52.246,-48.828,-381.348,0.000
1606130010.442,-306.152,-58.105,-40.039,-661.621,0.000
1606130010.446,-43.945,-38.574,-17.090,-78.125,0.000
1606130010.450,200.684,-19.043,-16.113,539.062,0.000
1606130010.453,136.719,-20.020,-20.508,428.223,0.000
1606130010.457,-168.457,-50.781,-40.527,-298.828,0.000
1606130010.461,-308.105,-77.637,-54.199,-665.039,0.000
1606130010.465,-87.402,-51.270,-34.180,-172.363,0.000
1606130010.469,194.336,-5.371,-13.672,505.859,0.000
1606130010.473,171.875,-12.207,-14.160,495.117,0.000
1606130010.477,-136.719,-42.969,-37.109,-213.379,0.000
1606130010.481,-303.711,-43.457,-48.340,-646.973,0.000
1606130010.485,-116.211,-22.949,-28.809,-247.559,0.000
1606130010.489,182.617,-6.348,-3.906,452.637,0.000
1606130010.492,203.613,-3.906,-1.953,547.363,0.000
1606130010.496,-92.285,-25.391,-21.484,-125.488,0.000
1606130010.500,-291.504,-50.293,-47.852,-641.602,0.000
1606130010.504,-156.738,-40.527,-59.082,-357.910,0.000
1606130010.508,134.277,-14.160,-32.715,354.980,0.000
1606130010.512,212.402,-2.441,-25.879,568.848,0.000
1606130010.516,-36.621,-15.625,-50.781,-28.809,0.000
1606130010.520,-262.695,-37.598,-65.430,-607.910,0.000
1606130010.524,-168.457,-38.574,-46.875,-420.898,0.000
1606130010.528,145.508,-6.348,-21.973,321.777,0.000
1606130010.532,263.184,13.184,-28.320,630.859,0.000
1606130010.535,31.738,-23.438,-48.340,101.074,0.000
1606130010.539,-225.098,-47.852,-60.059,-543.457,0.000
1606130010.543,-178.711,-37.598,-48.828,-475.586,0.000
1606130010.547,126.953,-17.090,-28.809,255.859,0.000
1606130010.551,266.602,-5.859,-23.926,637.695,0.000
1606130010.555,66.406,-20.996,-34.668,189.453,0.000
1606130010.559,-210.449,-51.270,-52.734,-492.188,0.000
1606130010.563,-219.238,-48.828,-50.293,-542.969,0.000
1606130010.567,88.867,-11.719,-15.137,165.039,0.000
1606130010.571,275.391,6.348,-5.859,646.484,0.000
1606130010.575,104.980,-16.113,-28.809,292.480,0.000
1606130010.578,-187.012,-34.180,-45.898,-416.504,0.000
1606130010.582,-245.117,-14.648,-49.316,-580.566,0.000
1606130010.586,26.855,6.836,-35.645,56.641,0.000
1606130010.590,249.023,-3.906,-22.461,606.445,0.000
1606130010.594,133.789,-21.484,-18.066,371.094,0.000
1606130010.598,-175.781,-48.828,-34.668,-356.934,0.000
1606130010.602,-274.414,-67.871,-52.734,-627.441,0.000
1606130010.606,-21.484,-44.434,-33.203,-57.617,0.000
1606130010.610,227.539,-24.414,-9.766,556.152,0.000
1606130010.614,157.715,-35.156,-11.230,435.547,0.000
1606130010.617,-153.809,-53.223,-31.250,-290.039,0.000
1606130010.621,-291.016,-57.617,-45.410,-654.785,0.000
1606130010.625,-73.730,-52.734,-31.738,-165.527,0.000
1606130010.629,198.242,-6.836,-15.137,508.789,0.000
1606130010.633,172.363,27.832,-14.648,496.582,0.000
1606130010.637,-127.441,-25.391,-28.320,-213.379,0.000
1606130010.641,-291.992,-50.781,-41.016,-652.344,0.000
1606130010.645,-115.723,-43.457,-28.320,-263.184,0.000
1606130010.649,177.246,-26.855,-2.441,438.965,0.000
1606130010.653,208.984,-12.695,-6.348,544.434,0.000
1606130010.657,-83.496,-33.203,-27.344,-124.512,0.000
1606130010.660,-291.504,-50.781,-35.645,-645.508,0.000
1606130010.664,-155.762,-46.387,-28.320,-362.305,0.000
1606130010.668,142.090,-23.438,-16.602,359.375,0.000
1606130010.672,212.402,-10.742,-13.672,563.477,0.000
1606130010.676,-55.176,-40.527,-23.438,-47.363,0.000
1606130010.680,-296.875,-36.621,-41.992,-631.348,0.000
1606130010.684,-202.637,-27.832,-31.738,-455.078,0.000
1606130010.688,112.305,-28.809,-5.371,288.574,0.000
1606130010.692,226.074,-20.996,-14.648,603.027,0.000
1606130010.696,-7.324,-42.480,-30.273,71.777,0.000
1606130010.700,-267.578,-52.734,-42.969,-571.777,0.000
1606130010.703,-212.891,-40.527,-41.016,-506.348,0.000
1606130010.707,102.051,-17.090,-20.020,214.844,0.000
1606130010.711,255.371,-5.859,-2.441,620.117,0.000
1606130010.715,51.758,-20.020,-16.602,165.527,0.000
1606130010.719,-228.027,-40.039,-41.016,-522.461,0.000
1606130010.723,-215.332,-38.086,-37.598,-541.992,0.000
1606130010.727,80.078,-17.578,-17.578,146.973,0.000
1606130010.731,259.277,25.879,-0.977,620.117,0.000
1606130010.735,96.680,20.020,-19.043,283.203,0.000
1606130010.739,-205.566,-42.969,-46.875,-436.523,0.000
1606130010.742,-259.277,-54.199,-40.039,-605.957,0.000
1606130010.746,26.855,-24.414,-17.090,41.504,0.000
1606130010.750,252.930,0.000,2.930,603.516,0.000
1606130010.754,136.230,-10.254,-6.836,368.652,0.000
1606130010.758,-176.270,-43.457,-35.156,-365.234,0.000
1606130010.762,-262.207,-55.664,-38.086,-617.188,0.000
1606130010.766,-17.578,-25.879,-19.043,-56.641,0.000
1606130010.770,203.125,-3.906,-5.859,531.250,0.000
1606130010.774,130.859,-17.578,-18.555,410.645,0.000
1606130010.778,-165.527,-32.227,-32.227,-307.617,0.000
1606130010.782,-303.223,-34.180,-39.062,-669.434,0.000
1606130010.785,-95.703,-29.297,-22.949,-184.570,0.000
1606130010.789,183.105,-9.766,3.906,491.699,0.000
1606130010.793,160.156,-14.160,2.441,485.840,0.000
1606130010.797,-145.020,-41.016,-34.180,-229.492,0.000
1606130010.801,-313.965,-54.199,-52.246,-676.758,0.000
1606130010.805,-132.812,-42.480,-31.250,-285.156,0.000
1606130010.809,166.504,-16.602,-16.113,429.688,0.000
1606130010.813,191.406,-15.137,-15.625,541.992,0.000
1606130010.817,-104.980,-49.316,-35.156,-138.672,0.000
1606130010.821,-306.152,-67.383,-53.711,-662.109,0.000
1606130010.825,-162.109,-46.875,-35.156,-370.117,0.000
1606130010.828,150.879,-20.996,-6.836,371.582,0.000
1606130010.832,214.844,-19.043,-15.137,561.523,0.000
1606130010.836,-59.570,-39.551,-33.691,-58.594,0.000
1606130010.840,-279.785,-39.062,-33.203,-610.352,0.000
1606130010.844,-186.523,-18.555,-27.344,-436.523,0.000
1606130010.848,127.930,-10.254,-6.348,294.434,0.000
1606130010.852,250.977,0.977,1.465,607.910,0.000
1606130010.856,11.230,-18.066,-23.926,74.707,0.000
1606130010.860,-259.766,-37.109,-46.387,-576.660,0.000
1606130010.864,-214.844,-33.203,-40.039,-518.555,0.000
1606130010.867,96.680,-11.230,-18.555,208.008,0.000
1606130010.871,250.977,7.812,-11.719,607.422,0.000
1606130010.875,54.688,-18.555,-22.949,166.504,0.000
1606130010.879,-230.957,-46.387,-44.922,-519.531,0.000
1606130010.883,-248.047,-47.852,-50.781,-577.637,0.000
1606130010.887,41.504,-24.902,-21.973,111.816,0.000
1606130010.891,230.469,-1.953,-1.953,604.004,0.000
1606130010.895,71.289,-14.160,-19.531,267.090,0.000
1606130010.899,-239.258,-50.781,-41.504,-458.984,0.000
1606130010.903,-294.922,-53.223,-42.969,-629.395,0.000
1606130010.907,-3.906,-25.391,-25.879,19.043,0.000
1606130010.910,218.262,-13.184,-19.043,574.219,0.000
1606130010.914,94.727,-27.344,-30.273,335.938,0.000
1606130010.918,-208.496,-42.969,-41.504,-388.184,0.000
1606130010.922,-291.992,-23.926,-40.527,-645.996,0.000
1606130010.926,-38.086,-4.395,-19.531,-63.965,0.000
1606130010.930,217.773,3.418,-15.137,554.688,0.000
1606130010.934,158.691,-5.859,-15.137,433.105,0.000
1606130010.938,-152.344,-28.809,-25.391,-293.945,0.000
1606130010.942,-285.645,-37.598,-37.598,-651.367,0.000
1606130010.946,-64.453,-30.762,-20.508,-168.457,0.000
1606130010.950,206.543,-7.812,-10.742,496.582,0.000
1606130010.953,185.059,-5.371,-17.090,498.535,0.000
1606130010.957,-118.652,-33.203,-33.203,-210.938,0.000
