timestamps,TP9,AF7,AF8,TP10,Right AUX
1606133175.272,0.000,0.000,0.000,0.000,0.000
1606133175.276,0.488,0.000,0.000,2.441,0.000
1606133175.280,-13.672,-1.953,-1.953,-35.156,0.000
1606133175.284,28.809,3.906,3.418,73.242,0.000
1606133175.288,-123.047,-20.020,-19.043,-305.664,0.000
1606133175.292,-358.887,-52.246,-53.711,-938.965,0.000
1606133175.296,-141.602,-32.227,-37.598,-393.555,0.000
1606133175.300,228.516,-6.348,-16.113,646.484,0.000
1606133175.304,248.047,-11.719,-18.066,780.273,0.000
1606133175.307,-116.699,-43.945,-37.109,-192.383,0.000
1606133175.311,-369.141,-60.547,-55.664,-934.082,0.000
1606133175.315,-191.406,-46.875,-41.016,-502.441,0.000
1606133175.319,177.734,-20.508,-15.625,538.086,0.000
1606133175.323,252.930,-12.695,-11.719,829.590,0.000
1606133175.327,-81.055,-35.156,-25.391,-61.523,0.000
1606133175.331,-365.234,-56.641,-41.504,-896.973,0.000
1606133175.335,-244.141,-51.758,-43.945,-619.141,0.000
1606133175.339,132.812,-21.973,-28.320,436.523,0.000
1606133175.343,269.531,-10.742,-16.602,868.164,0.000
1606133175.347,-26.855,-33.203,-33.691,71.777,0.000
1606133175.350,-343.262,-52.246,-51.270,-841.309,0.000
1606133175.354,-267.090,-46.875,-45.898,-714.355,0.000
1606133175.358,120.605,-25.879,-22.461,333.984,0.000
1606133175.362,299.316,-18.555,-8.301,892.578,0.000
1606133175.366,32.227,-40.039,-29.297,211.914,0.000
1606133175.370,-305.176,-55.176,-44.434,-767.090,0.000
1606133175.374,-279.297,-42.969,-33.691,-777.344,0.000
1606133175.378,93.750,-16.602,-4.883,243.652,0.000
1606133175.382,310.547,-5.859,4.883,893.555,0.000
1606133175.386,86.426,-22.461,-19.043,344.727,0.000
1606133175.390,-276.855,5.859,-35.156,-661.621,0.000
1606133175.393,-318.359,26.855,-37.109,-845.703,0.000
1606133175.397,27.832,-7.812,-25.879,94.727,0.000
1606133175.401,283.203,-16.602,-9.277,858.398,0.000
1606133175.405,115.234,-23.926,-14.648,456.055,0.000
1606133175.409,-257.324,-51.270,-40.039,-587.891,0.000
1606133175.413,-344.727,-57.129,-40.527,-907.227,0.000
1606133175.417,-11.230,-30.273,-13.672,-30.762,0.000
1606133175.421,276.855,-6.836,-0.488,825.195,0.000
1606133175.425,158.691,-15.625,-14.648,561.523,0.000
1606133175.429,-216.797,-34.668,-31.738,-491.699,0.000
1606133175.432,-358.398,-53.223,-40.039,-939.453,0.000
1606133175.436,-65.430,-18.555,-28.809,-174.805,0.000
1606133175.440,253.906,21.484,-13.672,741.699,0.000
1606133175.444,200.684,-6.348,-19.531,641.602,0.000
1606133175.448,-168.945,-42.969,-48.828,-390.137,0.000
1606133175.452,-354.980,-50.781,-53.223,-957.031,0.000
1606133175.456,-101.562,-30.273,-35.645,-306.152,0.000
1606133175.460,249.512,-12.207,-12.695,684.082,0.000
1606133175.464,250.488,-11.230,-10.742,749.023,0.000
1606133175.468,-120.605,-35.645,-41.992,-254.395,0.000
1606133175.472,-356.934,-51.758,-47.852,-948.730,0.000
1606133175.475,-156.250,-37.109,-30.273,-429.688,0.000
1606133175.479,207.031,-8.301,-13.672,601.562,0.000
1606133175.483,259.766,-12.695,-11.719,811.523,0.000
1606133175.487,-78.125,-19.043,-35.156,-113.770,0.000
1606133175.491,-352.539,-14.160,-47.363,-911.621,0.000
1606133175.495,-222.168,-34.668,-38.574,-568.848,0.000
1606133175.499,156.250,-27.344,-29.297,480.957,0.000
1606133175.503,281.738,-18.066,-24.414,846.680,0.000
1606133175.507,-32.227,-41.016,-36.133,2.930,0.000
1606133175.511,-329.590,-54.199,-49.805,-867.188,0.000
1606133175.515,-219.238,-41.016,-37.598,-639.648,0.000
1606133175.518,156.738,-19.043,-18.555,419.922,0.000
1606133175.522,304.199,-10.254,-19.043,885.742,0.000
1606133175.526,28.809,-28.809,-33.203,147.949,0.000
1606133175.530,-291.504,-52.246,-39.062,-778.809,0.000
1606133175.534,-245.605,-48.828,-37.598,-713.867,0.000
1606133175.538,135.742,-17.578,-26.367,312.500,0.000
1606133175.542,336.426,-9.766,-18.066,899.414,0.000
1606133175.546,94.238,-26.367,-34.180,289.551,0.000
1606133175.550,-255.859,-41.504,-52.246,-702.148,0.000
1606133175.554,-257.324,-42.969,-45.410,-793.457,0.000
1606133175.557,108.398,-21.484,-21.973,200.684,0.000
1606133175.561,333.496,-8.301,-19.043,901.855,0.000
1606133175.565,135.254,-25.391,-34.668,422.363,0.000
1606133175.569,-246.094,-50.293,-48.828,-633.789,0.000
1606133175.573,-278.320,-46.875,-44.922,-786.621,0.000
1606133175.577,81.055,-25.391,-17.578,183.105,0.000
1606133175.581,307.617,-13.184,-7.812,861.328,0.000
1606133175.585,157.227,-23.926,-22.461,511.719,0.000
1606133175.589,-220.703,-37.598,-40.039,-534.668,0.000
1606133175.593,-333.008,-39.551,-35.645,-909.668,0.000
1606133175.597,-17.578,-25.879,-9.277,-72.266,0.000
1606133175.600,279.297,-11.719,-2.930,808.594,0.000
1606133175.604,177.734,-23.438,-14.648,607.910,0.000
1606133175.608,-205.566,-41.016,-41.016,-440.918,0.000
1606133175.612,-363.281,-53.711,-51.270,-942.383,0.000
1606133175.616,-83.496,-38.574,-35.645,-223.145,0.000
1606133175.620,242.676,-12.207,-19.531,735.352,0.000
1606133175.624,210.449,-15.137,-20.508,701.172,0.000
1606133175.628,-159.668,-44.922,-41.504,-333.496,0.000
1606133175.632,-375.488,-56.152,-48.340,-954.102,0.000
1606133175.636,-141.113,-32.227,-31.250,-357.422,0.000
1606133175.640,221.680,-5.371,-11.719,652.832,0.000
1606133175.643,237.793,-13.184,-11.719,776.855,0.000
1606133175.647,-133.301,-36.133,-38.086,-208.008,0.000
1606133175.651,-377.930,-55.176,-44.922,-935.059,0.000
1606133175.655,-182.129,-50.293,-37.598,-473.145,0.000
1606133175.659,200.684,-19.043,-24.414,568.848,0.000
1606133175.663,279.297,-14.648,-9.766,832.520,0.000
1606133175.667,-61.523,-41.016,-23.438,-77.637,0.000
1606133175.671,-334.473,-53.223,-33.203,-885.742,0.000
1606133175.675,-193.848,-36.621,-27.344,-574.219,0.000
1606133175.679,175.293,-24.414,-20.508,458.984,0.000
1606133175.682,289.551,-25.391,-17.578,851.562,0.000
1606133175.686,-12.695,-31.250,-23.926,50.293,0.000
1606133175.690,-328.613,-47.363,-38.086,-847.656,0.000
1606133175.694,-253.418,-44.922,-35.645,-704.102,0.000
1606133175.698,126.465,6.836,-16.602,349.609,0.000
1606133175.702,290.527,29.785,-9.766,877.930,0.000
1606133175.706,19.531,-20.996,-21.973,180.176,0.000
1606133175.710,-320.312,-52.246,-43.457,-780.273,0.000
1606133175.714,-292.969,-49.805,-42.969,-779.785,0.000
1606133175.718,79.590,-15.137,-23.926,241.699,0.000
1606133175.722,289.551,-1.465,-16.602,871.094,0.000
1606133175.725,67.871,-30.273,-24.902,300.293,0.000
1606133175.729,-285.156,-55.176,-40.527,-699.219,0.000
1606133175.733,-310.547,-58.105,-42.969,-851.562,0.000
1606133175.737,43.457,-26.855,-23.438,118.164,0.000
1606133175.741,291.992,-11.719,-5.371,865.234,0.000
1606133175.745,111.816,-27.832,-16.602,432.617,0.000
1606133175.749,-264.160,-51.758,-40.527,-604.004,0.000
1606133175.753,-342.773,-57.617,-48.828,-899.902,0.000
1606133175.757,-1.465,-27.832,-33.691,-5.371,0.000
1606133175.761,287.598,-4.395,-12.207,842.773,0.000
1606133175.765,157.715,-20.996,-12.695,559.082,0.000
1606133175.768,-217.773,-58.105,-37.109,-497.559,0.000
1606133175.772,-353.027,-73.242,-48.828,-928.223,0.000
1606133175.776,-54.688,-41.992,-28.320,-134.277,0.000
1606133175.780,271.484,4.883,-11.719,787.109,0.000
1606133175.784,204.102,-6.348,-18.555,664.551,0.000
1606133175.788,-175.781,-47.363,-31.250,-378.906,0.000
1606133175.792,-350.586,-56.152,-43.457,-933.594,0.000
1606133175.796,-82.520,-32.715,-27.344,-256.836,0.000
1606133175.800,255.859,-8.789,-8.789,711.914,0.000
1606133175.804,229.492,-17.578,-20.996,727.051,0.000
1606133175.807,-140.137,-40.039,-38.574,-278.320,0.000
