timestamps,TP9,AF7,AF8,TP10,Right AUX
1606132225.830,-0.488,0.000,0.000,-0.488,0.000
1606132225.834,0.000,0.000,0.000,0.000,0.000
1606132225.838,10.742,-0.488,-0.488,29.297,0.000
1606132225.842,-32.227,-0.488,0.000,-84.473,0.000
1606132225.846,137.695,-1.465,-3.418,370.117,0.000
1606132225.850,264.160,-10.254,-8.789,758.789,0.000
1606132225.853,-116.699,-34.180,-30.762,-178.223,0.000
1606132225.857,-372.559,-50.293,-45.898,-895.508,0.000
1606132225.861,-154.785,-39.062,-26.855,-441.406,0.000
1606132225.865,220.703,-15.625,-8.789,540.039,0.000
1606132225.869,278.320,-7.324,-8.301,787.598,0.000
1606132225.873,-82.031,-29.297,-29.785,-82.031,0.000
1606132225.877,-362.793,-48.340,-46.387,-866.699,0.000
1606132225.881,-207.520,-38.086,-34.668,-573.242,0.000
1606132225.885,180.664,-10.742,-8.789,436.523,0.000
1606132225.889,295.898,0.977,3.906,827.637,0.000
1606132225.893,-33.203,-21.484,-17.090,48.828,0.000
1606132225.896,-346.680,-38.086,-43.457,-813.965,0.000
1606132225.900,-253.906,-31.738,-33.203,-663.086,0.000
1606132225.904,139.648,-10.254,-4.883,337.402,0.000
1606132225.908,309.570,0.000,-7.324,839.355,0.000
1606132225.912,16.113,-24.902,-35.156,166.504,0.000
1606132225.916,-335.938,-49.316,-47.363,-756.348,0.000
1606132225.920,-305.664,-52.246,-41.992,-763.672,0.000
1606132225.924,86.426,-30.762,-20.996,210.449,0.000
1606132225.928,300.293,-6.836,-2.930,841.309,0.000
1606132225.932,65.430,-17.578,-15.625,310.547,0.000
1606132225.935,-302.246,-46.387,-37.598,-663.574,0.000
1606132225.939,-327.637,-51.270,-41.016,-832.031,0.000
1606132225.943,41.992,-24.414,-25.879,89.355,0.000
1606132225.947,298.340,14.160,-2.930,830.566,0.000
1606132225.951,116.699,1.953,-12.695,453.125,0.000
1606132225.955,-278.809,-42.480,-42.480,-558.105,0.000
1606132225.959,-353.027,-50.293,-40.039,-872.559,0.000
1606132225.963,5.371,-28.809,-25.391,-26.855,0.000
1606132225.967,296.875,-15.137,-16.113,783.691,0.000
1606132225.971,163.574,-21.973,-17.090,538.086,0.000
1606132225.975,-229.492,-45.410,-36.621,-469.238,0.000
1606132225.978,-360.840,-49.805,-44.434,-899.902,0.000
1606132225.982,-42.480,-24.414,-26.367,-155.762,0.000
1606132225.986,282.227,-3.418,-12.207,733.887,0.000
1606132225.990,203.613,-8.789,-20.508,640.625,0.000
1606132225.994,-188.965,-27.832,-40.039,-349.609,0.000
1606132225.998,-366.211,-41.992,-47.852,-906.738,0.000
1606132226.002,-91.797,-28.809,-25.391,-289.062,0.000
1606132226.006,270.996,-0.488,3.418,665.527,0.000
1606132226.010,254.883,-0.977,-3.418,727.051,0.000
1606132226.014,-139.648,-30.273,-36.621,-238.281,0.000
1606132226.018,-369.629,-50.293,-47.363,-899.902,0.000
1606132226.021,-147.949,-39.062,-26.855,-416.992,0.000
1606132226.025,227.539,-5.371,-9.277,565.918,0.000
1606132226.029,266.113,-0.488,-12.207,778.320,0.000
1606132226.033,-110.840,-27.832,-35.645,-122.559,0.000
1606132226.037,-377.441,-38.574,-46.875,-876.953,0.000
1606132226.041,-202.637,-26.367,-32.227,-528.809,0.000
1606132226.045,188.965,-6.836,-5.371,474.609,0.000
1606132226.049,285.645,-2.441,1.953,814.453,0.000
1606132226.053,-62.988,-22.949,-20.020,-1.953,0.000
1606132226.057,-365.234,-35.645,-32.715,-833.984,0.000
1606132226.060,-244.629,-28.809,-25.391,-640.625,0.000
1606132226.064,147.461,-12.207,-15.137,360.352,0.000
1606132226.068,290.527,-9.277,-13.672,831.055,0.000
1606132226.072,-10.742,-28.809,-28.809,135.254,0.000
1606132226.076,-342.773,-47.852,-41.504,-768.066,0.000
1606132226.080,-286.133,-45.898,-35.645,-733.887,0.000
1606132226.084,112.793,-14.160,-9.766,257.324,0.000
1606132226.088,305.664,0.488,-0.977,848.145,0.000
1606132226.092,39.062,-19.531,-19.531,272.461,0.000
1606132226.096,-325.684,-37.598,-37.109,-682.617,0.000
1606132226.100,-325.684,-39.062,-43.457,-806.641,0.000
1606132226.103,57.617,-15.137,-24.902,134.277,0.000
1606132226.107,294.922,-0.488,-10.742,831.055,0.000
1606132226.111,90.332,-19.043,-21.484,390.137,0.000
1606132226.115,-284.668,-44.434,-41.016,-604.004,0.000
1606132226.119,-335.938,-48.828,-35.645,-858.887,0.000
1606132226.123,18.066,-25.391,-17.090,12.207,0.000
1606132226.127,304.199,-9.766,-5.859,812.988,0.000
1606132226.131,146.484,-18.555,-9.766,487.305,0.000
1606132226.135,-250.488,-37.109,-36.133,-529.297,0.000
1606132226.139,-347.168,-43.945,-42.969,-874.023,0.000
1606132226.143,-20.020,-24.902,-16.602,-106.445,0.000
1606132226.146,294.434,9.766,-9.277,751.465,0.000
1606132226.150,200.195,1.953,-19.531,609.375,0.000
1606132226.154,-197.754,-38.574,-30.273,-385.742,0.000
1606132226.158,-368.652,-50.293,-44.922,-908.203,0.000
1606132226.162,-77.637,-29.785,-29.785,-243.652,0.000
1606132226.166,272.461,-7.812,-4.395,688.477,0.000
1606132226.170,238.281,-9.766,-11.719,693.848,0.000
1606132226.174,-152.344,-34.180,-36.133,-286.133,0.000
1606132226.178,-364.746,-44.922,-42.480,-917.969,0.000
1606132226.182,-122.070,-23.926,-24.414,-382.324,0.000
1606132226.185,250.977,-4.395,-5.371,591.309,0.000
1606132226.189,272.949,-5.371,-2.930,759.277,0.000
1606132226.193,-104.980,-22.949,-26.367,-153.809,0.000
1606132226.197,-369.629,-38.574,-47.852,-894.531,0.000
1606132226.201,-181.152,-34.180,-40.527,-510.742,0.000
1606132226.205,213.867,-7.812,-15.137,500.488,0.000
1606132226.209,286.621,-4.883,-7.812,810.059,0.000
1606132226.213,-57.129,-24.414,-26.855,-25.391,0.000
1606132226.217,-346.191,-43.945,-41.504,-841.797,0.000
1606132226.221,-226.074,-35.156,-31.738,-605.469,0.000
1606132226.225,166.504,-6.836,-12.695,402.344,0.000
1606132226.228,304.199,0.000,-9.277,845.703,0.000
1606132226.232,-14.160,-24.902,-21.484,105.957,0.000
1606132226.236,-347.168,-49.805,-36.621,-793.457,0.000
