timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1606143724.934,0.000,0.000,0.000,0.000,0.000,0
1606143724.938,-1.465,-0.488,-0.488,-3.906,0.000,0
1606143724.942,-3.906,-1.465,-1.465,-9.277,0.000,0
1606143724.946,27.344,3.906,2.930,74.707,0.000,0
1606143724.950,-114.258,-20.020,-16.113,-338.867,0.000,0
1606143724.954,44.434,-38.086,-27.832,62.988,0.000,0
1606143724.958,406.738,-16.113,-11.230,-888.184,0.000,0
1606143724.962,148.438,-21.973,-31.250,543.457,0.000,0
1606143724.965,-346.680,-39.551,-61.523,-709.473,0.000,0
1606143724.969,-429.688,-46.875,-55.664,-1000.000,0.000,0
1606143724.973,28.809,-32.715,-28.809,8.301,0.000,0
1606143724.977,405.273,-4.395,-7.324,-934.082,0.000,0
1606143724.981,223.145,-10.254,-9.766,654.785,0.000,0
1606143724.985,-284.668,-45.898,-37.109,-541.504,0.000,0
1606143724.989,-443.359,-47.363,-49.316,-1000.000,0.000,0
1606143724.993,-25.879,-21.973,-30.273,-144.043,0.000,0
1606143724.997,390.625,-7.812,-2.930,-990.234,0.000,0
1606143725.001,277.344,-13.184,-4.883,761.719,0.000,0
1606143725.004,-231.445,-30.762,-33.691,-397.461,0.000,0
1606143725.008,-461.426,-39.062,-51.758,-1000.000,0.000,0
1606143725.012,-102.539,-33.203,-42.480,-325.684,0.000,0
1606143725.016,348.145,-8.301,-17.090,907.227,0.000,0
1606143725.020,308.594,-12.207,-22.949,853.516,0.000,0
1606143725.024,-190.918,-42.480,-44.434,-293.457,0.000,0
1606143725.028,-469.238,-48.828,-44.922,-1000.000,0.000,0
1606143725.032,-167.969,-38.574,-30.762,-472.656,0.000,0
1606143725.036,307.129,-23.438,-10.254,776.367,0.000,0
1606143725.040,348.633,-13.672,1.465,948.242,0.000,0
1606143725.044,-135.742,-28.809,-30.273,-167.480,0.000,0
1606143725.047,-474.121,-52.734,-61.523,-1000.000,0.000,0
1606143725.051,-224.121,-20.020,-41.992,-600.586,0.000,0
1606143725.055,269.043,26.367,-14.160,629.395,0.000,0
1606143725.059,367.676,9.277,-12.207,-981.934,0.000,0
1606143725.063,-70.801,-33.203,-25.879,-41.992,0.000,0
1606143725.067,-444.336,-55.664,-42.969,-1000.000,0.000,0
1606143725.071,-278.320,-48.828,-36.621,-729.980,0.000,0
1606143725.075,227.539,-19.531,-10.742,456.543,0.000,0
1606143725.079,399.414,-6.836,-2.441,-928.223,0.000,0
1606143725.083,-5.371,-29.297,-14.648,114.258,0.000,0
1606143725.087,-420.410,-42.480,-43.945,-1000.000,0.000,0
1606143725.090,-318.359,-34.180,-50.293,-825.195,0.000,0
1606143725.094,185.547,-34.180,-24.902,323.730,0.000,0
1606143725.098,422.852,-9.277,-7.812,-898.926,0.000,0
1606143725.102,67.383,3.418,-19.043,294.922,0.000,0
1606143725.106,-381.836,-31.250,-43.945,-926.758,0.000,0
1606143725.110,-358.398,-43.457,-35.156,-912.598,0.000,0
1606143725.114,124.512,-27.344,-4.883,218.262,0.000,0
1606143725.118,411.133,-6.836,2.441,-896.973,0.000,0
1606143725.122,126.465,-7.812,-12.695,461.426,0.000,0
1606143725.126,-344.727,-38.574,-41.016,-779.785,0.000,0
1606143725.129,-403.320,-62.012,-48.828,-1000.000,0.000,0
1606143725.133,60.547,-46.875,-10.742,95.215,0.000,0
1606143725.137,403.320,-21.973,8.301,-915.039,0.000,0
1606143725.141,177.734,-21.973,-7.812,591.797,0.000,0
1606143725.145,-313.477,-39.062,-32.715,-627.441,0.000,0
1606143725.149,-428.223,-36.133,-45.410,-1000.000,0.000,0
1606143725.153,6.348,-15.625,-30.762,-48.340,0.000,0
1606143725.157,385.742,-4.883,-22.949,-950.684,0.000,0
1606143725.161,230.469,-16.602,-25.879,695.312,0.000,0
1606143725.165,-273.926,-42.480,-41.504,-486.328,0.000,0
1606143725.169,-463.379,-56.152,-47.852,-1000.000,0.000,0
1606143725.172,-69.824,-37.109,-34.180,-218.750,0.000,0
1606143725.176,361.816,-12.207,-15.625,970.215,0.000,0
1606143725.180,288.574,-14.648,-0.488,802.246,0.000,0
1606143725.184,-218.750,-36.133,-32.715,-351.074,0.000,0
1606143725.188,-473.145,-49.316,-61.523,-1000.000,0.000,0
1606143725.192,-134.277,-28.809,-37.598,-391.602,0.000,0
1606143725.196,320.801,0.000,-18.066,848.633,0.000,0
1606143725.200,319.336,6.836,-18.555,893.066,0.000,0
1606143725.204,-161.621,-24.414,-30.762,-244.141,0.000,0
1606143725.208,-468.262,-48.340,-38.574,-1000.000,0.000,0
1606143725.212,-209.473,-43.457,-32.227,-549.316,0.000,0
1606143725.215,274.902,-25.391,-14.160,696.777,0.000,0
1606143725.219,357.910,-25.391,-7.812,979.004,0.000,0
1606143725.223,-106.934,-41.016,-33.691,-122.070,0.000,0
1606143725.227,-457.520,-47.363,-56.152,-1000.000,0.000,0
1606143725.231,-235.840,-34.668,-46.387,-655.273,0.000,0
1606143725.235,255.859,-9.766,-20.020,546.387,0.000,0
1606143725.239,384.277,-10.742,-2.930,-955.566,0.000,0
1606143725.243,-40.527,-30.762,-21.484,46.387,0.000,0
1606143725.247,-437.988,-49.316,-53.223,-1000.000,0.000,0
1606143725.251,-296.875,-52.246,-52.246,-764.160,0.000,0
1606143725.254,203.125,-38.574,-24.902,409.668,0.000,0
1606143725.258,399.902,-18.555,-3.906,-913.086,0.000,0
1606143725.262,21.484,-26.855,-19.043,199.707,0.000,0
1606143725.266,-418.945,-51.270,-44.922,-988.281,0.000,0
1606143725.270,-355.957,-44.434,-43.945,-857.910,0.000,0
1606143725.274,145.508,-17.578,-22.949,287.598,0.000,0
1606143725.278,400.391,-9.277,-9.277,-896.484,0.000,0
1606143725.282,73.730,-30.762,-22.461,370.605,0.000,0
1606143725.286,-391.113,-52.246,-43.945,-864.258,0.000,0
1606143725.290,-395.508,-51.758,-43.945,-952.148,0.000,0
1606143725.294,90.820,-29.297,-21.973,166.504,0.000,0
1606143725.297,402.344,-17.578,-1.465,-900.391,0.000,0
1606143725.301,149.414,-18.066,-20.020,522.949,0.000,0
1606143725.305,-338.379,-33.691,-57.129,-718.750,0.000,0
1606143725.309,-423.828,-49.316,-65.918,-1000.000,0.000,0
1606143725.313,42.969,-29.297,-34.180,27.832,0.000,0
1606143725.317,409.668,-4.395,7.324,-927.246,0.000,0
1606143725.321,206.055,-24.414,-0.977,632.812,0.000,0
1606143725.325,-300.781,-60.059,-38.574,-574.219,0.000,0
1606143725.329,-443.848,-50.781,-48.828,-1000.000,0.000,0
1606143725.333,-17.578,-20.508,-18.066,-103.027,0.000,0
1606143725.337,384.766,0.977,-2.930,-974.121,0.000,0
1606143725.340,258.301,-17.090,-20.508,735.352,0.000,0
1606143725.344,-245.605,-58.105,-40.039,-432.129,0.000,0
1606143725.348,-460.938,-52.734,-45.898,-1000.000,0.000,0
1606143725.352,-77.148,-32.227,-23.438,-264.160,0.000,0
1606143725.356,365.723,-17.578,-6.348,955.566,0.000,0
1606143725.360,296.875,-20.020,-9.277,830.078,0.000,0
1606143725.364,-197.754,-43.945,-29.785,-314.941,0.000,0
1606143725.368,-468.262,-46.875,-49.805,-1000.000,0.000,0
1606143725.372,-161.621,-28.809,-37.109,-458.984,0.000,0
1606143725.376,305.664,-12.695,-9.277,791.992,0.000,0
1606143725.379,327.637,-8.789,-5.859,933.105,0.000,0
1606143725.383,-146.484,-26.855,-31.250,-191.406,0.000,0
1606143725.387,-465.332,-54.199,-49.316,-1000.000,0.000,0
1606143725.391,-222.168,-54.688,-31.738,-593.262,0.000,0
1606143725.395,270.996,-12.207,2.930,644.531,0.000,0
1606143725.399,373.047,-0.488,-10.742,-989.258,0.000,0
1606143725.403,-80.078,-35.645,-44.922,-66.406,0.000,0
1606143725.407,-446.777,-41.992,-41.016,-1000.000,0.000,0
1606143725.411,-255.859,-20.996,-34.180,-702.637,0.000,0
1606143725.415,240.234,-7.324,-19.531,486.328,0.000,0
1606143725.419,409.668,2.441,-9.766,-930.176,0.000,0
1606143725.422,5.859,-9.766,-17.090,105.469,0.000,0
1606143725.426,-416.016,-29.785,-43.457,-1000.000,0.000,0
1606143725.430,-307.129,-20.020,-58.105,-804.688,0.000,0
1606143725.434,191.895,-5.371,-25.391,354.980,0.000,0
1606143725.438,413.086,-12.207,3.906,-900.879,0.000,0
1606143725.442,56.152,-28.320,-9.277,265.137,0.000,0
1606143725.446,-394.531,-55.176,-44.922,-949.707,0.000,0
1606143725.450,-354.980,-52.246,-41.992,-893.555,0.000,0
1606143725.454,144.531,-20.996,-6.348,241.699,0.000,0
1606143725.458,424.805,-1.953,2.441,-896.973,0.000,0
1606143725.462,125.977,-16.113,-10.742,433.594,0.000,0
1606143725.465,-352.539,-34.180,-43.457,-809.570,0.000,0
1606143725.469,-399.902,-32.715,-55.664,-982.910,0.000,0
1606143725.473,76.660,-25.879,-6.836,125.488,0.000,0
1606143725.477,411.621,-16.602,7.324,-909.668,0.000,0
1606143725.481,167.480,-19.043,-10.742,567.871,0.000,0
1606143725.485,-326.660,-34.668,-28.320,-659.180,0.000,0
1606143725.489,-433.105,-42.969,-39.551,-1000.000,0.000,0
1606143725.493,6.836,-33.203,-23.438,-23.926,0.000,0
1606143725.497,386.719,-16.113,0.977,-942.871,0.000,0
1606143725.501,217.773,-24.414,-5.371,678.223,0.000,0
1606143725.504,-284.668,-44.922,-39.062,-512.207,0.000,0
1606143725.508,-452.637,-48.828,-46.387,-1000.000,0.000,0
1606143725.512,-48.340,-31.250,-25.391,-184.570,0.000,0
1606143725.516,373.047,-15.625,-6.348,988.770,0.000,0
1606143725.520,283.691,-14.160,-10.254,784.180,0.000,0
1606143725.524,-222.656,-29.785,-41.992,-371.582,0.000,0
1606143725.528,-469.238,-51.270,-62.988,-1000.000,0.000,0
1606143725.532,-127.441,-55.176,-37.598,-369.141,0.000,0
1606143725.536,319.336,-34.668,-8.301,875.488,0.000,0
1606143725.540,300.293,-25.391,-4.395,868.652,0.000,0
1606143725.544,-187.012,-37.109,-31.738,-276.855,0.000,0
1606143725.547,-473.633,-41.504,-61.035,-1000.000,0.000,0
1606143725.551,-185.547,-29.785,-44.922,-519.531,0.000,0
1606143725.555,280.762,-13.672,-13.672,731.445,0.000,0
1606143725.559,323.730,-12.695,-6.348,962.891,0.000,0
1606143725.563,-139.648,-32.227,-30.273,-147.461,0.000,0
1606143725.567,-476.562,-55.176,-47.363,-1000.000,0.000,0
1606143725.571,-263.184,-72.754,-34.180,-648.438,0.000,0
1606143725.575,234.375,-43.457,-9.277,568.359,0.000,0
1606143725.579,370.605,-18.555,5.371,-958.984,0.000,0
1606143725.583,-63.477,-37.109,-10.742,4.395,0.000,0
1606143725.587,-457.520,-48.828,-44.922,-1000.000,0.000,0
1606143725.590,-311.035,-47.363,-46.875,-752.441,0.000,0
1606143725.594,185.547,-37.598,-17.578,422.852,0.000,0
1606143725.598,372.070,-27.832,-3.418,-919.434,0.000,0
1606143725.602,-12.207,-33.203,-25.391,163.574,0.000,0
1606143725.606,-439.941,-55.176,-58.105,-1000.000,0.000,0
1606143725.610,-362.793,-54.199,-54.199,-838.379,0.000,0
1606143725.614,159.180,-23.438,-20.996,311.035,0.000,0
1606143725.618,413.086,-10.742,-8.789,-897.461,0.000,0
1606143725.622,70.312,-26.855,-23.438,336.914,0.000,0
1606143725.626,-390.625,-45.410,-41.992,-892.578,0.000,0
1606143725.629,-393.555,-52.734,-58.105,-938.965,0.000,0
1606143725.633,97.168,-44.434,-33.203,184.082,0.000,0
1606143725.637,400.879,-22.949,-13.184,-900.391,0.000,0
1606143725.641,127.441,-26.855,-34.180,487.305,0.000,0
1606143725.645,-350.098,-50.781,-57.129,-750.000,0.000,0
1606143725.649,-424.316,-58.594,-52.734,-1000.000,0.000,0
1606143725.653,52.734,-26.367,-21.973,61.523,0.000,0
1606143725.657,406.738,6.836,-0.488,-920.410,0.000,0
1606143725.661,183.594,-12.207,-9.766,613.281,0.000,0
1606143725.665,-308.105,-44.434,-47.363,-595.215,0.000,0
1606143725.669,-446.777,-58.594,-63.477,-1000.000,0.000,0
1606143725.672,-19.043,-41.992,-36.621,-97.168,0.000,0
1606143725.676,390.137,-5.371,-6.348,-966.309,0.000,0
1606143725.680,261.230,-10.254,-5.859,726.074,0.000,0
1606143725.684,-243.652,-30.762,-35.156,-448.242,0.000,0
1606143725.688,-450.684,-44.922,-54.688,-1000.000,0.000,0
1606143725.692,-71.777,-31.250,-40.527,-253.418,0.000,0
1606143725.696,364.258,1.953,-13.672,951.172,0.000,0
1606143725.700,299.805,-8.301,-13.672,824.707,0.000,0
1606143725.704,-198.730,-41.016,-39.551,-321.777,0.000,0
1606143725.708,-458.984,-48.340,-44.922,-1000.000,0.000,0
1606143725.712,-138.672,-54.688,-32.715,-417.480,0.000,0
1606143725.715,328.613,-35.156,-4.883,828.613,0.000,0
1606143725.719,340.332,-3.906,-1.953,912.598,0.000,0
1606143725.723,-138.184,-24.414,-44.922,-214.355,0.000,0
1606143725.727,-454.102,-44.922,-59.570,-1000.000,0.000,0
1606143725.731,-202.148,-32.715,-28.320,-566.895,0.000,0
1606143725.735,288.086,-6.348,2.930,673.340,0.000,0
1606143725.739,377.441,-2.930,6.348,-999.023,0.000,0
1606143725.743,-79.102,-16.113,-17.578,-80.078,0.000,0
1606143725.747,-445.312,-37.109,-43.457,-1000.000,0.000,0
1606143725.751,-253.906,-43.457,-42.480,-684.082,0.000,0
1606143725.754,243.652,-17.090,-9.766,517.578,0.000,0
1606143725.758,399.902,0.000,2.441,-940.430,0.000,0
1606143725.762,-20.020,-17.090,-24.902,64.453,0.000,0
1606143725.766,-435.059,-47.852,-45.898,-1000.000,0.000,0
1606143725.770,-312.988,-56.641,-40.527,-783.203,0.000,0
1606143725.774,194.336,-21.484,-15.625,381.836,0.000,0
1606143725.778,404.785,-0.977,-9.277,-908.203,0.000,0
1606143725.782,35.645,-26.367,-26.367,240.234,0.000,0
1606143725.786,-399.902,-51.270,-40.039,-961.426,0.000,0
1606143725.790,-354.980,-47.852,-38.574,-881.348,0.000,0
1606143725.794,140.137,-17.090,-16.113,259.277,0.000,0
1606143725.797,418.457,-7.812,-2.930,-895.508,0.000,0
1606143725.801,107.422,-21.484,-25.879,409.180,0.000,0
1606143725.805,-370.117,-43.945,-57.617,-831.543,0.000,0
1606143725.809,-406.250,-51.758,-55.176,-974.121,0.000,0
1606143725.813,71.289,-22.949,-25.879,134.277,0.000,0
1606143725.817,399.414,-5.859,-5.859,-905.762,0.000,0
1606143725.821,158.203,-18.066,-16.602,541.504,0.000,0
1606143725.825,-329.590,-40.039,-41.992,-691.406,0.000,0
1606143725.829,-430.176,-36.133,-45.410,-1000.000,0.000,0
1606143725.833,20.508,-17.578,-30.273,3.906,0.000,0
1606143725.837,394.043,-5.859,-6.348,-936.035,0.000,0
1606143725.840,214.355,-22.949,-4.883,663.574,0.000,0
1606143725.844,-284.668,-43.457,-41.504,-529.785,0.000,0
1606143725.848,-445.801,-37.598,-46.875,-1000.000,0.000,0
1606143725.852,-32.715,-28.809,-26.855,-159.180,0.000,0
1606143725.856,379.883,-13.184,-14.648,-996.582,0.000,0
1606143725.860,265.137,-13.672,-20.020,765.137,0.000,0
1606143725.864,-237.793,-36.621,-41.992,-397.461,0.000,0
1606143725.868,-462.402,-34.668,-51.270,-1000.000,0.000,0
1606143725.872,-108.887,-23.438,-28.809,-326.660,0.000,0
1606143725.876,334.961,-14.648,-1.953,900.879,0.000,0
1606143725.879,306.152,-15.625,-5.371,859.863,0.000,0
1606143725.883,-188.965,-41.016,-33.203,-281.738,0.000,0
1606143725.887,-468.750,-55.664,-58.594,-1000.000,0.000,0
1606143725.891,-167.480,-40.039,-37.109,-479.004,0.000,0
1606143725.895,302.246,-17.578,2.930,767.578,0.000,0
1606143725.899,339.844,-19.531,0.977,948.730,0.000,0
1606143725.903,-134.766,-36.621,-28.809,-162.109,0.000,0
1606143725.907,-459.473,-39.551,-38.086,-1000.000,0.000,0
1606143725.911,-239.746,-40.039,-25.879,-626.953,0.000,0
1606143725.915,239.746,-26.367,-12.695,602.051,0.000,0
1606143725.919,361.816,-4.883,-12.207,-976.562,0.000,0
1606143725.922,-79.102,-20.020,-34.668,-36.133,0.000,0
1606143725.926,-456.543,-48.340,-49.805,-1000.000,0.000,0
1606143725.930,-283.691,-41.016,-32.715,-727.051,0.000,0
1606143725.934,207.031,-17.578,-15.625,454.102,0.000,0
1606143725.938,378.906,-3.906,-13.184,-921.875,0.000,0
1606143725.942,-4.395,-25.391,-17.578,143.555,0.000,0
1606143725.946,-422.852,-46.875,-38.086,-1000.000,0.000,0
1606143725.950,-334.473,-39.062,-41.992,-832.031,0.000,0
1606143725.954,169.922,-20.508,-11.719,317.871,0.000,0
1606143725.958,409.180,-14.160,-4.395,-900.879,0.000,0
1606143725.962,67.871,-22.949,-23.926,310.547,0.000,0
1606143725.965,-392.090,-44.434,-50.781,-909.668,0.000,0
1606143725.969,-392.090,-47.852,-64.941,-928.223,0.000,0
1606143725.973,102.051,-21.973,-32.715,198.730,0.000,0
1606143725.977,396.484,-6.348,-8.301,-896.973,0.000,0
1606143725.981,109.375,-15.625,-21.484,464.355,0.000,0
1606143725.985,-363.281,-38.574,-37.109,-776.855,0.000,0
1606143725.989,-414.062,-27.832,-48.828,-1000.000,0.000,0
1606143725.993,48.340,1.953,-33.691,87.891,0.000,0
1606143725.997,379.395,-10.254,-13.184,-918.945,0.000,0
1606143726.001,167.480,-33.203,-19.531,601.562,0.000,0
1606143726.004,-315.430,-49.316,-33.691,-613.281,0.000,0
1606143726.008,-439.453,-57.617,-38.086,-1000.000,0.000,0
1606143726.012,-11.230,-51.758,-20.020,-59.570,0.000,0
1606143726.016,372.070,-31.250,-1.953,-958.496,0.000,0
1606143726.020,231.934,-20.508,-7.324,718.262,0.000,0
1606143726.024,-270.996,-37.109,-43.457,-456.543,0.000,0
1606143726.028,-470.703,-50.293,-61.523,-1000.000,0.000,0
1606143726.032,-79.590,-38.574,-28.320,-232.422,0.000,0
1606143726.036,351.074,-19.531,-16.113,966.309,0.000,0
1606143726.040,273.926,-22.461,-23.438,805.664,0.000,0
1606143726.044,-229.492,-44.922,-30.762,-346.680,0.000,0
1606143726.047,-478.516,-54.688,-47.852,-1000.000,0.000,0
1606143726.051,-140.137,-42.480,-33.203,-401.367,0.000,0
1606143726.055,316.895,-28.809,-13.184,842.285,0.000,0
1606143726.059,312.988,-29.785,-9.766,895.996,0.000,0
1606143726.063,-172.852,-40.527,-35.645,-240.234,0.000,0
1606143726.067,-474.121,-40.039,-57.129,-1000.000,0.000,0
1606143726.071,-203.613,-24.414,-36.133,-555.176,0.000,0
1606143726.075,280.762,-3.418,-17.578,687.988,0.000,0
1606143726.079,368.652,4.395,-12.695,990.234,0.000,0
1606143726.083,-93.262,-26.367,-31.738,-102.051,0.000,0
1606143726.087,-461.914,-51.758,-55.176,-1000.000,0.000,0
1606143726.090,-256.836,-52.246,-38.086,-678.223,0.000,0
1606143726.094,236.816,-37.598,-15.137,528.320,0.000,0
1606143726.098,376.465,-15.625,-18.555,-952.148,0.000,0
1606143726.102,-51.270,-29.297,-26.855,31.738,0.000,0
1606143726.106,-447.266,-44.922,-45.898,-1000.000,0.000,0
1606143726.110,-304.199,-39.062,-54.199,-773.438,0.000,0
1606143726.114,200.195,-13.672,-20.996,393.555,0.000,0
1606143726.118,403.320,-0.977,2.441,-911.133,0.000,0
1606143726.122,31.738,-18.555,-13.184,216.797,0.000,0
1606143726.126,-403.320,-42.480,-38.574,-976.562,0.000,0
1606143726.129,-342.773,-36.621,-33.203,-866.211,0.000,0
1606143726.133,156.250,-18.555,-4.395,278.320,0.000,0
1606143726.137,411.621,-7.324,-3.418,-895.508,0.000,0
1606143726.141,87.402,-17.578,-25.391,378.906,0.000,0
1606143726.145,-380.371,-35.156,-43.945,-857.422,0.000,0
1606143726.149,-397.949,-41.016,-48.340,-961.426,0.000,0
1606143726.153,89.844,-28.809,-19.531,154.297,0.000,0
1606143726.157,407.715,-8.789,0.488,-903.320,0.000,0
1606143726.161,150.879,-15.137,-12.207,532.715,0.000,0
1606143726.165,-329.102,-30.273,-34.180,-702.148,0.000,0
1606143726.169,-417.969,-40.527,-46.387,-1000.000,0.000,0
1606143726.172,33.203,-31.738,-30.273,22.949,0.000,0
1606143726.176,403.809,-10.254,-4.395,-930.176,0.000,0
1606143726.180,212.891,-9.766,-15.625,647.949,0.000,0
1606143726.184,-291.992,-37.109,-47.852,-551.758,0.000,0
1606143726.188,-444.824,-40.039,-55.176,-1000.000,0.000,0
1606143726.192,-32.715,-1.465,-32.227,-142.578,0.000,0
1606143726.196,377.441,11.230,-1.953,-987.793,0.000,0
1606143726.200,258.301,-10.742,-7.324,743.164,0.000,0
1606143726.204,-255.371,-42.969,-42.480,-426.758,0.000,0
1606143726.208,-471.680,-52.734,-48.828,-1000.000,0.000,0
1606143726.212,-96.191,-27.344,-32.227,-299.316,0.000,0
1606143726.215,310.547,-7.812,-15.625,880.859,0.000,0
1606143726.219,248.047,-17.090,-17.090,791.016,0.000,0
1606143726.223,-205.078,-34.668,-32.715,-292.969,0.000,0
1606143726.227,-480.957,-39.551,-48.828,-1000.000,0.000,0
1606143726.231,-170.898,-19.531,-40.527,-471.680,0.000,0
1606143726.235,315.430,-13.672,-10.254,779.297,0.000,0
1606143726.239,345.215,-18.555,-6.348,938.477,0.000,0
1606143726.243,-136.230,-32.227,-34.180,-180.664,0.000,0
1606143726.247,-461.426,-46.875,-40.527,-1000.000,0.000,0
1606143726.251,-218.262,-34.668,-29.297,-603.027,0.000,0
1606143726.254,270.996,-13.184,-15.137,628.418,0.000,0
1606143726.258,373.535,-7.324,-1.953,-979.004,0.000,0
1606143726.262,-75.195,-36.133,-25.879,-39.062,0.000,0
1606143726.266,-459.473,-61.523,-55.664,-1000.000,0.000,0
1606143726.270,-283.203,-39.551,-47.852,-710.938,0.000,0
1606143726.274,225.098,-10.254,-14.648,480.957,0.000,0
1606143726.278,391.602,-12.695,-5.859,-929.199,0.000,0
1606143726.282,-10.254,-27.344,-24.414,118.164,0.000,0
1606143726.286,-427.734,-49.805,-44.922,-1000.000,0.000,0
1606143726.290,-315.918,-45.410,-31.250,-810.059,0.000,0
1606143726.294,181.152,-16.113,-0.977,345.215,0.000,0
1606143726.297,400.391,-4.883,1.465,-902.344,0.000,0
1606143726.301,64.453,-22.461,-31.250,290.039,0.000,0
1606143726.305,-389.648,-48.340,-59.082,-931.152,0.000,0
1606143726.309,-372.070,-47.852,-43.945,-912.109,0.000,0
1606143726.313,126.953,-20.996,-11.719,219.727,0.000,0
1606143726.317,419.434,-13.672,0.488,-894.043,0.000,0
1606143726.321,122.070,-34.180,-18.555,442.871,0.000,0
1606143726.325,-362.793,-54.199,-47.852,-800.293,0.000,0
1606143726.329,-414.062,-51.758,-57.617,-999.512,0.000,0
1606143726.333,73.730,-14.160,-21.484,97.656,0.000,0
1606143726.337,419.922,2.441,-3.906,-912.598,0.000,0
1606143726.340,183.105,-17.578,-35.645,573.730,0.000,0
1606143726.344,-315.918,-44.434,-63.477,-649.902,0.000,0
1606143726.348,-424.805,-41.992,-56.152,-1000.000,0.000,0
1606143726.352,30.273,-21.973,-31.738,-37.598,0.000,0
1606143726.356,409.180,-13.184,-14.160,-950.684,0.000,0
1606143726.360,234.375,-21.484,-12.695,697.266,0.000,0
1606143726.364,-270.020,-49.316,-41.504,-484.863,0.000,0
1606143726.368,-456.543,-51.270,-57.617,-1000.000,0.000,0
1606143726.372,-62.988,-17.090,-27.832,-206.543,0.000,0
1606143726.376,357.422,-6.836,-14.648,978.027,0.000,0
1606143726.379,270.996,-12.207,-19.043,793.945,0.000,0
1606143726.383,-224.121,-32.715,-28.320,-360.352,0.000,0
1606143726.387,-468.750,-57.617,-54.688,-1000.000,0.000,0
1606143726.391,-127.930,-43.457,-46.387,-376.953,0.000,0
1606143726.395,328.613,-24.414,-12.695,863.281,0.000,0
1606143726.399,315.918,-29.297,-12.695,887.695,0.000,0
1606143726.403,-173.340,-44.922,-39.062,-244.629,0.000,0
1606143726.407,-473.145,-56.152,-50.781,-1000.000,0.000,0
1606143726.411,-172.852,-45.898,-31.738,-496.582,0.000,0
1606143726.415,313.477,-18.555,-0.488,761.230,0.000,0
1606143726.419,354.492,-12.207,-5.371,970.215,0.000,0
1606143726.422,-118.652,-41.992,-41.016,-129.395,0.000,0
1606143726.426,-461.914,-56.641,-59.570,-1000.000,0.000,0
1606143726.430,-240.723,-41.504,-44.434,-656.250,0.000,0
1606143726.434,250.488,-20.508,-13.672,555.176,0.000,0
1606143726.438,383.301,-20.508,0.000,-957.520,0.000,0
1606143726.442,-46.875,-37.109,-18.555,15.625,0.000,0
1606143726.446,-443.848,-49.805,-46.875,-1000.000,0.000,0
1606143726.450,-302.734,-49.316,-38.086,-763.184,0.000,0
1606143726.454,213.867,-18.555,7.812,408.203,0.000,0
1606143726.458,417.480,-6.348,7.324,-912.109,0.000,0
1606143726.462,23.926,-29.297,-41.992,186.035,0.000,0
1606143726.465,-411.621,-48.340,-53.223,-996.582,0.000,0
1606143726.469,-342.773,-36.621,-39.062,-856.934,0.000,0
1606143726.473,156.250,-9.766,-20.508,285.156,0.000,0
1606143726.477,416.504,-10.254,-6.348,-894.531,0.000,0
1606143726.481,90.820,-21.484,-24.414,355.469,0.000,0
1606143726.485,-375.977,-41.016,-46.387,-880.371,0.000,0
1606143726.489,-380.371,-50.293,-33.203,-946.289,0.000,0
1606143726.493,106.934,-32.227,-12.695,174.805,0.000,0
1606143726.497,410.156,-16.113,-7.812,-903.809,0.000,0
1606143726.501,143.555,-24.414,-18.555,514.160,0.000,0
1606143726.504,-338.867,-40.527,-51.270,-718.750,0.000,0
1606143726.508,-424.316,-41.992,-55.664,-1000.000,0.000,0
1606143726.512,32.227,-29.297,-25.879,35.156,0.000,0
1606143726.516,393.066,-11.719,0.488,-926.270,0.000,0
1606143726.520,198.730,-18.555,-3.906,631.836,0.000,0
1606143726.524,-294.922,-42.969,-30.273,-572.754,0.000,0
1606143726.528,-445.801,-52.734,-53.223,-1000.000,0.000,0
1606143726.532,-27.344,-37.109,-43.457,-107.422,0.000,0
1606143726.536,388.184,-8.301,-9.277,-974.121,0.000,0
1606143726.540,260.742,-12.207,-12.695,736.816,0.000,0
1606143726.544,-250.977,-45.410,-45.898,-434.082,0.000,0
1606143726.547,-456.055,-49.805,-49.805,-1000.000,0.000,0
1606143726.551,-76.172,-17.578,-17.090,-258.301,0.000,0
1606143726.555,361.328,-3.906,6.836,943.359,0.000,0
1606143726.559,294.434,-10.254,-4.395,827.148,0.000,0
1606143726.563,-204.590,-31.250,-24.414,-317.871,0.000,0
1606143726.567,-461.426,-47.363,-38.574,-1000.000,0.000,0
1606143726.571,-153.320,-26.367,-35.645,-445.312,0.000,0
1606143726.575,307.617,-10.742,-15.625,804.199,0.000,0
1606143726.579,330.078,-20.996,-16.602,923.340,0.000,0
1606143726.583,-151.855,-41.016,-40.527,-201.172,0.000,0
1606143726.587,-473.145,-59.570,-54.688,-1000.000,0.000,0
1606143726.590,-226.074,-55.176,-34.180,-594.238,0.000,0
1606143726.594,258.789,-31.738,-8.789,642.090,0.000,0
1606143726.598,359.375,-22.949,-3.418,-987.305,0.000,0
1606143726.602,-99.609,-41.992,-28.809,-64.941,0.000,0
1606143726.606,-473.145,-54.199,-51.758,-1000.000,0.000,0
1606143726.610,-281.738,-32.715,-43.457,-702.637,0.000,0
1606143726.614,223.145,-14.160,-20.996,491.211,0.000,0
1606143726.618,391.602,-14.648,-5.859,-933.594,0.000,0
1606143726.622,-20.996,-34.668,-28.320,96.191,0.000,0
