timestamps,TP9,AF7,AF8,TP10,Right AUX
1623662082.803,-0.488,0.000,-0.488,-0.488,0.000
1623662082.807,-0.488,-10.742,3.906,-0.488,0.000
1623662082.811,30.762,9.277,5.859,29.785,0.000
1623662082.815,-68.359,52.246,-85.449,-66.895,0.000
1623662082.819,383.789,-370.605,412.109,381.348,0.000
1623662082.823,-996.582,334.961,-199.707,994.141,0.000
1623662082.827,960.449,-895.508,-1000.000,960.449,0.000
1623662082.830,955.078,916.016,-954.590,956.543,0.000
1623662082.834,971.680,973.633,-996.582,971.680,0.000
1623662082.838,968.750,969.238,-1000.000,969.238,0.000
1623662082.842,968.262,969.727,-1000.000,969.238,0.000
1623662082.846,968.262,969.727,-1000.000,969.238,0.000
1623662082.850,968.262,969.727,-1000.000,969.238,0.000
1623662082.854,968.262,969.727,-1000.000,969.238,0.000
1623662082.858,968.262,969.238,-1000.000,969.238,0.000
1623662082.862,968.750,969.238,-1000.000,969.238,0.000
1623662082.866,968.750,969.238,-1000.000,969.238,0.000
1623662082.870,968.262,969.238,-1000.000,969.238,0.000
1623662082.873,968.750,969.238,-1000.000,969.238,0.000
1623662082.877,968.750,969.238,-1000.000,969.238,0.000
1623662082.881,968.750,969.238,-1000.000,969.238,0.000
1623662082.885,968.750,969.238,-1000.000,969.238,0.000
1623662082.889,968.750,969.238,-1000.000,969.238,0.000
1623662082.893,968.750,969.238,-1000.000,969.238,0.000
1623662082.896,968.750,969.238,-1000.000,969.238,0.000
1623662082.900,968.750,969.238,-1000.000,969.238,0.000
1623662082.904,968.750,969.727,-1000.000,969.238,0.000
1623662082.908,968.262,969.238,-1000.000,969.238,0.000
1623662082.911,968.262,969.727,-1000.000,969.238,0.000
1623662082.915,968.262,969.727,-1000.000,969.238,0.000
1623662082.919,968.750,969.238,-1000.000,969.238,0.000
1623662082.923,968.750,969.727,-1000.000,969.238,0.000
1623662082.927,968.262,969.727,-1000.000,969.238,0.000
1623662082.931,968.262,969.238,-1000.000,969.238,0.000
1623662082.935,968.262,969.238,-1000.000,969.238,0.000
1623662082.938,968.262,969.238,-1000.000,969.238,0.000
1623662082.937,968.750,969.238,-1000.000,969.238,0.000
1623662082.940,968.262,969.238,-1000.000,969.238,0.000
1623662082.944,968.750,969.238,-1000.000,969.238,0.000
1623662082.948,968.750,969.727,-1000.000,969.238,0.000
1623662082.952,968.750,969.727,-1000.000,969.238,0.000
1623662082.955,968.750,969.238,-1000.000,969.238,0.000
