timestamps,TP9,AF7,AF8,TP10,Right AUX
1623663282.690,-46.875,-44.922,-19.043,-39.551,0.000
1623663282.694,-32.227,-53.711,-10.742,-23.926,0.000
1623663282.697,-2.441,-37.598,-24.902,-3.906,0.000
1623663282.701,-18.066,-41.016,-47.363,-13.672,0.000
1623663282.705,-48.340,-44.434,-37.109,-36.621,0.000
1623663282.709,-48.828,-27.344,-24.902,-34.668,0.000
1623663282.713,-45.410,-20.996,-30.762,-18.066,0.000
1623663282.717,-45.898,-28.320,-24.414,-21.973,0.000
1623663282.721,-39.062,-41.016,-21.973,-40.039,0.000
1623663282.725,-28.320,-5.859,-23.926,-37.109,0.000
1623663282.729,-11.719,-3.906,-27.344,-16.113,0.000
1623663282.733,-13.184,-37.598,-31.250,-2.930,0.000
1623663282.737,-26.855,-41.016,-14.648,-15.137,0.000
1623663282.740,-32.227,-25.879,-12.695,-19.531,0.000
1623663282.744,-42.969,-19.043,-21.484,-18.555,0.000
1623663282.748,-43.945,-32.227,-24.414,-26.855,0.000
1623663282.752,-35.645,-36.133,-32.715,-28.320,0.000
1623663282.756,-24.902,-52.734,-29.785,-25.879,0.000
1623663282.760,-30.762,-46.875,-30.273,-41.992,0.000
1623663282.764,-42.969,13.184,-29.297,-51.758,0.000
1623663282.768,-44.922,-2.441,-28.809,-40.527,0.000
1623663282.772,-34.668,-20.020,-20.508,-19.531,0.000
1623663282.776,-31.250,-22.949,-16.602,-24.414,0.000
1623663282.780,-40.039,-46.387,-30.273,-31.250,0.000
1623663282.783,-36.621,-48.340,-36.621,-27.832,0.000
1623663282.787,-31.738,-41.016,-35.156,-30.762,0.000
1623663282.791,-31.250,-34.180,-34.180,-29.297,0.000
1623663282.795,-26.855,-33.203,-28.320,-11.230,0.000
1623663282.799,-33.203,-32.715,-33.203,-6.836,0.000
1623663282.803,-37.598,-34.668,-40.039,-21.484,0.000
1623663282.807,-20.508,-38.574,-33.203,-20.996,0.000
1623663282.811,-7.324,-29.785,-31.250,-13.184,0.000
1623663282.815,-14.648,-22.949,-37.109,-13.672,0.000
1623663282.819,-15.625,-10.254,-36.621,-17.090,0.000
1623663282.822,-39.062,-27.344,-33.203,-23.438,0.000
1623663282.826,-39.551,-31.250,-26.855,-22.461,0.000
1623663282.830,-28.320,-17.090,-28.809,-11.230,0.000
1623663282.834,-31.250,-27.344,-20.508,-7.324,0.000
1623663282.838,-29.297,-43.945,-8.301,-15.137,0.000
1623663282.842,-37.109,-52.734,-28.809,-34.180,0.000
1623663282.846,-42.969,-43.457,-40.527,-37.109,0.000
1623663282.850,-48.340,-35.645,-35.156,-32.715,0.000
1623663282.854,-52.246,-36.621,-28.320,-43.457,0.000
1623663282.858,-34.668,-15.137,-27.344,-28.809,0.000
1623663282.862,-14.648,-14.648,-37.598,-11.230,0.000
1623663282.865,-16.602,-20.508,-22.461,-15.137,0.000
1623663282.869,-31.250,-22.949,-11.230,-20.020,0.000
1623663282.873,-40.527,-29.297,-19.531,-26.855,0.000
1623663282.877,-26.367,-17.578,-13.672,-16.602,0.000
1623663282.881,-18.555,-28.809,-24.902,-14.160,0.000
1623663282.885,-19.043,-32.715,-38.086,-24.902,0.000
1623663282.889,-20.508,-25.391,-28.809,-23.438,0.000
1623663282.893,-32.227,-29.785,-28.320,-15.625,0.000
1623663282.897,-34.668,-28.320,-33.203,-19.531,0.000
1623663282.901,-20.996,-14.160,-29.785,-10.742,0.000
1623663282.905,-25.391,-16.602,-26.855,-6.836,0.000
1623663282.908,-35.645,-34.180,-27.344,-20.508,0.000
1623663282.912,-38.574,-6.348,-44.434,-21.973,0.000
1623663282.916,-24.902,-0.488,-45.410,-3.906,0.000
1623663282.920,-11.230,-33.203,-23.926,-18.066,0.000
1623663282.924,-22.949,-51.270,-20.508,-40.039,0.000
1623663282.928,-24.414,-55.664,-26.367,-34.180,0.000
1623663282.932,-17.090,-45.898,-31.250,-32.715,0.000
1623663282.936,-25.879,-30.762,-34.180,-32.715,0.000
1623663282.940,-25.879,-19.043,-33.691,-27.344,0.000
1623663282.944,-11.719,-27.344,-29.785,-25.391,0.000
1623663282.947,-24.902,-26.367,-31.738,-21.973,0.000
1623663282.951,-14.160,13.672,-39.062,-11.719,0.000
1623663282.955,-3.418,-1.953,-41.016,-7.324,0.000
