timestamps,TP9,AF7,AF8,TP10,Right AUX
1616768077.841,51.270,-20.508,-50.781,25.879,0.000
1616768077.845,49.316,-19.531,-46.387,45.898,0.000
1616768077.849,0.488,-27.832,-57.129,28.809,0.000
1616768077.853,-20.508,-29.785,-56.152,-3.906,0.000
1616768077.856,-1.953,-15.625,-50.781,-5.371,0.000
1616768077.860,26.855,-15.137,-42.480,27.832,0.000
1616768077.864,34.668,-39.062,-38.086,53.711,0.000
1616768077.868,24.902,-29.297,-42.480,41.992,0.000
1616768077.872,14.648,-20.508,-62.012,10.254,0.000
1616768077.876,10.742,-30.273,-61.523,1.953,0.000
1616768077.880,4.883,-24.414,-32.227,13.672,0.000
1616768077.884,24.414,-17.090,-23.926,34.668,0.000
1616768077.888,8.301,-23.438,-38.574,20.508,0.000
1616768077.892,-7.324,-30.762,-49.316,-7.812,0.000
1616768077.896,2.441,-31.738,-53.223,1.953,0.000
1616768077.899,14.648,-20.020,-42.969,29.297,0.000
1616768077.903,52.734,-11.719,-29.785,49.805,0.000
1616768077.907,36.621,-9.766,-33.203,46.875,0.000
1616768077.911,-16.113,-25.391,-47.363,10.254,0.000
1616768077.915,-17.090,-30.273,-60.059,-16.602,0.000
1616768077.919,41.504,-24.902,-58.105,17.578,0.000
1616768077.923,50.293,-17.578,-38.574,54.199,0.000
1616768077.927,9.277,-18.555,-31.738,53.223,0.000
1616768077.931,-10.742,-27.832,-38.574,15.625,0.000
1616768077.935,-17.090,-23.926,-43.945,-2.441,0.000
1616768077.938,-6.348,-20.020,-42.480,19.531,0.000
1616768077.942,40.039,-17.090,-26.367,40.039,0.000
1616768077.946,52.246,-18.555,-11.719,40.039,0.000
1616768077.950,10.742,-24.902,-22.949,8.301,0.000
1616768077.954,-35.645,-26.855,-40.039,-27.344,0.000
1616768077.958,-21.973,-28.809,-36.621,-16.113,0.000
1616768077.962,26.855,-13.184,-16.113,22.949,0.000
1616768077.966,19.531,-8.789,-12.207,28.320,0.000
1616768077.970,-22.949,-28.320,-30.762,-4.883,0.000
1616768077.974,-22.461,-34.180,-58.594,-37.109,0.000
1616768077.978,-1.953,-24.414,-53.223,-20.996,0.000
1616768077.981,15.137,-14.648,-27.832,20.996,0.000
1616768077.985,40.039,-8.301,-20.508,38.086,0.000
1616768077.989,4.883,-24.414,-34.180,8.789,0.000
1616768077.993,-44.922,-40.039,-52.246,-35.156,0.000
1616768077.997,-45.898,-29.785,-46.875,-25.391,0.000
1616768078.001,0.488,-17.090,-20.508,17.578,0.000
1616768078.005,34.180,-17.578,-19.043,36.621,0.000
1616768078.009,12.207,-24.414,-26.855,11.230,0.000
1616768078.013,-34.180,-49.805,-29.297,-33.203,0.000
1616768078.017,-32.227,-55.176,-37.109,-39.551,0.000
1616768078.021,13.184,-31.250,-27.344,-1.953,0.000
1616768078.024,26.855,-16.602,-25.391,30.762,0.000
1616768078.028,8.789,-21.973,-42.969,8.789,0.000
1616768078.032,-9.277,-36.621,-43.945,-43.945,0.000
1616768078.036,-41.504,-32.227,-35.156,-56.152,0.000
1616768078.040,-28.320,-14.160,-26.855,-9.766,0.000
1616768078.044,17.090,-4.883,-15.625,20.996,0.000
1616768078.048,9.766,-20.508,-25.879,5.371,0.000
1616768078.052,-27.344,-57.129,-41.992,-24.902,0.000
1616768078.056,-46.875,-42.480,-35.645,-30.762,0.000
1616768078.060,-19.531,-25.879,-12.207,-12.695,0.000
1616768078.063,8.789,-30.762,-8.789,30.762,0.000
1616768078.067,27.344,-22.949,-20.020,44.922,0.000
1616768078.071,-17.578,-25.391,-29.297,-7.812,0.000
