timestamps,TP9,AF7,AF8,TP10,Right AUX
1616768378.121,-41.016,-70.801,11.719,-45.410,0.000
1616768378.125,-72.754,-78.125,-3.418,-44.434,0.000
1616768378.129,-50.781,-72.754,1.465,-14.648,0.000
1616768378.132,-35.645,-62.012,-3.906,-15.137,0.000
1616768378.136,-64.453,-62.500,-20.020,-37.598,0.000
1616768378.140,-68.848,-62.012,-16.602,-40.527,0.000
1616768378.144,-32.227,-51.758,-17.578,-27.832,0.000
1616768378.148,5.859,-41.504,-15.625,-9.277,0.000
1616768378.152,-0.488,-47.363,-9.766,-13.672,0.000
1616768378.156,-46.875,-33.691,-14.160,-24.414,0.000
1616768378.160,-73.242,-27.832,-24.902,-18.555,0.000
1616768378.164,-59.570,-40.527,-21.973,-17.578,0.000
1616768378.168,-38.574,-30.273,-5.859,-13.672,0.000
1616768378.171,-21.973,-31.738,-4.883,-8.789,0.000
1616768378.175,-29.297,-46.387,-24.902,-19.531,0.000
1616768378.179,-34.668,-40.039,-46.875,-28.320,0.000
1616768378.183,-14.160,-46.387,-51.758,-28.809,0.000
1616768378.187,2.441,-53.223,-37.109,-18.066,0.000
1616768378.191,3.906,-26.855,-34.180,-4.395,0.000
1616768378.195,-6.836,-24.902,-20.996,-8.301,0.000
1616768378.199,-15.625,-51.758,-21.484,-30.273,0.000
1616768378.203,-48.828,-41.016,-33.203,-34.668,0.000
1616768378.207,-36.133,-28.320,-17.090,-18.066,0.000
1616768378.211,-7.324,-34.180,-4.395,-9.277,0.000
1616768378.214,-17.578,-42.480,-21.484,-19.043,0.000
1616768378.218,-35.156,-51.270,-25.879,-32.715,0.000
1616768378.222,-33.203,-47.852,-9.766,-31.250,0.000
1616768378.226,-20.508,-35.645,-19.043,-16.602,0.000
1616768378.230,-24.414,-30.273,-28.320,-2.441,0.000
1616768378.234,-20.508,-36.133,-17.090,1.953,0.000
1616768378.238,-24.902,-47.852,-26.855,-14.160,0.000
1616768378.242,-42.969,-50.781,-44.922,-32.715,0.000
1616768378.246,-31.250,-45.410,-21.973,-18.066,0.000
1616768378.250,-22.949,-33.203,-4.395,-5.371,0.000
1616768378.254,-40.039,-39.551,-31.738,-21.973,0.000
1616768378.257,-32.715,-40.527,-31.250,-19.531,0.000
1616768378.261,-16.113,-31.738,-19.531,-9.766,0.000
1616768378.265,-11.230,-33.203,-23.438,-20.508,0.000
1616768378.269,4.395,-35.645,-18.555,-12.207,0.000
1616768378.273,10.254,-28.809,-21.973,-9.277,0.000
1616768378.277,-4.395,-30.762,-36.133,-23.926,0.000
1616768378.281,-16.113,-28.809,-47.363,-27.344,0.000
1616768378.285,-26.855,-32.715,-38.574,-36.621,0.000
1616768378.289,-21.973,-36.621,-32.227,-38.574,0.000
1616768378.293,-31.738,-30.762,-15.625,-18.555,0.000
1616768378.296,-47.363,-28.320,-2.441,-28.320,0.000
1616768378.300,-33.691,-27.832,-13.672,-44.434,0.000
1616768378.304,-37.598,-33.691,-28.809,-43.457,0.000
1616768378.308,-12.695,-27.344,-19.043,-31.738,0.000
1616768378.312,3.906,-19.043,-7.324,-17.578,0.000
1616768378.316,-37.109,-36.621,-18.066,-33.203,0.000
1616768378.320,-33.203,-55.176,-36.133,-52.734,0.000
1616768378.324,-28.809,-47.363,-51.270,-41.504,0.000
1616768378.328,5.859,-33.203,-44.922,-17.090,0.000
1616768378.332,-8.789,-22.949,-26.367,-20.020,0.000
1616768378.336,-65.430,-26.367,-13.184,-46.875,0.000
1616768378.339,-70.312,-37.598,-24.414,-65.918,0.000
1616768378.343,-45.410,-26.367,-25.879,-60.059,0.000
1616768378.347,-22.461,-32.715,-13.672,-46.387,0.000
1616768378.351,-26.855,-36.621,-11.719,-40.527,0.000
1616768378.355,-55.664,-23.926,-12.695,-42.969,0.000
1616768378.359,-71.777,-30.762,-25.879,-48.340,0.000
1616768378.363,-58.594,-41.992,-39.062,-56.152,0.000
1616768378.367,-48.828,-50.781,-38.086,-44.434,0.000
1616768378.371,-11.719,-50.781,-25.391,-18.066,0.000
1616768378.375,3.906,-38.574,-28.809,-24.902,0.000
1616768378.379,4.395,-44.922,-40.039,-34.180,0.000
1616768378.382,-19.531,-52.734,-41.992,-35.645,0.000
1616768378.386,-70.312,-34.668,-48.828,-33.203,0.000
1616768378.390,-53.711,-32.227,-43.457,-22.461,0.000
1616768378.394,-39.062,-27.344,-18.066,-27.832,0.000
1616768378.398,-55.664,-28.320,-14.160,-45.410,0.000
1616768378.402,-39.551,-39.062,-29.785,-56.641,0.000
1616768378.406,-2.930,-36.133,-27.832,-37.109,0.000
1616768378.410,16.113,-28.809,-20.020,-18.555,0.000
1616768378.414,9.277,-25.391,-6.836,-17.578,0.000
1616768378.418,-29.297,-26.855,-19.531,-26.367,0.000
1616768378.421,-53.711,-41.504,-38.574,-34.668,0.000
1616768378.425,-51.270,-33.691,-58.594,-32.715,0.000
1616768378.429,-12.207,-20.996,-55.176,-20.508,0.000
1616768378.433,-16.602,-21.484,-14.648,-19.531,0.000
1616768378.437,-26.367,-11.230,1.465,-35.645,0.000
1616768378.441,-36.133,-22.949,-23.926,-56.641,0.000
1616768378.445,-57.617,-25.879,-31.738,-53.711,0.000
1616768378.449,-27.344,-13.184,-19.531,-29.297,0.000
1616768378.453,16.113,-33.203,-40.039,-20.996,0.000
1616768378.457,-8.789,-50.781,-55.664,-40.527,0.000
1616768378.461,-51.270,-45.898,-44.922,-63.965,0.000
1616768378.464,-38.574,-39.551,-31.250,-57.129,0.000
1616768378.468,-29.297,-39.551,-25.391,-34.180,0.000
1616768378.472,-46.387,-25.391,-40.527,-28.320,0.000
1616768378.476,-63.965,-17.090,-35.645,-46.387,0.000
1616768378.480,-53.223,-27.344,-14.648,-49.316,0.000
1616768378.484,-24.414,-14.160,-6.836,-20.996,0.000
1616768378.488,-11.230,-8.301,-12.695,-15.137,0.000
1616768378.492,-13.184,-12.207,-26.855,-21.484,0.000
1616768378.496,-27.832,-16.113,-31.738,-35.156,0.000
1616768378.500,-60.059,-30.273,-36.133,-59.082,0.000
1616768378.504,-51.758,-40.527,-36.133,-59.570,0.000
1616768378.507,-25.879,-32.227,-43.457,-39.062,0.000
1616768378.511,-19.531,-20.996,-41.992,-13.672,0.000
1616768378.515,-22.461,-14.160,-31.738,-6.348,0.000
1616768378.519,-41.992,-27.344,-25.879,-23.926,0.000
1616768378.523,-47.852,-34.180,-21.484,-37.109,0.000
1616768378.527,-30.762,-31.738,-12.695,-31.250,0.000
1616768378.531,-8.301,-28.320,-12.207,-19.043,0.000
1616768378.535,-12.207,-17.090,-24.414,-17.090,0.000
1616768378.539,-52.734,-31.250,-42.969,-39.062,0.000
1616768378.543,-55.176,-39.062,-33.203,-49.805,0.000
1616768378.546,-35.156,-30.762,-14.160,-42.969,0.000
1616768378.550,-36.621,-33.203,-22.949,-40.527,0.000
1616768378.554,-29.785,-29.297,-41.504,-31.250,0.000
1616768378.558,-16.602,-23.926,-46.875,-31.738,0.000
1616768378.562,-1.465,-27.344,-41.992,-38.086,0.000
1616768378.566,-1.953,-27.344,-37.598,-30.762,0.000
1616768378.570,-7.324,-33.203,-24.902,-24.414,0.000
1616768378.574,-30.762,-49.316,-12.695,-30.762,0.000
1616768378.578,-70.312,-54.199,-20.996,-48.828,0.000
1616768378.582,-71.777,-45.898,-20.996,-51.270,0.000
1616768378.586,-25.879,-33.203,-21.973,-31.738,0.000
1616768378.589,-22.949,-27.832,-27.344,-23.438,0.000
1616768378.593,-37.598,-21.484,-25.391,-25.391,0.000
1616768378.597,-22.949,-23.926,-24.414,-30.762,0.000
1616768378.601,-10.254,-33.691,-38.574,-41.016,0.000
1616768378.605,-35.645,-32.227,-40.039,-46.387,0.000
1616768378.609,-58.105,-28.809,-7.812,-36.621,0.000
1616768378.613,-34.668,-32.227,-7.324,-26.855,0.000
1616768378.617,-40.039,-28.809,-31.250,-25.391,0.000
1616768378.621,-43.945,-37.109,-54.199,-32.715,0.000
1616768378.625,-13.184,-40.039,-46.875,-20.508,0.000
1616768378.628,8.301,-33.691,-13.672,-9.766,0.000
1616768378.632,4.883,-35.156,-22.949,-19.043,0.000
1616768378.636,-31.738,-38.574,-41.016,-33.203,0.000
1616768378.640,-44.922,-35.645,-26.367,-44.434,0.000
1616768378.644,-21.973,-22.949,-29.785,-31.250,0.000
1616768378.648,-41.504,-13.184,-38.086,-18.555,0.000
1616768378.652,-26.367,-10.742,-14.648,-9.766,0.000
1616768378.656,-28.320,-28.809,-15.625,-21.973,0.000
1616768378.660,-61.035,-38.086,-41.504,-38.574,0.000
1616768378.664,-56.641,-28.809,-56.152,-38.574,0.000
1616768378.668,-48.828,-33.691,-47.363,-29.297,0.000
1616768378.671,-18.066,-35.156,-20.020,-19.043,0.000
1616768378.675,13.672,-31.738,-19.531,-26.855,0.000
1616768378.679,-10.742,-38.086,-29.297,-37.109,0.000
1616768378.683,-52.246,-48.340,-41.016,-32.715,0.000
1616768378.687,-33.691,-27.832,-33.203,-14.648,0.000
1616768378.691,-28.809,-22.461,-2.441,-12.695,0.000
1616768378.695,-61.523,-42.480,-8.301,-32.715,0.000
1616768378.699,-51.270,-35.645,-23.926,-36.621,0.000
1616768378.703,-29.785,-37.109,-34.180,-33.203,0.000
1616768378.707,-16.113,-34.668,-55.176,-24.414,0.000
1616768378.711,-7.324,-12.695,-44.434,-6.348,0.000
1616768378.714,-15.625,-22.949,-31.738,-12.695,0.000
1616768378.718,-19.043,-33.203,-38.086,-30.273,0.000
1616768378.722,-13.672,-25.391,-31.738,-38.086,0.000
1616768378.726,-21.973,-33.203,-19.043,-33.691,0.000
1616768378.730,-17.090,-38.574,-13.184,-12.207,0.000
1616768378.734,-15.137,-30.762,-20.508,-6.348,0.000
1616768378.738,-58.594,-31.250,-18.555,-30.762,0.000
1616768378.742,-24.414,-24.414,-20.020,-26.855,0.000
1616768378.746,4.883,-28.809,-30.273,-10.742,0.000
1616768378.750,-37.109,-31.738,-42.969,-14.648,0.000
1616768378.753,-42.480,-31.250,-46.387,-17.578,0.000
1616768378.757,-41.016,-29.785,-28.320,-27.344,0.000
1616768378.761,-52.246,-22.461,-16.602,-25.879,0.000
1616768378.765,-25.879,-24.902,-20.996,-15.625,0.000
1616768378.769,-16.602,-26.367,-18.066,-14.160,0.000
1616768378.773,-30.273,-24.414,-28.320,-12.695,0.000
1616768378.777,-18.066,-23.926,-25.879,-13.672,0.000
1616768378.781,-21.973,-34.180,0.000,-18.066,0.000
1616768378.785,-31.738,-33.203,-2.930,-14.160,0.000
1616768378.789,13.672,-19.043,-21.484,-4.883,0.000
1616768378.793,34.180,-21.973,-28.320,-4.395,0.000
1616768378.796,-26.367,-22.461,-37.598,-20.508,0.000
1616768378.800,-65.918,-34.180,-46.387,-44.434,0.000
1616768378.804,-62.500,-52.734,-49.805,-50.293,0.000
1616768378.808,-39.062,-32.227,-43.457,-25.391,0.000
1616768378.812,-23.438,-16.113,-31.738,-19.531,0.000
1616768378.816,-14.648,-18.066,-28.320,-26.855,0.000
1616768378.820,-34.668,-29.297,-40.039,-41.504,0.000
1616768378.824,-33.203,-37.109,-34.668,-48.828,0.000
1616768378.828,-12.695,-28.320,-19.531,-29.297,0.000
1616768378.832,-33.691,-39.062,-23.438,-20.020,0.000
1616768378.836,-47.852,-47.363,-27.832,-28.809,0.000
1616768378.839,-43.945,-34.668,-31.738,-36.133,0.000
1616768378.843,-56.641,-20.996,-26.855,-27.344,0.000
1616768378.847,-35.645,-21.484,-17.578,-15.625,0.000
1616768378.851,-43.457,-29.785,-11.230,-20.996,0.000
1616768378.855,-51.758,-45.898,-30.762,-34.180,0.000
1616768378.859,-20.996,-46.875,-53.223,-42.969,0.000
1616768378.863,-10.254,-36.621,-38.086,-44.922,0.000
1616768378.867,-34.180,-30.273,-33.203,-36.621,0.000
1616768378.871,-32.227,-32.715,-41.016,-24.902,0.000
1616768378.875,3.418,-28.809,-36.621,-16.113,0.000
1616768378.878,-16.113,-30.762,-62.500,-28.809,0.000
1616768378.882,-53.223,-41.016,-46.387,-39.062,0.000
1616768378.886,-36.621,-34.180,4.395,-21.973,0.000
1616768378.890,-17.578,-29.297,10.742,1.953,0.000
1616768378.894,-0.488,-29.297,-9.766,-1.953,0.000
1616768378.898,-14.648,-36.133,-36.133,-34.668,0.000
1616768378.902,-34.180,-37.109,-40.527,-42.480,0.000
1616768378.906,-43.457,-19.043,-31.738,-31.250,0.000
1616768378.910,-67.871,-19.531,-41.992,-19.531,0.000
1616768378.914,-32.715,-28.809,-41.992,-9.277,0.000
1616768378.918,-22.461,-32.715,-30.762,-15.137,0.000
1616768378.921,-43.457,-31.738,-37.109,-23.926,0.000
1616768378.925,-41.992,-33.203,-37.598,-28.320,0.000
1616768378.929,-36.621,-34.180,-42.480,-22.949,0.000
1616768378.933,-1.465,-19.043,-26.367,-11.719,0.000
1616768378.937,-5.371,-22.949,-16.602,-25.879,0.000
1616768378.941,-47.852,-35.645,-38.086,-43.457,0.000
1616768378.945,-25.879,-25.879,-32.227,-37.598,0.000
1616768378.949,1.465,-41.016,-22.949,-28.320,0.000
1616768378.953,-20.020,-57.617,-29.297,-32.715,0.000
1616768378.957,-46.875,-43.945,-27.832,-37.109,0.000
1616768378.961,-50.781,-34.668,-46.387,-33.203,0.000
1616768378.964,-40.527,-30.762,-63.477,-20.996,0.000
1616768378.968,-30.273,-18.555,-42.969,-1.953,0.000
1616768378.972,-19.043,-10.742,-16.113,6.836,0.000
1616768378.976,-18.555,-24.414,-16.602,-16.602,0.000
1616768378.980,-38.086,-43.457,-29.785,-48.340,0.000
1616768378.984,-45.410,-37.109,-26.367,-57.129,0.000
1616768378.988,-29.785,-32.715,-20.996,-44.434,0.000
1616768378.992,-28.809,-31.250,-22.461,-23.438,0.000
1616768378.996,-29.297,-27.832,-22.461,-17.090,0.000
1616768379.000,-24.902,-35.156,-8.301,-18.555,0.000
1616768379.003,-25.879,-38.574,-19.531,-31.738,0.000
1616768379.007,-36.621,-24.902,-50.781,-43.945,0.000
1616768379.011,-35.156,-11.719,-39.551,-23.926,0.000
1616768379.015,-43.457,-28.809,-32.227,-26.855,0.000
1616768379.019,-65.430,-43.457,-44.434,-60.547,0.000
1616768379.023,-61.035,-33.203,-24.902,-61.035,0.000
