timestamps,TP9,AF7,AF8,TP10,Right AUX
1623671994.612,-972.656,54.688,815.918,986.328,0.000
1623671994.616,968.262,-1000.000,-867.188,-951.660,0.000
1623671994.620,-277.832,-470.703,124.512,-60.059,0.000
1623671994.623,-1000.000,864.746,-1000.000,-1000.000,0.000
1623671994.627,-219.727,-871.582,-795.410,-409.668,0.000
1623671994.631,979.492,208.496,540.527,890.625,0.000
1623671994.635,-941.406,-1000.000,-807.617,-888.184,0.000
1623671994.638,-11.719,-470.215,159.668,149.902,0.000
1623671994.642,-1000.000,891.602,-1000.000,-1000.000,0.000
1623671994.646,-415.527,-873.535,-979.492,-636.230,0.000
1623671994.650,892.090,165.527,257.812,747.559,0.000
1623671994.654,-888.672,-1000.000,-777.344,-842.285,0.000
1623671994.659,157.715,-1000.000,189.941,176.758,0.000
1623671994.663,-1000.000,140.137,-1000.000,-1000.000,0.000
1623671994.666,-633.789,-775.391,-1000.000,-892.578,0.000
1623671994.670,752.930,173.340,6.348,434.082,0.000
1623671994.674,-844.727,-1000.000,-788.086,-789.062,0.000
1623671994.678,176.758,-920.410,365.234,146.484,0.000
1623671994.681,-1000.000,382.324,-931.152,-1000.000,0.000
1623671994.685,-887.207,-778.809,-1000.000,-1000.000,0.000
1623671994.689,442.871,202.637,-153.809,113.281,0.000
1623671994.693,-791.016,-1000.000,-853.027,-765.625,0.000
1623671994.697,145.508,-1000.000,601.562,266.602,0.000
1623671994.700,-1000.000,-25.391,-758.301,-979.004,0.000
1623671994.706,-1000.000,-788.086,-1000.000,-1000.000,0.000
1623671994.710,108.887,430.176,-203.125,-90.332,0.000
1623671994.713,-765.137,-893.066,-919.434,-803.223,0.000
1623671994.717,277.344,-1000.000,799.805,451.660,0.000
1623671994.721,-977.051,-197.754,-529.785,-891.113,0.000
1623671994.725,-1000.000,-978.027,-1000.000,-1000.000,0.000
1623671994.729,-70.801,989.258,-194.824,-220.215,0.000
1623671994.732,-801.270,-243.652,-963.867,-881.348,0.000
1623671994.736,459.961,-1000.000,939.941,671.387,0.000
1623671994.740,-882.324,-193.359,-292.480,-716.309,0.000
1623671994.744,-1000.000,-953.613,-1000.000,-1000.000,0.000
1623671994.748,-227.539,950.684,-299.316,-193.848,0.000
1623671994.753,-906.250,-312.500,940.918,-966.797,0.000
1623671994.756,750.977,-1000.000,-921.875,950.684,0.000
1623671994.760,-621.582,-199.219,42.969,-311.035,0.000
1623671994.764,-1000.000,992.188,-1000.000,-1000.000,0.000
1623671994.768,-191.406,-954.590,-527.832,-216.309,0.000
1623671994.772,-967.773,-46.875,817.383,989.258,0.000
1623671994.775,956.055,-1000.000,-868.164,-954.102,0.000
1623671994.779,-304.688,-482.422,125.977,-73.242,0.000
1623671994.783,-1000.000,859.863,-1000.000,-1000.000,0.000
1623671994.787,-198.242,-879.395,-758.789,-394.043,0.000
1623671994.791,990.723,63.477,585.449,902.344,0.000
1623671994.794,-950.684,-1000.000,-815.918,-894.531,0.000
1623671994.800,-43.945,-788.086,154.785,110.840,0.000
1623671994.803,-1000.000,549.316,-1000.000,-1000.000,0.000
1623671994.807,-386.719,-811.035,-968.262,-611.816,0.000
1623671994.811,904.785,192.871,274.414,763.184,0.000
1623671994.815,-894.531,-1000.000,-778.809,-845.703,0.000
1623671994.819,149.902,-635.742,208.008,181.152,0.000
1623671994.822,-1000.000,760.742,-1000.000,-1000.000,0.000
1623671994.826,-583.496,-840.820,-1000.000,-859.863,0.000
1623671994.830,804.688,158.691,39.551,482.422,0.000
1623671994.834,-854.492,-1000.000,-781.738,-795.410,0.000
1623671994.838,181.152,-1000.000,303.223,147.461,0.000
1623671994.841,-1000.000,184.082,-958.984,-1000.000,0.000
1623671994.846,-870.117,-763.672,-1000.000,-1000.000,0.000
1623671994.850,469.727,215.820,-165.039,125.977,0.000
1623671994.854,-794.922,-991.699,-838.379,-765.625,0.000
1623671994.858,147.949,-1000.000,530.273,235.840,0.000
1623671994.862,-1000.000,-112.305,-829.102,-997.559,0.000
1623671994.865,-1000.000,-818.359,-1000.000,-1000.000,0.000
1623671994.869,145.508,539.551,-197.266,-43.457,0.000
1623671994.873,-762.207,-825.684,-900.879,-791.016,0.000
1623671994.877,253.418,-1000.000,744.141,416.992,0.000
1623671994.881,-985.840,-223.145,-601.562,-905.273,0.000
1623671994.884,-1000.000,-901.855,-1000.000,-1000.000,0.000
1623671994.888,-56.641,736.816,-201.660,-222.168,0.000
1623671994.893,-796.875,-638.184,-978.516,-882.324,0.000
1623671994.897,450.195,-1000.000,969.727,679.199,0.000
1623671994.901,-885.742,-194.824,-238.770,-706.543,0.000
