timestamps,TP9,AF7,AF8,TP10,Right AUX
1622714074.459,-32.227,-0.977,-23.926,-42.969,0.000
1622714074.463,-20.508,21.484,-0.977,-22.949,0.000
1622714074.467,-25.391,3.418,-21.484,-26.855,0.000
1622714074.471,-42.969,-15.625,-66.895,-67.383,0.000
1622714074.474,-69.336,-27.832,-75.684,-93.262,0.000
1622714074.478,-63.477,-3.906,-53.223,-77.148,0.000
1622714074.482,-43.945,37.598,-23.438,-39.551,0.000
1622714074.486,-53.223,14.160,-20.020,-23.438,0.000
1622714074.490,-76.172,-21.484,-52.246,-48.828,0.000
1622714074.494,-83.496,-27.344,-59.570,-72.266,0.000
1622714074.498,-61.035,-4.883,-31.738,-61.035,0.000
1622714074.502,-38.574,-4.395,-14.160,-32.715,0.000
1622714074.506,-28.809,-15.137,-19.043,-11.719,0.000
1622714074.510,-40.039,-25.879,-38.086,-26.855,0.000
1622714074.514,-59.570,-36.621,-47.363,-61.035,0.000
1622714074.517,-60.547,-23.438,-39.062,-67.383,0.000
1622714074.521,-40.039,-7.324,-20.020,-34.668,0.000
1622714074.525,-15.625,0.977,-4.395,-0.488,0.000
1622714074.529,-26.855,-24.414,-25.391,-19.531,0.000
1622714074.533,-51.270,-47.363,-54.199,-54.688,0.000
1622714074.537,-47.363,-3.418,-40.527,-56.152,0.000
1622714074.541,-22.949,10.742,-21.973,-35.156,0.000
1622714074.545,-16.113,-10.742,-15.625,-4.395,0.000
1622714074.549,-34.668,-24.414,-30.762,-12.207,0.000
1622714074.553,-54.688,-45.410,-55.176,-55.176,0.000
1622714074.557,-56.152,-33.203,-40.039,-67.383,0.000
1622714074.560,-35.156,-13.184,-16.602,-42.480,0.000
1622714074.564,-20.508,-6.836,-12.207,-16.113,0.000
1622714074.568,-32.715,-26.855,-29.297,-20.020,0.000
1622714074.572,-51.758,-36.133,-47.852,-53.223,0.000
1622714074.576,-55.176,-7.324,-41.992,-76.660,0.000
1622714074.580,-41.504,-8.301,-26.855,-59.082,0.000
1622714074.584,-18.555,-11.230,-12.695,-21.973,0.000
1622714074.588,-18.555,-18.555,-23.438,-17.090,0.000
1622714074.592,-40.039,-39.551,-41.992,-45.410,0.000
1622714074.596,-52.734,-38.086,-47.852,-68.848,0.000
1622714074.599,-35.645,-16.113,-30.762,-49.805,0.000
1622714074.603,-17.090,-6.348,-8.789,-6.348,0.000
1622714074.607,-7.324,-21.484,-15.625,4.395,0.000
1622714074.611,-25.879,-38.086,-36.133,-25.879,0.000
1622714074.615,-49.316,-41.504,-44.922,-51.758,0.000
1622714074.619,-31.738,-17.090,-28.809,-39.062,0.000
1622714074.623,-13.672,-11.719,-3.418,-6.836,0.000
1622714074.627,-13.184,-31.738,-6.836,6.348,0.000
1622714074.631,-25.391,-23.438,-38.574,-14.160,0.000
1622714074.635,-41.992,-32.227,-52.246,-48.340,0.000
1622714074.639,-24.902,-44.922,-19.043,-41.992,0.000
1622714074.642,6.348,-18.555,8.301,-3.906,0.000
1622714074.646,13.184,-14.160,-1.465,11.230,0.000
1622714074.650,-7.324,-35.645,-28.809,-15.137,0.000
1622714074.654,-30.762,-39.551,-49.805,-55.176,0.000
1622714074.658,-27.832,-24.902,-35.156,-58.594,0.000
1622714074.662,-0.977,-3.418,-6.348,-20.996,0.000
1622714074.666,13.184,7.324,-5.371,4.883,0.000
1622714074.670,-17.578,-10.254,-37.109,-18.555,0.000
1622714074.674,-44.434,-35.645,-45.410,-52.734,0.000
1622714074.678,-42.969,-32.227,-28.320,-55.176,0.000
1622714074.682,-26.367,-13.672,-8.301,-24.414,0.000
1622714074.685,-9.277,-8.301,5.371,4.395,0.000
1622714074.689,-26.855,-26.367,-23.926,-20.020,0.000
1622714074.693,-52.246,-43.457,-56.152,-62.500,0.000
1622714074.697,-44.434,-33.203,-37.598,-61.035,0.000
1622714074.701,-26.855,-10.742,-12.207,-30.273,0.000
1622714074.705,-14.648,4.395,-5.859,-2.930,0.000
1622714074.709,-15.137,-22.949,-26.367,-16.602,0.000
1622714074.713,-50.781,-41.016,-48.340,-53.223,0.000
1622714074.717,-60.059,-26.855,-34.180,-66.895,0.000
1622714074.721,-41.016,-19.043,-20.996,-45.898,0.000
1622714074.724,-24.414,6.348,-15.137,-11.230,0.000
1622714074.728,-26.855,-6.348,-23.926,-14.160,0.000
1622714074.732,-48.828,-47.852,-50.781,-51.270,0.000
1622714074.736,-37.109,-44.434,-48.340,-61.523,0.000
1622714074.740,0.000,-14.160,-21.973,-27.832,0.000
1622714074.744,0.488,10.254,-16.602,-7.324,0.000
1622714074.748,-11.719,-2.441,-39.062,-20.996,0.000
1622714074.752,-19.043,-26.367,-52.246,-39.551,0.000
1622714074.756,-28.809,-28.809,-49.316,-58.105,0.000
1622714074.760,-21.484,-3.418,-24.414,-34.668,0.000
1622714074.764,-7.812,31.250,-7.812,4.395,0.000
1622714074.767,-12.207,-2.930,-22.949,7.812,0.000
1622714074.771,-30.273,-42.480,-45.898,-21.973,0.000
1622714074.775,-40.527,-39.062,-52.246,-50.293,0.000
1622714074.779,-23.926,-17.578,-21.484,-38.086,0.000
1622714074.783,0.977,5.371,-2.930,-1.465,0.000
1622714074.787,0.000,-9.277,-24.902,7.812,0.000
1622714074.791,-25.879,-38.574,-49.316,-28.809,0.000
1622714074.795,-44.434,-41.504,-54.199,-60.059,0.000
1622714074.799,-29.785,-20.020,-30.762,-48.340,0.000
1622714074.803,-5.371,-7.812,-7.324,-14.160,0.000
1622714074.807,5.371,-9.277,-7.812,6.836,0.000
1622714074.810,-6.348,-33.203,-38.086,-19.043,0.000
1622714074.814,-37.109,-53.711,-54.199,-54.688,0.000
1622714074.818,-40.527,-12.207,-26.367,-48.828,0.000
1622714074.822,-19.531,12.695,-7.812,-14.160,0.000
1622714074.826,-0.977,-12.695,-12.207,9.766,0.000
1622714074.830,-22.461,-36.133,-37.109,-10.742,0.000
1622714074.834,-44.922,-46.875,-44.922,-46.387,0.000
1622714074.838,-35.156,-30.762,-26.855,-49.316,0.000
1622714074.842,-11.230,-14.648,-13.672,-16.602,0.000
1622714074.846,3.418,-13.672,-9.277,7.812,0.000
1622714074.849,-20.996,-39.551,-29.297,-16.113,0.000
1622714074.853,-45.898,-44.922,-52.246,-57.129,0.000
1622714074.857,-38.086,-12.695,-36.621,-60.059,0.000
1622714074.861,-16.113,-11.719,-11.230,-29.785,0.000
1622714074.865,-1.465,-9.277,-3.418,-3.418,0.000
1622714074.869,-15.625,-20.996,-25.391,-18.555,0.000
1622714074.873,-41.504,-42.969,-53.711,-57.617,0.000
1622714074.877,-36.621,-28.809,-41.992,-67.383,0.000
1622714074.881,-10.254,-15.137,-12.695,-36.621,0.000
1622714074.885,-8.301,-21.973,2.930,-6.836,0.000
1622714074.889,-20.020,-30.762,-8.301,-12.207,0.000
1622714074.892,-38.574,-38.574,-48.828,-49.316,0.000
1622714074.896,-44.922,-41.016,-46.387,-64.453,0.000
1622714074.900,-28.320,-14.160,-14.648,-40.039,0.000
1622714074.904,-12.695,-12.695,-4.395,-9.766,0.000
1622714074.908,-18.555,-35.645,-17.578,-4.395,0.000
1622714074.912,-39.062,-20.996,-37.598,-35.156,0.000
1622714074.916,-48.340,-20.020,-37.109,-58.105,0.000
1622714074.920,-28.320,-23.926,-16.113,-38.574,0.000
