timestamps,TP9,AF7,AF8,TP10,Right AUX
1622713774.190,-34.180,-41.992,-30.273,-20.508,0.000
1622713774.194,-50.781,-48.828,-44.434,-48.340,0.000
1622713774.198,-39.062,-32.715,-38.086,-45.410,0.000
1622713774.202,-26.855,-27.344,-11.719,-17.578,0.000
1622713774.206,-20.508,-34.180,-11.719,2.441,0.000
1622713774.210,-20.508,-18.066,-36.621,-11.719,0.000
1622713774.214,-37.109,-38.086,-46.875,-41.504,0.000
1622713774.218,-40.039,-47.363,-28.320,-44.922,0.000
1622713774.222,-17.578,-30.273,-0.977,-16.602,0.000
1622713774.226,-3.906,-25.391,1.465,6.836,0.000
1622713774.229,-13.184,-17.090,-23.926,-9.277,0.000
1622713774.233,-32.227,-43.457,-48.828,-46.875,0.000
1622713774.237,-33.203,-51.758,-38.086,-55.664,0.000
1622713774.241,-11.719,-31.738,-12.207,-29.297,0.000
1622713774.245,11.719,-23.926,-6.348,-6.348,0.000
1622713774.249,-1.953,-32.715,-25.879,-19.531,0.000
1622713774.253,-23.926,-47.363,-42.480,-42.969,0.000
1622713774.257,-27.832,-44.922,-35.645,-51.270,0.000
1622713774.261,-11.230,-28.809,-10.742,-28.809,0.000
1622713774.265,10.254,-15.625,5.859,-1.465,0.000
1622713774.269,2.441,-17.578,-12.207,-8.301,0.000
1622713774.272,-20.996,-40.527,-40.039,-38.086,0.000
1622713774.276,-32.227,-50.781,-39.551,-59.570,0.000
1622713774.280,-13.184,-33.691,-14.160,-44.922,0.000
1622713774.284,9.766,-22.461,3.906,-5.371,0.000
1622713774.288,3.906,-32.227,-13.184,-6.348,0.000
1622713774.292,-11.719,-37.109,-34.668,-31.738,0.000
1622713774.296,-22.461,-39.062,-33.203,-47.852,0.000
1622713774.300,-14.648,-27.344,-18.555,-39.551,0.000
1622713774.304,4.395,14.648,1.465,-6.348,0.000
1622713774.308,0.000,-1.465,-8.301,1.465,0.000
1622713774.311,-26.855,-36.621,-38.574,-31.250,0.000
1622713774.315,-41.504,-38.574,-38.086,-42.969,0.000
1622713774.319,-19.531,-31.250,-16.602,-19.531,0.000
1622713774.323,-6.348,-5.859,-5.371,-4.883,0.000
1622713774.327,-14.160,-10.742,-19.043,-14.648,0.000
1622713774.331,-22.949,-27.832,-47.363,-39.062,0.000
1622713774.335,-34.668,-29.785,-57.129,-61.035,0.000
1622713774.339,-33.203,-18.555,-29.297,-51.758,0.000
1622713774.343,-18.555,-8.301,-3.418,-24.902,0.000
1622713774.347,-11.719,-15.137,-14.160,-20.508,0.000
1622713774.351,-30.762,-29.297,-43.457,-42.969,0.000
1622713774.354,-41.016,-47.363,-55.176,-64.941,0.000
1622713774.358,-29.297,-30.273,-37.109,-58.105,0.000
1622713774.362,-8.301,8.789,-9.277,-24.902,0.000
1622713774.366,5.859,-9.766,-5.859,-6.836,0.000
1622713774.370,-17.578,-31.738,-27.344,-29.297,0.000
1622713774.374,-40.527,-37.598,-45.410,-56.152,0.000
1622713774.378,-40.527,-34.180,-39.551,-59.570,0.000
1622713774.382,-15.625,-24.414,-15.625,-31.250,0.000
1622713774.386,0.488,-25.391,-14.160,-14.160,0.000
1622713774.390,-15.625,-38.574,-36.621,-30.762,0.000
1622713774.394,-38.086,-43.457,-51.758,-52.246,0.000
1622713774.397,-33.691,-24.414,-38.574,-55.176,0.000
1622713774.401,-17.578,-26.367,-10.742,-33.691,0.000
1622713774.405,-17.090,-34.180,-8.789,-11.230,0.000
1622713774.409,-36.621,-43.457,-36.133,-26.367,0.000
1622713774.413,-61.035,-47.852,-51.270,-55.176,0.000
1622713774.417,-59.082,-20.020,-42.480,-59.570,0.000
1622713774.421,-38.086,-23.926,-22.949,-40.527,0.000
1622713774.425,-27.832,-37.598,-5.859,-18.555,0.000
1622713774.429,-32.715,-36.621,-21.484,-25.879,0.000
1622713774.433,-51.758,-47.852,-56.641,-58.105,0.000
1622713774.436,-58.594,-45.898,-53.711,-73.242,0.000
1622713774.440,-36.621,-25.879,-20.508,-49.316,0.000
1622713774.444,-16.602,-12.695,-5.859,-15.137,0.000
1622713774.448,-16.113,-25.391,-20.996,-17.090,0.000
1622713774.452,-34.180,-33.691,-39.062,-47.363,0.000
1622713774.456,-41.016,-15.137,-47.363,-62.500,0.000
1622713774.460,-24.414,-14.648,-25.391,-41.992,0.000
1622713774.464,-7.324,-22.461,-10.742,-16.113,0.000
1622713774.468,-14.160,-28.809,-22.461,-12.207,0.000
1622713774.472,-37.109,-35.156,-39.062,-31.250,0.000
1622713774.476,-45.410,-39.551,-38.574,-53.711,0.000
1622713774.479,-28.320,-34.180,-17.090,-46.387,0.000
1622713774.483,-22.949,-24.414,0.977,-16.113,0.000
1622713774.487,-28.320,-28.320,-12.695,-5.371,0.000
1622713774.491,-41.992,-38.086,-32.227,-28.809,0.000
1622713774.495,-60.059,-40.527,-37.598,-53.711,0.000
1622713774.499,-50.293,-28.809,-22.949,-48.340,0.000
1622713774.503,-27.344,-21.973,-5.371,-15.625,0.000
1622713774.507,-19.043,-22.461,-10.254,-3.906,0.000
1622713774.511,-29.785,-21.973,-36.133,-24.414,0.000
1622713774.515,-42.480,-37.598,-55.664,-45.410,0.000
1622713774.519,-35.156,-33.203,-25.879,-39.062,0.000
1622713774.522,-13.184,-13.672,3.906,-6.348,0.000
1622713774.526,-12.695,-15.625,-16.113,5.859,0.000
1622713774.530,-26.367,-32.227,-41.504,-13.184,0.000
1622713774.534,-44.922,-52.246,-43.457,-30.273,0.000
1622713774.538,-55.176,-43.945,-17.090,-31.250,0.000
1622713774.542,-54.199,-29.785,9.277,-22.949,0.000
1622713774.546,-55.664,-31.250,8.789,-16.113,0.000
1622713774.550,-64.941,-41.504,-13.184,-27.832,0.000
1622713774.554,-72.266,-60.547,-25.391,-51.270,0.000
1622713774.558,-71.777,-61.035,-6.348,-56.641,0.000
1622713774.561,-57.129,-43.945,18.555,-32.227,0.000
1622713774.565,-42.480,-36.621,28.809,-3.418,0.000
1622713774.569,-53.223,-57.129,6.836,-17.578,0.000
1622713774.573,-73.242,-66.895,-19.531,-47.852,0.000
1622713774.577,-77.637,-59.570,-14.648,-56.641,0.000
1622713774.581,-49.316,-50.293,4.395,-35.156,0.000
1622713774.585,-27.344,-26.855,11.719,-10.742,0.000
1622713774.589,-43.457,-44.922,-7.324,-20.020,0.000
1622713774.593,-62.988,-68.848,-24.414,-41.504,0.000
1622713774.597,-52.734,-60.059,-16.113,-44.434,0.000
1622713774.601,-37.598,-41.992,5.859,-23.438,0.000
1622713774.604,-28.320,-26.855,18.066,2.930,0.000
1622713774.608,-28.809,-48.828,-5.371,-7.324,0.000
1622713774.612,-49.316,-67.383,-33.203,-37.109,0.000
1622713774.616,-51.758,-61.035,-22.949,-45.410,0.000
1622713774.620,-33.203,-46.387,7.812,-25.391,0.000
1622713774.624,-21.484,-34.668,20.020,2.930,0.000
1622713774.628,-23.438,-44.434,-4.883,0.977,0.000
1622713774.632,-33.203,-49.805,-19.531,-26.367,0.000
1622713774.636,-38.086,-59.082,-24.414,-49.805,0.000
1622713774.640,-25.879,-41.504,-21.484,-35.645,0.000
1622713774.643,-10.742,-1.953,3.418,-5.859,0.000
1622713774.647,-15.137,-33.203,-1.465,-7.812,0.000
1622713774.651,-34.180,-59.082,-32.227,-30.762,0.000
1622713774.655,-47.852,-53.223,-40.527,-48.828,0.000
1622713774.659,-31.738,-40.527,-15.625,-39.551,0.000
1622713774.663,-12.695,-32.227,-0.977,-12.695,0.000
1622713774.667,-20.020,-30.762,-4.883,-10.742,0.000
1622713774.671,-35.156,-39.062,-18.066,-39.062,0.000
1622713774.675,-48.828,-48.828,-24.902,-60.059,0.000
1622713774.679,-41.504,-26.855,-15.137,-53.223,0.000
1622713774.683,-23.438,-15.137,8.789,-31.738,0.000
1622713774.686,-26.367,-25.879,10.254,-20.020,0.000
1622713774.690,-41.504,-53.711,-26.855,-30.273,0.000
1622713774.694,-45.898,-43.945,-47.363,-46.875,0.000
1622713774.698,-44.434,21.973,-33.203,-59.570,0.000
1622713774.702,-37.598,12.207,-15.625,-55.176,0.000
1622713774.706,-21.484,-19.531,-25.879,-31.738,0.000
1622713774.710,-16.113,-24.414,-48.828,-36.621,0.000
1622713774.714,-24.902,-29.297,-78.125,-67.383,0.000
1622713774.718,-15.625,-23.438,-71.289,-54.199,0.000
1622713774.722,11.719,-10.254,-29.297,-7.324,0.000
1622713774.726,21.973,-6.348,-20.020,15.137,0.000
1622713774.729,-1.465,-28.320,-50.293,-11.719,0.000
1622713774.733,-11.719,-29.297,-66.406,-38.086,0.000
1622713774.737,0.000,-2.930,-61.035,-41.504,0.000
1622713774.741,10.254,-8.301,-41.016,-19.043,0.000
1622713774.745,21.973,-14.648,-33.203,8.789,0.000
1622713774.749,4.883,-29.785,-60.547,-2.441,0.000
1622713774.753,-14.648,-42.480,-78.125,-27.832,0.000
1622713774.757,-10.254,-39.551,-62.988,-30.273,0.000
1622713774.761,5.859,-30.762,-38.086,-4.883,0.000
1622713774.765,25.391,-25.391,-20.020,27.344,0.000
1622713774.768,8.301,-34.668,-38.574,18.066,0.000
1622713774.772,-10.742,-26.367,-69.824,-13.672,0.000
1622713774.776,-4.883,-25.879,-67.383,-27.832,0.000
1622713774.780,17.090,-23.438,-41.016,-4.395,0.000
