timestamps,TP9,AF7,AF8,TP10,Right AUX
1622712574.384,0.000,-0.488,-0.488,0.000,0.000
1622712574.388,-0.488,0.000,0.000,0.000,0.000
1622712574.392,-4.395,0.488,0.977,-3.418,0.000
1622712574.396,9.277,-1.465,-2.930,7.324,0.000
1622712574.399,-52.734,9.766,15.625,-42.480,0.000
1622712574.403,-122.559,24.902,32.227,-107.910,0.000
1622712574.407,-98.145,13.672,20.508,-93.262,0.000
1622712574.411,-81.543,-2.930,30.273,-72.266,0.000
1622712574.415,-63.965,1.953,38.574,-52.734,0.000
1622712574.419,-53.223,-9.277,31.738,-42.480,0.000
1622712574.423,-36.133,-29.785,34.180,-27.832,0.000
1622712574.426,-24.414,-41.504,18.555,-19.531,0.000
1622712574.431,-23.438,-50.293,-2.441,-21.973,0.000
1622712574.435,-17.578,-37.109,10.742,-14.160,0.000
1622712574.438,-1.953,-27.344,15.137,-1.465,0.000
1622712574.442,-3.906,-49.316,0.488,0.000,0.000
1622712574.446,-15.625,-44.434,-1.953,4.395,0.000
1622712574.450,-1.465,-30.273,10.254,21.973,0.000
1622712574.454,13.184,-31.250,22.461,43.945,0.000
1622712574.458,2.930,-29.785,24.902,56.152,0.000
1622712574.462,0.977,-44.434,16.602,50.293,0.000
1622712574.466,14.648,-47.852,4.395,40.527,0.000
1622712574.470,23.438,-45.410,-0.488,39.062,0.000
1622712574.474,34.180,-43.457,5.371,46.875,0.000
1622712574.476,38.574,-39.551,13.184,54.688,0.000
1622712574.480,38.574,-38.086,11.230,56.641,0.000
1622712574.484,35.645,-36.133,9.766,61.523,0.000
1622712574.488,30.762,-32.227,16.113,64.453,0.000
1622712574.491,32.227,-23.926,22.461,71.289,0.000
1622712574.495,41.504,-11.230,20.996,79.102,0.000
1622712574.499,46.875,-19.043,20.508,76.172,0.000
1622712574.503,38.086,-39.062,18.555,71.777,0.000
1622712574.507,43.457,-34.180,27.832,76.172,0.000
1622712574.511,49.316,-29.297,36.621,80.078,0.000
1622712574.515,42.969,-37.598,31.250,76.660,0.000
1622712574.518,36.621,-54.199,24.902,75.684,0.000
1622712574.516,33.691,-70.801,9.766,73.242,0.000
1622712574.520,24.414,-66.406,0.488,66.406,0.000
1622712574.524,18.066,-63.965,8.789,63.477,0.000
1622712574.527,19.531,-73.242,15.625,61.523,0.000
1622712574.531,22.949,-77.637,9.766,61.035,0.000
1622712574.535,27.832,-53.711,8.301,65.430,0.000
1622712574.538,31.250,-38.574,14.648,71.777,0.000
1622712574.542,33.691,-45.410,20.508,70.312,0.000
1622712574.546,32.227,-29.785,21.484,62.500,0.000
1622712574.549,20.020,-29.785,9.277,55.664,0.000
1622712574.553,1.953,-49.805,-2.930,39.551,0.000
1622712574.557,1.953,-71.289,-7.324,31.250,0.000
1622712574.552,0.977,-60.547,4.883,35.156,0.000
1622712574.555,-10.742,-41.504,10.254,32.227,0.000
1622712574.559,-8.301,-38.574,4.883,20.020,0.000
1622712574.562,-2.441,-41.992,9.277,16.113,0.000
1622712574.566,4.883,-45.410,18.066,21.973,0.000
1622712574.569,6.348,-34.180,8.301,9.277,0.000
1622712574.573,-3.906,43.945,-4.883,-6.348,0.000
1622712574.576,-13.672,126.953,-6.836,-11.230,0.000
1622712574.580,-17.578,86.426,-9.766,-14.648,0.000
1622712574.583,-11.719,-7.812,-13.184,-17.578,0.000
1622712574.586,-8.301,-32.227,-2.441,-20.020,0.000
1622712574.590,-21.484,-23.438,1.465,-22.461,0.000
1622712574.593,-20.508,-26.855,-1.953,-21.484,0.000
1622712574.597,-27.344,-24.902,-6.836,-26.855,0.000
1622712574.600,-45.410,-26.855,-19.043,-35.156,0.000
1622712574.604,-43.945,-37.598,-24.414,-37.109,0.000
1622712574.607,-37.109,-34.180,-14.648,-29.297,0.000
1622712574.611,-41.016,-36.133,-7.324,-25.391,0.000
1622712574.614,-50.781,-21.973,-16.602,-35.645,0.000
1622712574.618,-52.734,-5.371,-18.555,-32.227,0.000
1622712574.621,-39.551,-20.508,-1.465,-25.391,0.000
1622712574.625,-36.133,-9.277,9.766,-22.949,0.000
1622712574.628,-36.133,-9.277,12.695,3.906,0.000
1622712574.632,-18.066,2.441,15.625,34.180,0.000
1622712574.630,-11.719,23.438,18.066,35.645,0.000
1622712574.633,-12.695,30.762,19.531,24.902,0.000
1622712574.637,1.953,23.438,29.297,29.297,0.000
1622712574.640,14.648,16.113,33.691,40.039,0.000
1622712574.644,8.301,18.066,17.578,39.551,0.000
1622712574.647,15.137,16.113,10.742,35.645,0.000
1622712574.650,7.812,17.090,16.602,29.297,0.000
