timestamps,TP9,AF7,AF8,TP10,Right AUX
1622713173.751,-31.250,-22.461,-42.480,-30.273,0.000
1622713173.755,-43.457,-31.250,-42.969,-35.645,0.000
1622713173.759,-36.133,-22.461,-28.320,-29.785,0.000
1622713173.763,-36.133,-20.996,-21.973,-15.625,0.000
1622713173.767,-43.945,-26.367,-28.320,-15.137,0.000
1622713173.771,-44.922,-24.902,-32.715,-25.391,0.000
1622713173.774,-40.527,-26.367,-20.508,-27.344,0.000
1622713173.778,-32.715,-18.066,-2.930,-20.020,0.000
1622713173.782,-28.320,-13.672,-17.578,-18.066,0.000
1622713173.786,-23.438,-21.973,-35.645,-21.973,0.000
1622713173.790,-23.926,-29.785,-32.227,-29.297,0.000
1622713173.794,-34.180,-28.320,-25.391,-29.297,0.000
1622713173.798,-36.133,-22.461,-25.879,-28.320,0.000
1622713173.802,-24.414,-17.090,-21.973,-27.832,0.000
1622713173.806,-22.949,-20.508,-23.438,-23.438,0.000
1622713173.810,-34.668,-28.320,-37.598,-29.785,0.000
1622713173.813,-33.203,-30.762,-31.250,-34.668,0.000
1622713173.817,-38.574,-27.832,-15.137,-34.180,0.000
1622713173.821,-41.504,-24.902,-24.414,-35.645,0.000
1622713173.825,-37.598,-27.832,-26.855,-38.086,0.000
1622713173.829,-42.969,-41.016,-26.367,-46.387,0.000
1622713173.833,-45.898,-33.691,-44.922,-60.059,0.000
1622713173.837,-45.898,-28.320,-42.480,-50.293,0.000
1622713173.841,-45.898,-28.320,-16.113,-33.691,0.000
1622713173.845,-53.223,-30.273,-8.789,-45.410,0.000
1622713173.849,-82.031,-45.410,-12.695,-51.270,0.000
1622713173.853,-82.031,-52.246,-11.719,-46.387,0.000
1622713173.856,-66.895,-46.875,-1.953,-38.086,0.000
1622713173.860,-54.199,-43.945,8.789,-24.414,0.000
1622713173.864,-47.363,-47.852,7.812,-26.855,0.000
1622713173.868,-61.523,-51.270,-6.348,-41.016,0.000
1622713173.872,-64.453,-49.316,-16.113,-46.875,0.000
1622713173.876,-50.293,-48.340,-11.230,-47.852,0.000
1622713173.880,-50.293,-47.852,0.000,-37.598,0.000
1622713173.884,-45.410,-52.246,1.953,-19.043,0.000
1622713173.888,-40.527,-48.340,-11.719,-19.043,0.000
1622713173.892,-40.527,-51.758,-31.738,-32.227,0.000
1622713173.896,-45.410,-49.316,-29.297,-25.879,0.000
1622713173.899,-39.062,-34.180,-9.277,-11.230,0.000
1622713173.903,-27.832,-32.227,-2.930,-2.930,0.000
1622713173.907,-28.320,-42.969,-11.719,-10.742,0.000
1622713173.911,-32.715,-37.598,-17.090,-21.484,0.000
1622713173.915,-37.598,-37.109,-18.066,-21.973,0.000
1622713173.919,-32.715,-39.551,-16.602,-20.508,0.000
1622713173.923,-23.926,-39.062,-9.766,-5.859,0.000
1622713173.927,-26.367,-32.227,-12.695,-7.812,0.000
1622713173.931,-35.645,-30.762,-29.785,-23.438,0.000
1622713173.935,-36.133,-36.133,-29.297,-25.391,0.000
1622713173.938,-33.691,-32.715,-14.160,-25.391,0.000
1622713173.942,-25.879,-28.320,-10.742,-22.461,0.000
1622713173.946,-18.066,-28.320,-13.184,-22.461,0.000
1622713173.950,-37.109,-29.297,-18.066,-24.902,0.000
1622713173.954,-38.086,-27.344,-20.020,-24.902,0.000
1622713173.958,-25.391,-18.066,-7.812,-24.902,0.000
1622713173.962,-19.043,-27.344,-5.859,-18.555,0.000
1622713173.966,-25.391,-32.715,-20.508,-18.555,0.000
1622713173.970,-26.367,-25.391,-33.691,-28.809,0.000
1622713173.974,-21.973,-28.809,-30.762,-28.809,0.000
1622713173.978,-14.160,-28.320,-19.043,-21.973,0.000
1622713173.981,-7.324,-14.160,-17.090,-11.719,0.000
1622713173.985,-10.742,-12.695,-20.996,-5.371,0.000
1622713173.989,-20.508,-24.414,-33.203,-18.066,0.000
1622713173.993,-26.855,-28.320,-36.133,-28.809,0.000
1622713173.997,-27.832,-18.555,-24.414,-27.832,0.000
1622713174.001,-19.043,-17.578,-25.879,-32.227,0.000
1622713174.005,-30.273,-27.344,-25.391,-33.203,0.000
1622713174.009,-54.688,-34.668,-26.855,-31.738,0.000
1622713174.013,-50.781,-37.109,-27.832,-32.715,0.000
1622713174.017,-43.457,-25.879,-19.531,-31.250,0.000
1622713174.021,-36.621,-15.137,-21.973,-28.320,0.000
1622713174.024,-35.645,-16.113,-18.066,-25.879,0.000
1622713174.028,-42.969,-20.508,-20.020,-31.250,0.000
1622713174.032,-43.945,-31.738,-35.645,-38.086,0.000
1622713174.036,-39.551,-27.832,-31.250,-32.715,0.000
1622713174.040,-42.480,-25.879,-6.836,-14.160,0.000
1622713174.044,-31.738,-24.902,-5.371,1.465,0.000
1622713174.048,-25.879,-12.207,-41.992,-2.441,0.000
1622713174.052,-24.902,-2.930,-52.246,-18.066,0.000
1622713174.056,-22.461,-3.906,-47.852,-36.133,0.000
1622713174.060,-24.414,-10.254,-45.410,-39.551,0.000
1622713174.063,-20.020,0.000,-46.875,-37.598,0.000
1622713174.067,-7.324,3.418,-61.035,-49.316,0.000
1622713174.071,-10.254,-17.090,-70.312,-53.223,0.000
1622713174.075,-10.742,-3.418,-63.965,-48.340,0.000
1622713174.079,-9.277,12.695,-57.617,-50.781,0.000
1622713174.083,-10.742,5.859,-57.129,-47.363,0.000
1622713174.087,-20.996,-1.465,-54.688,-48.828,0.000
1622713174.091,-22.461,-6.836,-58.105,-50.781,0.000
1622713174.095,-19.043,-17.090,-58.105,-44.434,0.000
1622713174.099,-18.066,-8.789,-43.945,-39.062,0.000
1622713174.103,-10.742,1.465,-38.574,-34.668,0.000
1622713174.106,-14.648,-13.672,-51.270,-31.250,0.000
1622713174.110,-6.836,-21.973,-51.270,-29.785,0.000
1622713174.114,4.395,-15.625,-57.617,-34.668,0.000
1622713174.118,-21.973,-14.160,-54.688,-37.109,0.000
1622713174.122,-17.578,-4.883,-37.598,-28.320,0.000
1622713174.126,0.488,0.977,-35.645,-19.043,0.000
1622713174.130,-5.859,-14.160,-46.875,-23.926,0.000
1622713174.134,-10.254,-25.391,-58.105,-34.668,0.000
1622713174.138,-1.465,-12.695,-39.062,-26.367,0.000
1622713174.142,-4.883,-14.648,-29.785,-21.484,0.000
1622713174.145,-15.625,-26.367,-48.340,-23.926,0.000
1622713174.149,-15.625,-30.762,-57.617,-27.344,0.000
1622713174.153,-18.066,-37.109,-54.688,-33.203,0.000
1622713174.157,-22.461,-25.879,-39.062,-30.762,0.000
1622713174.161,-19.531,-21.973,-25.879,-18.066,0.000
1622713174.165,-6.348,-50.293,-27.832,-15.137,0.000
1622713174.169,-11.719,-38.574,-34.180,-24.414,0.000
1622713174.173,-24.902,-22.949,-44.922,-26.855,0.000
1622713174.177,-27.832,-25.879,-42.969,-27.344,0.000
1622713174.181,-18.555,-16.602,-25.391,-15.137,0.000
1622713174.185,-14.648,-13.184,-27.344,-6.836,0.000
1622713174.188,-24.414,-24.902,-37.598,-15.137,0.000
1622713174.192,-24.902,-27.832,-35.645,-19.531,0.000
1622713174.196,-34.180,-31.738,-48.340,-25.391,0.000
1622713174.200,-35.156,-31.738,-48.340,-25.391,0.000
1622713174.204,-25.391,-30.762,-42.969,-17.090,0.000
1622713174.208,-20.020,-28.320,-44.434,-21.484,0.000
